Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Relative Abundance
80KB11,Piston,36.5,24.3,795,Mediterranean,0.89,symbiont-barren,spinose,0.294701986754967
80KB11,Piston,36.5,24.3,795,Mediterranean,0.89,symbiont-bearing,non-spinose,0
80KB11,Piston,36.5,24.3,795,Mediterranean,0.89,symbiont-bearing,spinose,0
80KB11,Piston,36.5,24.3,795,Mediterranean,0.89,symbiont-facultative,non-spinose,0.102649006622517
80KB11,Piston,36.5,24.3,795,Mediterranean,0.89,symbiont-facultative,spinose,0
80KB11,Piston,36.5,24.3,795,Mediterranean,0.89,symbiont-obligate,spinose,0.00662251655629139
80KB11,Piston,36.5,24.3,795,Mediterranean,0.89,undetermined,non-spinose,0
A015558,,8.983333333,51.73333333,3985,,0.58,symbiont-barren,non-spinose,0.308970099667774
A015558,,8.983333333,51.73333333,3985,,0.58,symbiont-barren,spinose,0.136212624584718
A015558,,8.983333333,51.73333333,3985,,0.58,symbiont-bearing,non-spinose,0
A015558,,8.983333333,51.73333333,3985,,0.58,symbiont-bearing,spinose,0.0431893687707641
A015558,,8.983333333,51.73333333,3985,,0.58,symbiont-facultative,non-spinose,0.365448504983389
A015558,,8.983333333,51.73333333,3985,,0.58,symbiont-facultative,spinose,0
A015558,,8.983333333,51.73333333,3985,,0.58,symbiont-obligate,spinose,0.079734219269103
A015558,,8.983333333,51.73333333,3985,,0.58,undetermined,non-spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,0.7725,symbiont-barren,non-spinose,0.133971291866029
BC15,Piston,41.95,5.93,2500,Mediterranean,0.7725,symbiont-barren,spinose,0.698564593301435
BC15,Piston,41.95,5.93,2500,Mediterranean,0.7725,symbiont-bearing,non-spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,0.7725,symbiont-bearing,spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,0.7725,symbiont-facultative,non-spinose,0.15311004784689
BC15,Piston,41.95,5.93,2500,Mediterranean,0.7725,symbiont-facultative,spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,0.7725,symbiont-obligate,spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,0.7725,undetermined,non-spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,0.9475,symbiont-barren,non-spinose,0.188571428571429
BC15,Piston,41.95,5.93,2500,Mediterranean,0.9475,symbiont-barren,spinose,0.742857142857143
BC15,Piston,41.95,5.93,2500,Mediterranean,0.9475,symbiont-bearing,non-spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,0.9475,symbiont-bearing,spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,0.9475,symbiont-facultative,non-spinose,0.0571428571428571
BC15,Piston,41.95,5.93,2500,Mediterranean,0.9475,symbiont-facultative,spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,0.9475,symbiont-obligate,spinose,0.0114285714285714
BC15,Piston,41.95,5.93,2500,Mediterranean,0.9475,undetermined,non-spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,1.0925,symbiont-barren,non-spinose,0.157088122605364
BC15,Piston,41.95,5.93,2500,Mediterranean,1.0925,symbiont-barren,spinose,0.708812260536399
BC15,Piston,41.95,5.93,2500,Mediterranean,1.0925,symbiont-bearing,non-spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,1.0925,symbiont-bearing,spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,1.0925,symbiont-facultative,non-spinose,0.122605363984674
BC15,Piston,41.95,5.93,2500,Mediterranean,1.0925,symbiont-facultative,spinose,0
BC15,Piston,41.95,5.93,2500,Mediterranean,1.0925,symbiont-obligate,spinose,0.00766283524904215
BC15,Piston,41.95,5.93,2500,Mediterranean,1.0925,undetermined,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.36,symbiont-barren,non-spinose,0.91
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.36,symbiont-barren,spinose,0.054
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.36,symbiont-bearing,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.36,symbiont-bearing,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.36,symbiont-facultative,non-spinose,0.036
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.36,symbiont-facultative,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.36,symbiont-obligate,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.36,undetermined,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.38,symbiont-barren,non-spinose,0.872
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.38,symbiont-barren,spinose,0.099
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.38,symbiont-bearing,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.38,symbiont-bearing,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.38,symbiont-facultative,non-spinose,0.029
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.38,symbiont-facultative,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.38,symbiont-obligate,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.38,undetermined,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.4,symbiont-barren,non-spinose,0.892
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.4,symbiont-barren,spinose,0.074
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.4,symbiont-bearing,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.4,symbiont-bearing,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.4,symbiont-facultative,non-spinose,0.033
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.4,symbiont-facultative,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.4,symbiont-obligate,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.4,undetermined,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.42,symbiont-barren,non-spinose,0.875
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.42,symbiont-barren,spinose,0.084
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.42,symbiont-bearing,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.42,symbiont-bearing,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.42,symbiont-facultative,non-spinose,0.04
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.42,symbiont-facultative,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.42,symbiont-obligate,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.42,undetermined,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.44,symbiont-barren,non-spinose,0.934
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.44,symbiont-barren,spinose,0.048
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.44,symbiont-bearing,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.44,symbiont-bearing,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.44,symbiont-facultative,non-spinose,0.018
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.44,symbiont-facultative,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.44,symbiont-obligate,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.44,undetermined,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.46,symbiont-barren,non-spinose,0.799
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.46,symbiont-barren,spinose,0.168
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.46,symbiont-bearing,non-spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.46,symbiont-bearing,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.46,symbiont-facultative,non-spinose,0.031
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.46,symbiont-facultative,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.46,symbiont-obligate,spinose,0
BOFS14K,,58.6288,-19.4349,,North Atlantic,0.46,undetermined,non-spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.44,symbiont-barren,non-spinose,0.903
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.44,symbiont-barren,spinose,0.079
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.44,symbiont-bearing,non-spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.44,symbiont-bearing,spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.44,symbiont-facultative,non-spinose,0.002
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.44,symbiont-facultative,spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.44,symbiont-obligate,spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.44,undetermined,non-spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.48,symbiont-barren,non-spinose,0.837
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.48,symbiont-barren,spinose,0.141
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.48,symbiont-bearing,non-spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.48,symbiont-bearing,spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.48,symbiont-facultative,non-spinose,0.005
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.48,symbiont-facultative,spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.48,symbiont-obligate,spinose,0
BOFS16K,,59.4693,-23.2427,,North Atlantic,0.48,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.74,symbiont-barren,non-spinose,0.898
BOFS17K,,58.001,-16.5014,,North Atlantic,0.74,symbiont-barren,spinose,0.057
BOFS17K,,58.001,-16.5014,,North Atlantic,0.74,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.74,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.74,symbiont-facultative,non-spinose,0.043
BOFS17K,,58.001,-16.5014,,North Atlantic,0.74,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.74,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.74,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.76,symbiont-barren,non-spinose,0.926
BOFS17K,,58.001,-16.5014,,North Atlantic,0.76,symbiont-barren,spinose,0.036
BOFS17K,,58.001,-16.5014,,North Atlantic,0.76,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.76,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.76,symbiont-facultative,non-spinose,0.037
BOFS17K,,58.001,-16.5014,,North Atlantic,0.76,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.76,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.76,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.78,symbiont-barren,non-spinose,0.931
BOFS17K,,58.001,-16.5014,,North Atlantic,0.78,symbiont-barren,spinose,0.038
BOFS17K,,58.001,-16.5014,,North Atlantic,0.78,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.78,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.78,symbiont-facultative,non-spinose,0.029
BOFS17K,,58.001,-16.5014,,North Atlantic,0.78,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.78,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.78,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.8,symbiont-barren,non-spinose,0.823
BOFS17K,,58.001,-16.5014,,North Atlantic,0.8,symbiont-barren,spinose,0.116
BOFS17K,,58.001,-16.5014,,North Atlantic,0.8,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.8,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.8,symbiont-facultative,non-spinose,0.061
BOFS17K,,58.001,-16.5014,,North Atlantic,0.8,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.8,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.8,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.82,symbiont-barren,non-spinose,0.916
BOFS17K,,58.001,-16.5014,,North Atlantic,0.82,symbiont-barren,spinose,0.07
BOFS17K,,58.001,-16.5014,,North Atlantic,0.82,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.82,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.82,symbiont-facultative,non-spinose,0.016
BOFS17K,,58.001,-16.5014,,North Atlantic,0.82,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.82,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.82,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.84,symbiont-barren,non-spinose,0.816
BOFS17K,,58.001,-16.5014,,North Atlantic,0.84,symbiont-barren,spinose,0.125
BOFS17K,,58.001,-16.5014,,North Atlantic,0.84,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.84,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.84,symbiont-facultative,non-spinose,0.06
BOFS17K,,58.001,-16.5014,,North Atlantic,0.84,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.84,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.84,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.86,symbiont-barren,non-spinose,0.824
BOFS17K,,58.001,-16.5014,,North Atlantic,0.86,symbiont-barren,spinose,0.138
BOFS17K,,58.001,-16.5014,,North Atlantic,0.86,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.86,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.86,symbiont-facultative,non-spinose,0.038
BOFS17K,,58.001,-16.5014,,North Atlantic,0.86,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.86,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.86,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.88,symbiont-barren,non-spinose,0.801
BOFS17K,,58.001,-16.5014,,North Atlantic,0.88,symbiont-barren,spinose,0.134
BOFS17K,,58.001,-16.5014,,North Atlantic,0.88,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.88,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.88,symbiont-facultative,non-spinose,0.065
BOFS17K,,58.001,-16.5014,,North Atlantic,0.88,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.88,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.88,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.9,symbiont-barren,non-spinose,0.815
BOFS17K,,58.001,-16.5014,,North Atlantic,0.9,symbiont-barren,spinose,0.152
BOFS17K,,58.001,-16.5014,,North Atlantic,0.9,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.9,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.9,symbiont-facultative,non-spinose,0.033
BOFS17K,,58.001,-16.5014,,North Atlantic,0.9,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.9,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.9,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.92,symbiont-barren,non-spinose,0.681
BOFS17K,,58.001,-16.5014,,North Atlantic,0.92,symbiont-barren,spinose,0.262
BOFS17K,,58.001,-16.5014,,North Atlantic,0.92,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.92,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.92,symbiont-facultative,non-spinose,0.058
BOFS17K,,58.001,-16.5014,,North Atlantic,0.92,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.92,symbiont-obligate,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.92,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.94,symbiont-barren,non-spinose,0.699
BOFS17K,,58.001,-16.5014,,North Atlantic,0.94,symbiont-barren,spinose,0.234
BOFS17K,,58.001,-16.5014,,North Atlantic,0.94,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.94,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.94,symbiont-facultative,non-spinose,0.057
BOFS17K,,58.001,-16.5014,,North Atlantic,0.94,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.94,symbiont-obligate,spinose,0.01
BOFS17K,,58.001,-16.5014,,North Atlantic,0.94,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.96,symbiont-barren,non-spinose,0.59
BOFS17K,,58.001,-16.5014,,North Atlantic,0.96,symbiont-barren,spinose,0.323
BOFS17K,,58.001,-16.5014,,North Atlantic,0.96,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.96,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.96,symbiont-facultative,non-spinose,0.068
BOFS17K,,58.001,-16.5014,,North Atlantic,0.96,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.96,symbiont-obligate,spinose,0.02
BOFS17K,,58.001,-16.5014,,North Atlantic,0.96,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.98,symbiont-barren,non-spinose,0.555
BOFS17K,,58.001,-16.5014,,North Atlantic,0.98,symbiont-barren,spinose,0.344
BOFS17K,,58.001,-16.5014,,North Atlantic,0.98,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.98,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.98,symbiont-facultative,non-spinose,0.082
BOFS17K,,58.001,-16.5014,,North Atlantic,0.98,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,0.98,symbiont-obligate,spinose,0.02
BOFS17K,,58.001,-16.5014,,North Atlantic,0.98,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1,symbiont-barren,non-spinose,0.516
BOFS17K,,58.001,-16.5014,,North Atlantic,1,symbiont-barren,spinose,0.403
BOFS17K,,58.001,-16.5014,,North Atlantic,1,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1,symbiont-facultative,non-spinose,0.064
BOFS17K,,58.001,-16.5014,,North Atlantic,1,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1,symbiont-obligate,spinose,0.013
BOFS17K,,58.001,-16.5014,,North Atlantic,1,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1.02,symbiont-barren,non-spinose,0.547
BOFS17K,,58.001,-16.5014,,North Atlantic,1.02,symbiont-barren,spinose,0.391
BOFS17K,,58.001,-16.5014,,North Atlantic,1.02,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1.02,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1.02,symbiont-facultative,non-spinose,0.049
BOFS17K,,58.001,-16.5014,,North Atlantic,1.02,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1.02,symbiont-obligate,spinose,0.013
BOFS17K,,58.001,-16.5014,,North Atlantic,1.02,undetermined,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1.04,symbiont-barren,non-spinose,0.605
BOFS17K,,58.001,-16.5014,,North Atlantic,1.04,symbiont-barren,spinose,0.339
BOFS17K,,58.001,-16.5014,,North Atlantic,1.04,symbiont-bearing,non-spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1.04,symbiont-bearing,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1.04,symbiont-facultative,non-spinose,0.042
BOFS17K,,58.001,-16.5014,,North Atlantic,1.04,symbiont-facultative,spinose,0
BOFS17K,,58.001,-16.5014,,North Atlantic,1.04,symbiont-obligate,spinose,0.01
BOFS17K,,58.001,-16.5014,,North Atlantic,1.04,undetermined,non-spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.54,symbiont-barren,non-spinose,0.239
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.54,symbiont-barren,spinose,0.304
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.54,symbiont-bearing,non-spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.54,symbiont-bearing,spinose,0.004
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.54,symbiont-facultative,non-spinose,0.184
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.54,symbiont-facultative,spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.54,symbiont-obligate,spinose,0.063
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.54,undetermined,non-spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.56,symbiont-barren,non-spinose,0.229
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.56,symbiont-barren,spinose,0.283
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.56,symbiont-bearing,non-spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.56,symbiont-bearing,spinose,0.002
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.56,symbiont-facultative,non-spinose,0.214
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.56,symbiont-facultative,spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.56,symbiont-obligate,spinose,0.043
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.56,undetermined,non-spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.58,symbiont-barren,non-spinose,0.242
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.58,symbiont-barren,spinose,0.294
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.58,symbiont-bearing,non-spinose,0.002
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.58,symbiont-bearing,spinose,0.003
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.58,symbiont-facultative,non-spinose,0.215
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.58,symbiont-facultative,spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.58,symbiont-obligate,spinose,0.044
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.58,undetermined,non-spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.6,symbiont-barren,non-spinose,0.21
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.6,symbiont-barren,spinose,0.271
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.6,symbiont-bearing,non-spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.6,symbiont-bearing,spinose,0.006
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.6,symbiont-facultative,non-spinose,0.236
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.6,symbiont-facultative,spinose,0
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.6,symbiont-obligate,spinose,0.076
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.6,undetermined,non-spinose,0
