Campaign,Event,Latitude,Longitude,Depth [m],Date/Time,Elevation [m],Symbiosis,Spine,T. quinqueloba,G. ruber ruber,G. ruber albus,G. rubescens,G. clavaticamerata,G. sacculifer,G. scitula,G. tenellus,G. truncatulinoides,G. tumida,O. universa,G. uvula,N. incompta,Relative Abundance
D184,BOFS5K,50.6876,-21.8635,0.94,26/07/1989,-3547,symbiont-barren,non-spinose,7.199999999999999,0,0.8999999999999999,0,0,0,6.300000000000001,0,0,0,0,0,0.8999999999999999,0.9039999999999999
D184,BOFS5K,50.6876,-21.8635,0.94,26/07/1989,-3547,symbiont-barren,spinose,4.8,0,0.6,0,0,0,4.2,0,0,0,0,0,0.6,0.027000000000000003
D184,BOFS5K,50.6876,-21.8635,0.94,26/07/1989,-3547,symbiont-bearing,spinose,2.4,0,0.3,0,0,0,2.1,0,0,0,0,0,0.3,0
D184,BOFS5K,50.6876,-21.8635,0.94,26/07/1989,-3547,symbiont-facultative,non-spinose,14.4,0,1.8,0,0,0,12.6,0,0,0,0,0,1.8,0.019
D184,BOFS5K,50.6876,-21.8635,0.94,26/07/1989,-3547,symbiont-facultative,spinose,2.4,0,0.3,0,0,0,2.1,0,0,0,0,0,0.3,0
D184,BOFS5K,50.6876,-21.8635,0.94,26/07/1989,-3547,symbiont-obligate,spinose,7.199999999999999,0,0.8999999999999999,0,0,0,6.300000000000001,0,0,0,0,0,0.8999999999999999,0
D184,BOFS5K,50.6876,-21.8635,0.94,26/07/1989,-3547,undetermined,non-spinose,2.4,0,0.3,0,0,0,2.1,0,0,0,0,0,0.3,0
D184,BOFS8K,52.5033,-22.0623,0.78,30/07/1989,-4045,symbiont-barren,non-spinose,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,2.7,0.975
D184,BOFS8K,52.5033,-22.0623,0.78,30/07/1989,-4045,symbiont-barren,spinose,0.6,0,0,0,0,0,0,0,0,0,0,0,1.8,0.003
D184,BOFS8K,52.5033,-22.0623,0.78,30/07/1989,-4045,symbiont-bearing,spinose,0.3,0,0,0,0,0,0,0,0,0,0,0,0.9,0
D184,BOFS8K,52.5033,-22.0623,0.78,30/07/1989,-4045,symbiont-facultative,non-spinose,1.8,0,0,0,0,0,0,0,0,0,0,0,5.4,0.009000000000000001
D184,BOFS8K,52.5033,-22.0623,0.78,30/07/1989,-4045,symbiont-facultative,spinose,0.3,0,0,0,0,0,0,0,0,0,0,0,0.9,0
D184,BOFS8K,52.5033,-22.0623,0.78,30/07/1989,-4045,symbiont-obligate,spinose,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,2.7,0
D184,BOFS8K,52.5033,-22.0623,0.78,30/07/1989,-4045,undetermined,non-spinose,0.3,0,0,0,0,0,0,0,0,0,0,0,0.9,0
D184,BOFS8K,52.5033,-22.0623,0.8,30/07/1989,-4045,symbiont-barren,non-spinose,1.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,4.5,0.966
D184,BOFS8K,52.5033,-22.0623,0.8,30/07/1989,-4045,symbiont-barren,spinose,1.2,0,0,0,0,0,0,0,0,0,0,0,3,0.008
D184,BOFS8K,52.5033,-22.0623,0.8,30/07/1989,-4045,symbiont-bearing,spinose,0.6,0,0,0,0,0,0,0,0,0,0,0,1.5,0
D184,BOFS8K,52.5033,-22.0623,0.8,30/07/1989,-4045,symbiont-facultative,non-spinose,3.6,0,0,0,0,0,0,0,0,0,0,0,9,0.004
D184,BOFS8K,52.5033,-22.0623,0.8,30/07/1989,-4045,symbiont-facultative,spinose,0.6,0,0,0,0,0,0,0,0,0,0,0,1.5,0
D184,BOFS8K,52.5033,-22.0623,0.8,30/07/1989,-4045,symbiont-obligate,spinose,1.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,4.5,0
D184,BOFS8K,52.5033,-22.0623,0.8,30/07/1989,-4045,undetermined,non-spinose,0.6,0,0,0,0,0,0,0,0,0,0,0,1.5,0
D184,BOFS8K,52.5033,-22.0623,0.82,30/07/1989,-4045,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004,0.963
D184,BOFS8K,52.5033,-22.0623,0.82,30/07/1989,-4045,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.01
D184,BOFS8K,52.5033,-22.0623,0.82,30/07/1989,-4045,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
D184,BOFS8K,52.5033,-22.0623,0.82,30/07/1989,-4045,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0.013000000000000001
D184,BOFS8K,52.5033,-22.0623,0.82,30/07/1989,-4045,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
D184,BOFS8K,52.5033,-22.0623,0.82,30/07/1989,-4045,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004,0
D184,BOFS8K,52.5033,-22.0623,0.82,30/07/1989,-4045,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
D184,BOFS8K,52.5033,-22.0623,0.84,30/07/1989,-4045,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,8.100000000000001,0.948
D184,BOFS8K,52.5033,-22.0623,0.84,30/07/1989,-4045,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.016
D184,BOFS8K,52.5033,-22.0623,0.84,30/07/1989,-4045,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0
D184,BOFS8K,52.5033,-22.0623,0.84,30/07/1989,-4045,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.008
D184,BOFS8K,52.5033,-22.0623,0.84,30/07/1989,-4045,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0
D184,BOFS8K,52.5033,-22.0623,0.84,30/07/1989,-4045,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,8.100000000000001,0
D184,BOFS8K,52.5033,-22.0623,0.84,30/07/1989,-4045,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0
D184,BOFS8K,52.5033,-22.0623,0.86,30/07/1989,-4045,symbiont-barren,non-spinose,3.3000000000000003,0,0,0,0,0,0,0,0,0,0,0,5.1,0.9550000000000001
D184,BOFS8K,52.5033,-22.0623,0.86,30/07/1989,-4045,symbiont-barren,spinose,2.2,0,0,0,0,0,0,0,0,0,0,0,3.4,0
D184,BOFS8K,52.5033,-22.0623,0.86,30/07/1989,-4045,symbiont-bearing,spinose,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,0
D184,BOFS8K,52.5033,-22.0623,0.86,30/07/1989,-4045,symbiont-facultative,non-spinose,6.6,0,0,0,0,0,0,0,0,0,0,0,10.2,0.016999999999999998
D184,BOFS8K,52.5033,-22.0623,0.86,30/07/1989,-4045,symbiont-facultative,spinose,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,0
D184,BOFS8K,52.5033,-22.0623,0.86,30/07/1989,-4045,symbiont-obligate,spinose,3.3000000000000003,0,0,0,0,0,0,0,0,0,0,0,5.1,0
D184,BOFS8K,52.5033,-22.0623,0.86,30/07/1989,-4045,undetermined,non-spinose,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,0
D184,BOFS8K,52.5033,-22.0623,0.88,30/07/1989,-4045,symbiont-barren,non-spinose,3,0,0,0,0,0,0,0,0,0,0,0,7.800000000000001,0.93
D184,BOFS8K,52.5033,-22.0623,0.88,30/07/1989,-4045,symbiont-barren,spinose,2,0,0,0,0,0,0,0,0,0,0,0,5.2,0.028999999999999998
D184,BOFS8K,52.5033,-22.0623,0.88,30/07/1989,-4045,symbiont-bearing,spinose,1,0,0,0,0,0,0,0,0,0,0,0,2.6,0
D184,BOFS8K,52.5033,-22.0623,0.88,30/07/1989,-4045,symbiont-facultative,non-spinose,6,0,0,0,0,0,0,0,0,0,0,0,15.6,0.006
D184,BOFS8K,52.5033,-22.0623,0.88,30/07/1989,-4045,symbiont-facultative,spinose,1,0,0,0,0,0,0,0,0,0,0,0,2.6,0
D184,BOFS8K,52.5033,-22.0623,0.88,30/07/1989,-4045,symbiont-obligate,spinose,3,0,0,0,0,0,0,0,0,0,0,0,7.800000000000001,0
D184,BOFS8K,52.5033,-22.0623,0.88,30/07/1989,-4045,undetermined,non-spinose,1,0,0,0,0,0,0,0,0,0,0,0,2.6,0
D184,BOFS8K,52.5033,-22.0623,0.9,30/07/1989,-4045,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.300000000000001,0.971
D184,BOFS8K,52.5033,-22.0623,0.9,30/07/1989,-4045,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.005
D184,BOFS8K,52.5033,-22.0623,0.9,30/07/1989,-4045,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0
D184,BOFS8K,52.5033,-22.0623,0.9,30/07/1989,-4045,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0.003
D184,BOFS8K,52.5033,-22.0623,0.9,30/07/1989,-4045,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0
D184,BOFS8K,52.5033,-22.0623,0.9,30/07/1989,-4045,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.300000000000001,0
D184,BOFS8K,52.5033,-22.0623,0.9,30/07/1989,-4045,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0
D184,BOFS8K,52.5033,-22.0623,0.92,30/07/1989,-4045,symbiont-barren,non-spinose,2.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,2.0999999999999996,0.966
D184,BOFS8K,52.5033,-22.0623,0.92,30/07/1989,-4045,symbiont-barren,spinose,1.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0.003
D184,BOFS8K,52.5033,-22.0623,0.92,30/07/1989,-4045,symbiont-bearing,spinose,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0
D184,BOFS8K,52.5033,-22.0623,0.92,30/07/1989,-4045,symbiont-facultative,non-spinose,4.2,0,0,0,0,0,0,0,0,0,0,0,4.2,0.017
D184,BOFS8K,52.5033,-22.0623,0.92,30/07/1989,-4045,symbiont-facultative,spinose,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0
D184,BOFS8K,52.5033,-22.0623,0.92,30/07/1989,-4045,symbiont-obligate,spinose,2.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,2.0999999999999996,0
D184,BOFS8K,52.5033,-22.0623,0.92,30/07/1989,-4045,undetermined,non-spinose,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0
D184,BOFS8K,52.5033,-22.0623,0.94,30/07/1989,-4045,symbiont-barren,non-spinose,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004,0.98
D184,BOFS8K,52.5033,-22.0623,0.94,30/07/1989,-4045,symbiont-barren,spinose,0.6,0,0,0,0,0,0,0,0,0,0,0,2.6,0
D184,BOFS8K,52.5033,-22.0623,0.94,30/07/1989,-4045,symbiont-bearing,spinose,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0
D184,BOFS8K,52.5033,-22.0623,0.94,30/07/1989,-4045,symbiont-facultative,non-spinose,1.8,0,0,0,0,0,0,0,0,0,0,0,7.8,0.005
D184,BOFS8K,52.5033,-22.0623,0.94,30/07/1989,-4045,symbiont-facultative,spinose,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0
D184,BOFS8K,52.5033,-22.0623,0.94,30/07/1989,-4045,symbiont-obligate,spinose,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004,0
D184,BOFS8K,52.5033,-22.0623,0.94,30/07/1989,-4045,undetermined,non-spinose,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0
D184,BOFS8K,52.5033,-22.0623,0.96,30/07/1989,-4045,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.963
D184,BOFS8K,52.5033,-22.0623,0.96,30/07/1989,-4045,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.004
D184,BOFS8K,52.5033,-22.0623,0.96,30/07/1989,-4045,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
D184,BOFS8K,52.5033,-22.0623,0.96,30/07/1989,-4045,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0.015
D184,BOFS8K,52.5033,-22.0623,0.96,30/07/1989,-4045,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
D184,BOFS8K,52.5033,-22.0623,0.96,30/07/1989,-4045,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0
D184,BOFS8K,52.5033,-22.0623,0.96,30/07/1989,-4045,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
D184,BOFS8K,52.5033,-22.0623,0.98,30/07/1989,-4045,symbiont-barren,non-spinose,3.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,2.0999999999999996,0.963
D184,BOFS8K,52.5033,-22.0623,0.98,30/07/1989,-4045,symbiont-barren,spinose,2.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0.006999999999999999
D184,BOFS8K,52.5033,-22.0623,0.98,30/07/1989,-4045,symbiont-bearing,spinose,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,0
D184,BOFS8K,52.5033,-22.0623,0.98,30/07/1989,-4045,symbiont-facultative,non-spinose,7.2,0,0,0,0,0,0,0,0,0,0,0,4.2,0.006999999999999999
D184,BOFS8K,52.5033,-22.0623,0.98,30/07/1989,-4045,symbiont-facultative,spinose,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,0
D184,BOFS8K,52.5033,-22.0623,0.98,30/07/1989,-4045,symbiont-obligate,spinose,3.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,2.0999999999999996,0
D184,BOFS8K,52.5033,-22.0623,0.98,30/07/1989,-4045,undetermined,non-spinose,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,0
GEOFAR,KF09,37.1113,-32.2868,2.3,01/08/1993,-2655,symbiont-barren,non-spinose,9.600000000000001,0,6.8999999999999995,0.8999999999999999,0,0,18.9,0,4.800000000000001,0,0.30000000000000004,0,40.5,0.003
GEOFAR,KF09,37.1113,-32.2868,2.3,01/08/1993,-2655,symbiont-barren,spinose,6.4,0,4.6,0.6,0,0,12.6,0,3.2,0,0.2,0,27,0.337
GEOFAR,KF09,37.1113,-32.2868,2.3,01/08/1993,-2655,symbiont-bearing,spinose,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,0
GEOFAR,KF09,37.1113,-32.2868,2.3,01/08/1993,-2655,symbiont-facultative,non-spinose,19.2,0,13.8,1.8,0,0,37.8,0,9.6,0,0.6,0,81,0.34299999999999997
GEOFAR,KF09,37.1113,-32.2868,2.3,01/08/1993,-2655,symbiont-facultative,spinose,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,0.004
GEOFAR,KF09,37.1113,-32.2868,2.3,01/08/1993,-2655,symbiont-obligate,spinose,9.600000000000001,0,6.8999999999999995,0.8999999999999999,0,0,18.9,0,4.800000000000001,0,0.30000000000000004,0,40.5,0.018000000000000002
GEOFAR,KF09,37.1113,-32.2868,2.3,01/08/1993,-2655,undetermined,non-spinose,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,0
GEOFAR,KF09,37.1113,-32.2868,2.6,01/08/1993,-2655,symbiont-barren,non-spinose,13.799999999999999,0.6000000000000001,19.799999999999997,1.5,0,0,36.3,0,4.199999999999999,0,2.0999999999999996,0,41.7,0
GEOFAR,KF09,37.1113,-32.2868,2.6,01/08/1993,-2655,symbiont-barren,spinose,9.2,0.4,13.2,1,0,0,24.2,0,2.8,0,1.4,0,27.8,0.21
GEOFAR,KF09,37.1113,-32.2868,2.6,01/08/1993,-2655,symbiont-bearing,spinose,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,0
GEOFAR,KF09,37.1113,-32.2868,2.6,01/08/1993,-2655,symbiont-facultative,non-spinose,27.6,1.2,39.6,3,0,0,72.6,0,8.4,0,4.2,0,83.4,0.38499999999999995
GEOFAR,KF09,37.1113,-32.2868,2.6,01/08/1993,-2655,symbiont-facultative,spinose,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,0
GEOFAR,KF09,37.1113,-32.2868,2.6,01/08/1993,-2655,symbiont-obligate,spinose,13.799999999999999,0.6000000000000001,19.799999999999997,1.5,0,0,36.3,0,4.199999999999999,0,2.0999999999999996,0,41.7,0.013000000000000001
GEOFAR,KF09,37.1113,-32.2868,2.6,01/08/1993,-2655,undetermined,non-spinose,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,0
GEOFAR,KF09,37.1113,-32.2868,2.9,01/08/1993,-2655,symbiont-barren,non-spinose,3.5999999999999996,0,21.9,0,0,0,32.7,0,3.5999999999999996,0,1.7999999999999998,0,35.400000000000006,0.012
GEOFAR,KF09,37.1113,-32.2868,2.9,01/08/1993,-2655,symbiont-barren,spinose,2.4,0,14.6,0,0,0,21.8,0,2.4,0,1.2,0,23.6,0.196
GEOFAR,KF09,37.1113,-32.2868,2.9,01/08/1993,-2655,symbiont-bearing,spinose,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,0
GEOFAR,KF09,37.1113,-32.2868,2.9,01/08/1993,-2655,symbiont-facultative,non-spinose,7.2,0,43.8,0,0,0,65.4,0,7.2,0,3.6,0,70.8,0.438
GEOFAR,KF09,37.1113,-32.2868,2.9,01/08/1993,-2655,symbiont-facultative,spinose,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,0
GEOFAR,KF09,37.1113,-32.2868,2.9,01/08/1993,-2655,symbiont-obligate,spinose,3.5999999999999996,0,21.9,0,0,0,32.7,0,3.5999999999999996,0,1.7999999999999998,0,35.400000000000006,0.030000000000000002
GEOFAR,KF09,37.1113,-32.2868,2.9,01/08/1993,-2655,undetermined,non-spinose,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,0
GEOFAR,KF09,37.1113,-32.2868,3.1,01/08/1993,-2655,symbiont-barren,non-spinose,10.2,0,22.799999999999997,0,0.8999999999999999,0,39.900000000000006,2.4000000000000004,0,0,1.7999999999999998,0.30000000000000004,30.900000000000002,0.011
GEOFAR,KF09,37.1113,-32.2868,3.1,01/08/1993,-2655,symbiont-barren,spinose,6.8,0,15.2,0,0.6,0,26.6,1.6,0,0,1.2,0.2,20.6,0.185
GEOFAR,KF09,37.1113,-32.2868,3.1,01/08/1993,-2655,symbiont-bearing,spinose,3.4,0,7.6,0,0.3,0,13.3,0.8,0,0,0.6,0.1,10.3,0
GEOFAR,KF09,37.1113,-32.2868,3.1,01/08/1993,-2655,symbiont-facultative,non-spinose,20.4,0,45.6,0,1.8,0,79.8,4.8,0,0,3.6,0.6,61.8,0.408
GEOFAR,KF09,37.1113,-32.2868,3.1,01/08/1993,-2655,symbiont-facultative,spinose,3.4,0,7.6,0,0.3,0,13.3,0.8,0,0,0.6,0.1,10.3,0
GEOFAR,KF09,37.1113,-32.2868,3.1,01/08/1993,-2655,symbiont-obligate,spinose,10.2,0,22.799999999999997,0,0.8999999999999999,0,39.900000000000006,2.4000000000000004,0,0,1.7999999999999998,0.30000000000000004,30.900000000000002,0.031
GEOFAR,KF09,37.1113,-32.2868,3.1,01/08/1993,-2655,undetermined,non-spinose,3.4,0,7.6,0,0.3,0,13.3,0.8,0,0,0.6,0.1,10.3,0
GEOFAR,KF13,37.5783,-31.8422,1.6,01/08/1993,-2690,symbiont-barren,non-spinose,18,0.30000000000000004,12,0,0,0,38.099999999999994,4.199999999999999,2.4,0,0,0,43.8,0.022000000000000002
GEOFAR,KF13,37.5783,-31.8422,1.6,01/08/1993,-2690,symbiont-barren,spinose,12,0.2,8,0,0,0,25.4,2.8,1.5999999999999999,0,0,0,29.2,0.259
GEOFAR,KF13,37.5783,-31.8422,1.6,01/08/1993,-2690,symbiont-bearing,spinose,6,0.1,4,0,0,0,12.7,1.4,0.7999999999999999,0,0,0,14.6,0
GEOFAR,KF13,37.5783,-31.8422,1.6,01/08/1993,-2690,symbiont-facultative,non-spinose,36,0.6,24,0,0,0,76.2,8.4,4.8,0,0,0,87.6,0.316
GEOFAR,KF13,37.5783,-31.8422,1.6,01/08/1993,-2690,symbiont-facultative,spinose,6,0.1,4,0,0,0,12.7,1.4,0.7999999999999999,0,0,0,14.6,0
GEOFAR,KF13,37.5783,-31.8422,1.6,01/08/1993,-2690,symbiont-obligate,spinose,18,0.30000000000000004,12,0,0,0,38.099999999999994,4.199999999999999,2.4,0,0,0,43.8,0.023
GEOFAR,KF13,37.5783,-31.8422,1.6,01/08/1993,-2690,undetermined,non-spinose,6,0.1,4,0,0,0,12.7,1.4,0.7999999999999999,0,0,0,14.6,0
GEOFAR,KF13,37.5783,-31.8422,1.8,01/08/1993,-2690,symbiont-barren,non-spinose,19.200000000000003,0.30000000000000004,15.299999999999999,0,0,0,37.5,1.2000000000000002,3.6000000000000005,0,1.5,0,47.400000000000006,0.012
GEOFAR,KF13,37.5783,-31.8422,1.8,01/08/1993,-2690,symbiont-barren,spinose,12.8,0.2,10.2,0,0,0,25,0.8,2.4000000000000004,0,1,0,31.6,0.21600000000000003
GEOFAR,KF13,37.5783,-31.8422,1.8,01/08/1993,-2690,symbiont-bearing,spinose,6.4,0.1,5.1,0,0,0,12.5,0.4,1.2000000000000002,0,0.5,0,15.8,0
GEOFAR,KF13,37.5783,-31.8422,1.8,01/08/1993,-2690,symbiont-facultative,non-spinose,38.4,0.6,30.6,0,0,0,75,2.4,7.200000000000001,0,3,0,94.8,0.347
GEOFAR,KF13,37.5783,-31.8422,1.8,01/08/1993,-2690,symbiont-facultative,spinose,6.4,0.1,5.1,0,0,0,12.5,0.4,1.2000000000000002,0,0.5,0,15.8,0.003
GEOFAR,KF13,37.5783,-31.8422,1.8,01/08/1993,-2690,symbiont-obligate,spinose,19.200000000000003,0.30000000000000004,15.299999999999999,0,0,0,37.5,1.2000000000000002,3.6000000000000005,0,1.5,0,47.400000000000006,0.02
GEOFAR,KF13,37.5783,-31.8422,1.8,01/08/1993,-2690,undetermined,non-spinose,6.4,0.1,5.1,0,0,0,12.5,0.4,1.2000000000000002,0,0.5,0,15.8,0
GEOFAR,KF13,37.5783,-31.8422,1.9,01/08/1993,-2690,symbiont-barren,non-spinose,13.5,0.8999999999999999,16.5,0.8999999999999999,0.30000000000000004,0,52.199999999999996,1.5,3,0,0.6000000000000001,0,36.3,0.005
GEOFAR,KF13,37.5783,-31.8422,1.9,01/08/1993,-2690,symbiont-barren,spinose,9,0.6,11,0.6,0.2,0,34.8,1,2,0,0.4,0,24.2,0.178
GEOFAR,KF13,37.5783,-31.8422,1.9,01/08/1993,-2690,symbiont-bearing,spinose,4.5,0.3,5.5,0.3,0.1,0,17.4,0.5,1,0,0.2,0,12.1,0
GEOFAR,KF13,37.5783,-31.8422,1.9,01/08/1993,-2690,symbiont-facultative,non-spinose,27,1.8,33,1.8,0.6,0,104.4,3,6,0,1.2,0,72.6,0.382
GEOFAR,KF13,37.5783,-31.8422,1.9,01/08/1993,-2690,symbiont-facultative,spinose,4.5,0.3,5.5,0.3,0.1,0,17.4,0.5,1,0,0.2,0,12.1,0
GEOFAR,KF13,37.5783,-31.8422,1.9,01/08/1993,-2690,symbiont-obligate,spinose,13.5,0.8999999999999999,16.5,0.8999999999999999,0.30000000000000004,0,52.199999999999996,1.5,3,0,0.6000000000000001,0,36.3,0.026000000000000002
GEOFAR,KF13,37.5783,-31.8422,1.9,01/08/1993,-2690,undetermined,non-spinose,4.5,0.3,5.5,0.3,0.1,0,17.4,0.5,1,0,0.2,0,12.1,0
GEOFAR,KF16,37.999,-31.1283,6,01/08/1993,-3050,symbiont-barren,non-spinose,32.400000000000006,0.30000000000000004,5.699999999999999,0.8999999999999999,0,0,29.400000000000002,0.6000000000000001,3,0,0.6000000000000001,0,56.400000000000006,0.009000000000000001
GEOFAR,KF16,37.999,-31.1283,6,01/08/1993,-3050,symbiont-barren,spinose,21.6,0.2,3.8,0.6,0,0,19.6,0.4,2,0,0.4,0,37.6,0.268
GEOFAR,KF16,37.999,-31.1283,6,01/08/1993,-3050,symbiont-bearing,spinose,10.8,0.1,1.9,0.3,0,0,9.8,0.2,1,0,0.2,0,18.8,0
GEOFAR,KF16,37.999,-31.1283,6,01/08/1993,-3050,symbiont-facultative,non-spinose,64.8,0.6,11.4,1.8,0,0,58.8,1.2,6,0,1.2,0,112.8,0.297
GEOFAR,KF16,37.999,-31.1283,6,01/08/1993,-3050,symbiont-facultative,spinose,10.8,0.1,1.9,0.3,0,0,9.8,0.2,1,0,0.2,0,18.8,0
GEOFAR,KF16,37.999,-31.1283,6,01/08/1993,-3050,symbiont-obligate,spinose,32.400000000000006,0.30000000000000004,5.699999999999999,0.8999999999999999,0,0,29.400000000000002,0.6000000000000001,3,0,0.6000000000000001,0,56.400000000000006,0.007
GEOFAR,KF16,37.999,-31.1283,6,01/08/1993,-3050,undetermined,non-spinose,10.8,0.1,1.9,0.3,0,0,9.8,0.2,1,0,0.2,0,18.8,0
HUD90/13,HU90-13-013,58.2098,-48.3733,4.78,NA,-3380,symbiont-barren,non-spinose,2.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,2.0999999999999996,0.98
HUD90/13,HU90-13-013,58.2098,-48.3733,4.78,NA,-3380,symbiont-barren,spinose,1.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0.006999999999999999
HUD90/13,HU90-13-013,58.2098,-48.3733,4.78,NA,-3380,symbiont-bearing,spinose,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0
HUD90/13,HU90-13-013,58.2098,-48.3733,4.78,NA,-3380,symbiont-facultative,non-spinose,4.2,0,0,0,0,0,0,0,0,0,0,0,4.2,0
HUD90/13,HU90-13-013,58.2098,-48.3733,4.78,NA,-3380,symbiont-facultative,spinose,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0
HUD90/13,HU90-13-013,58.2098,-48.3733,4.78,NA,-3380,symbiont-obligate,spinose,2.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,2.0999999999999996,0
HUD90/13,HU90-13-013,58.2098,-48.3733,4.78,NA,-3380,undetermined,non-spinose,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0
M11/1,GIK17045-3,52.425,-16.665,0.8,07/10/1989,-3663,symbiont-barren,non-spinose,2.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,6,0.9520000000000001
M11/1,GIK17045-3,52.425,-16.665,0.8,07/10/1989,-3663,symbiont-barren,spinose,1.6,0,0,0,0,0,0,0,0,0,0,0,4,0.018000000000000002
M11/1,GIK17045-3,52.425,-16.665,0.8,07/10/1989,-3663,symbiont-bearing,spinose,0.8,0,0,0,0,0,0,0,0,0,0,0,2,0
M11/1,GIK17045-3,52.425,-16.665,0.8,07/10/1989,-3663,symbiont-facultative,non-spinose,4.8,0,0,0,0,0,0,0,0,0,0,0,12,0.007
M11/1,GIK17045-3,52.425,-16.665,0.8,07/10/1989,-3663,symbiont-facultative,spinose,0.8,0,0,0,0,0,0,0,0,0,0,0,2,0
M11/1,GIK17045-3,52.425,-16.665,0.8,07/10/1989,-3663,symbiont-obligate,spinose,2.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,6,0
