Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose,SST
82.7967,16.0683,0,0,0,0,658,0,0,0,-1.763087272644043
81.325,15.3067,6,0,0,0,404,0,0,0,-1.763087272644043
78.75,1.775,5,0,0,0,415,0,0,0,0.24635140597820282
74.25,-10.0583,3,0,0,0,494,0,0,0,-0.566465437412262
72.6166,-13.84,10,0,0,0,533,0,0,0,-0.3351931571960449
74.1767,-0.3917,5,0,2,0,1518,0,0,0,1.2180968523025513
75.005,-7.2033,1,0,0,0,530,0,0,0,-1.1977450847625732
73.1233,-15.6817,10,0,0,0,896,0,0,0,-1.4211488962173462
65.845,-4.0667,502,0,2,0,679,0,0,0,5.829686641693115
81.2332,2.4178,107,0,0,0,1091,0,0,0,-1.799991488456726
81.759,-9.4355,0,0,0,0,1043,0,0,0,-1.799991488456726
-23.35,-16.53,6,0,61,224,23,4,0,0,22.759506225585938
-24.07,-15.12,19,0,107,328,45,35,0,0,22.759506225585938
-25.15,-12.77,16,0,89,230,40,40,0,0,21.834806442260742
-26.23,-10.62,8,0,80,163,52,19,0,0,21.568687438964844
-26.58,-9.433,9,0,81,153,39,19,0,0,21.568687438964844
44.2,-14.9,29,0,96,100,236,0,0,0,15.338282585144043
-2.0667,-40.6,1,0,132,430,3,24,0,0,26.843111038208008
-1.167,-36.95,1,0,112,187,10,2,0,0,26.796375274658203
-2.767,-35.22,0,0,84,366,8,1,0,0,26.796375274658203
-17.27,-35.97,3,0,50,257,14,1,0,0,25.76947784423828
-20.17,-32.7,5,0,31,297,24,0,0,0,25.158281326293945
30.75,-75.32,5,0,69,256,38,15,0,0,25.087080001831055
38.033,-70.8,66,0,196,34,246,0,0,0,19.160341262817383
-34.72,-35.1,13,0,64,143,109,1,0,0,18.29002571105957
-31.98,-35.53,4,0,57,181,51,11,0,0,19.537370681762695
-35.78,18.45,22,0,141,67,90,0,0,0,18.32529067993164
-50.43,-54.13,143,0,43,2,233,0,0,0,6.396747589111328
-37.87,-28.87,25,0,92,15,197,0,0,0,15.446324348449707
-36.88,-13.15,43,0,134,139,70,1,0,0,16.454681396484375
-37.27,-10.1,80,0,112,75,92,0,0,0,14.396231651306152
-36.15,-6.717,120,0,130,22,125,0,0,0,15.850282669067383
-34.0831,-1.0,31,0,167,30,252,1,0,0,17.271032333374023
-32.88,2.833,20,0,174,39,135,1,0,0,18.204303741455078
-30.48,11.55,5,0,140,11,96,0,0,0,17.82771873474121
-33.22,29.183,10,0,150,188,0,2,0,0,21.456029891967773
13.178,-79.83,0,0,70,238,8,5,0,0,27.670169830322266
1.783,-25.43,3,0,76,253,17,10,0,0,26.87560272216797
4.583,-10.05,3,0,84,209,10,6,0,0,27.545957565307617
4.517,-0.7167,7,0,131,241,13,9,0,0,27.38189125061035
-8.197,-8.222,1,0,87,204,23,10,0,0,24.7822208404541
-9.142,-10.61,1,0,82,267,25,8,0,1,24.25282096862793
-37.54,-3.587,102,0,53,8,96,0,0,0,13.76662826538086
-49.6,-47.57,87,0,81,0,194,0,0,0,6.107333660125732
-33.57,-49.03,20,0,125,252,61,5,0,0,19.06023597717285
-42.98,-20.86,162,0,70,2,56,0,0,0,12.025259017944336
51.05,-13.0017,193,0,145,13,316,0,0,1,12.704845428466797
44.3198,-3.45,66,0,56,16,184,15,0,1,15.159820556640625
44.75,-3.75,28,0,36,11,183,0,0,0,15.159820556640625
37.5267,-9.3317,149,0,46,66,95,3,0,0,17.620094299316406
37.555,-9.2733,155,0,40,46,88,3,0,0,17.620094299316406
37.555,-9.2733,0,0,0,0,0,0,0,0,17.620094299316406
37.575,-9.415,132,0,14,22,92,6,0,0,17.620094299316406
37.575,-9.415,0,0,0,0,0,0,0,0,17.620094299316406
37.854,-9.545,131,0,90,75,57,2,0,2,17.620094299316406
37.4643,-9.6,158,0,49,48,62,2,0,9,17.620094299316406
37.8433,-9.845,101,0,94,94,40,0,0,10,17.620094299316406
39.9267,-30.4233,269,0,180,315,272,85,0,0,18.226512908935547
40.57,-30.9617,201,0,135,201,175,60,0,0,18.226512908935547
40.505,-32.0533,400,0,205,257,375,78,0,3,18.546566009521484
41.13,-32.0733,269,0,223,299,291,50,0,0,17.752321243286133
42.03,-32.7117,485,0,443,417,691,31,0,2,17.752321243286133
42.3367,-32.2633,800,0,464,590,845,203,0,0,17.752321243286133
58.7967,-43.95,129,0,7,0,416,0,0,0,5.048850059509277
59.8617,-39.6633,85,0,14,0,321,0,0,0,6.385322570800781
59.8617,-39.6633,34,0,2,0,310,0,0,0,6.385322570800781
60.2833,-40.2283,60,0,6,0,339,0,0,0,6.385322570800781
55.1117,-20.7333,182,0,134,1,186,0,0,0,11.487215042114258
44.7133,-34.0217,132,0,101,43,216,23,0,0,16.91769027709961
45.09,-39.4383,93,0,68,20,83,5,0,0,15.592937469482422
57.9783,-45.8967,53,0,3,0,224,0,0,0,4.52636194229126
58.79,-43.96,114,0,4,0,338,0,0,0,5.048850059509277
59.5217,-39.445,25,0,5,0,265,0,0,0,6.385322570800781
16.6,-20.45,124,0,578,444,154,6,0,0,23.672828674316406
21.6667,-17.9833,418,0,298,61,226,2,0,0,20.739240646362305
36.8498,-21.017,55,0,124,227,104,4,0,1,19.147960662841797
37.233,-33.13,43,0,56,118,78,20,0,1,19.568830490112305
17.567,-63.57,0,0,43,303,1,73,0,0,27.073118209838867
-28.7,-34.5,12,0,59,259,47,11,0,0,21.984561920166016
-45.32,-57.98,47,0,132,1,69,0,0,0,8.469576835632324
-40.9,-20.38,114,0,113,19,79,0,0,0,13.551502227783203
-36.5,8.1,118,0,279,213,215,0,0,0,16.12163543701172
11.2,-36.02,6,0,90,284,85,0,0,0,25.860626220703125
-1.517,-11.78,1,0,119,269,25,13,0,0,25.315536499023438
-50.77,-42.15,54,0,57,2,280,1,0,0,5.096611022949219
-2.3,-36.13,2,0,113,285,7,3,0,0,26.796375274658203
-50.38,-47.4,66,0,37,0,369,0,0,0,6.107333660125732
30.517,-75.92,12,0,72,301,54,9,0,1,25.087080001831055
-28.83,-41.03,1,0,81,174,62,0,0,0,22.224023818969727
17.933,-50.35,0,0,39,287,5,9,0,0,26.02505111694336
-15.33,-19.72,3,0,40,265,18,0,0,0,23.96803092956543
-17.67,-15.1,6,0,79,286,27,29,0,1,23.064735412597656
-24.73,-4.767,8,0,109,189,59,7,0,0,20.935461044311523
-27.87,-1.1,8,0,115,107,70,5,0,0,20.000940322875977
-40.57,-55.17,163,0,131,1,112,1,0,0,11.972968101501465
-33.15,-49.87,14,0,129,159,64,0,0,0,19.06023597717285
16.983,-20.05,19,0,362,114,27,1,0,0,23.672828674316406
-49.5,-52.25,76,0,37,3,255,0,0,0,6.341764450073242
-45.67,-57.62,97,0,136,10,81,0,0,0,8.469576835632324
-32.17,-20.17,12,0,74,203,130,5,0,0,19.557247161865234
-32.33,15.017,49,0,210,81,87,1,0,0,16.996353149414062
-31.35,-36.82,8,0,67,199,78,19,0,0,19.537370681762695
-26.2,4.683,4,0,113,112,80,4,0,1,19.387897491455078
-25.77,4.1,0,0,191,124,150,17,0,0,19.387897491455078
-24.57,4.833,6,0,181,129,115,13,0,0,19.666858673095703
-18.33,8.383,50,0,245,28,103,0,0,0,18.780353546142578
-1.283,5.533,8,0,170,192,31,0,0,0,25.399513244628906
-28.33,-13.15,40,0,193,408,195,38,0,0,21.331628799438477
-2.483,-36.42,1,0,90,294,21,2,0,0,26.796375274658203
-2.483,-36.42,0,0,0,0,0,0,0,0,26.796375274658203
-39.58,24.583,180,0,330,21,131,1,0,0,16.48234748840332
-17.47,-5.183,9,0,160,187,57,9,0,0,21.600000381469727
-16.25,-5.733,13,0,140,259,51,37,0,0,21.89469337463379
-12.67,-9.817,4,0,76,274,28,6,0,0,23.497272491455078
-8.767,-14.28,3,0,87,317,7,11,0,1,25.13514518737793
-4.883,-15.73,2,0,120,371,28,1,0,0,25.500585556030273
-3.3,-16.43,5,0,198,115,41,2,0,1,25.500585556030273
-0.533,-17.27,2,0,117,281,23,3,0,0,25.834901809692383
-0.533,-17.27,0,0,0,0,0,0,0,0,25.834901809692383
4.667,-20.92,2,0,62,271,26,6,0,0,27.1678524017334
8.717,-41.25,0,0,55,256,9,11,0,0,27.086633682250977
-6.117,-30.58,4,0,110,163,28,42,0,0,26.787586212158203
-29.42,-33.42,11,0,49,216,66,18,0,0,20.78194236755371
-50.78,-43.17,113,0,28,2,180,0,0,0,5.480351448059082
-33.1,1.483,26,0,113,179,117,4,0,0,17.22392463684082
-32.03,-2.817,16,0,93,115,103,1,0,0,18.54555320739746
-34.2,-3.4833,35,0,119,186,152,4,0,0,17.462255477905273
-32.2,-26.73,21,0,63,133,130,0,0,0,19.47602653503418
-31.6,-30.28,7,0,83,221,85,3,0,0,19.455604553222656
27.933,-47.77,8,0,51,304,43,8,0,0,24.083627700805664
-23.97,-37.95,0,0,83,255,23,14,0,0,24.088685989379883
62.867,-17.93,14,0,89,4,315,0,0,0,9.370193481445312
55.05,-33.07,145,0,100,0,138,0,0,0,8.949712753295898
48.3,-16.97,69,0,150,17,248,0,0,0,14.06579303741455
34.2,-16.87,16,0,63,156,58,1,0,2,19.250526428222656
29.483,-19.62,4,0,37,217,62,3,0,3,20.637115478515625
8.8,-22.12,13,0,107,323,45,4,0,0,26.697540283203125
0.067,-25.5,1,0,118,307,11,17,0,0,26.476348876953125
-11.15,-35.65,2,0,40,307,9,2,0,0,26.48365020751953
-27.6,-20.32,14,0,75,289,70,10,0,0,21.765220642089844
-33.05,-18.72,18,0,76,178,152,6,0,0,18.100704193115234
-31.37,-1.683,7,0,207,100,95,3,0,0,18.54555320739746
-29.53,2.183,8,0,139,120,81,6,0,0,18.866769790649414
-12.32,9.033,10,0,399,31,106,13,0,0,21.944040298461914
-10.07,11.45,4,0,180,311,39,5,0,0,22.865036010742188
2.267,5.733,12,0,265,63,38,3,0,0,27.07181739807129
-7.833,-1.517,4,0,89,218,23,4,0,0,24.691869735717773
61.933,-33.27,135,0,23,0,214,0,0,0,7.395327091217041
42.783,-54.33,47,0,116,6,292,0,0,0,15.399136543273926
66.6,1.117,148,0,16,0,605,0,0,0,7.709853172302246
76.817,-1.35,0,0,0,0,311,0,0,0,-0.039474006742239
68.033,-6.117,88,0,0,0,554,0,0,0,4.204126358032227
60.617,-15.18,189,0,96,4,188,0,0,0,9.970113754272461
49.45,-22.27,111,0,185,28,254,0,0,0,13.469027519226074
47.467,-19.98,121,0,107,29,183,0,0,0,14.249606132507324
44.533,-32.58,120,0,142,84,172,0,0,1,16.78535270690918
42.167,-42.1,106,0,114,69,156,0,0,0,18.763898849487305
-24.22,7.417,38,0,125,84,164,1,0,0,19.046981811523438
-19.7,8.883,90,0,108,80,132,2,0,0,18.846420288085938
44.017,-24.53,147,0,119,95,223,3,0,0,16.01102066040039
49.133,-25.5,110,0,133,14,216,0,0,1,13.336377143859863
49.133,-25.5,116,0,145,28,228,0,0,0,13.336377143859863
52.667,-15.17,231,0,192,20,403,0,0,0,12.785134315490723
55.4,-18.73,261,0,154,7,430,0,0,0,11.45693588256836
57.0,-21.32,204,0,167,5,293,0,0,0,10.816957473754883
61.183,-23.02,103,0,99,0,160,0,0,0,8.959281921386719
68.3833,-5.45,47,0,4,0,264,0,0,0,4.204126358032227
18.433,-21.08,26,0,142,172,116,9,0,0,23.01040267944336
21.233,-21.32,32,0,145,175,170,6,0,0,22.220182418823242
24.117,-19.1,30,0,146,200,122,13,0,2,21.510848999023438
25.717,-20.88,3,0,95,274,93,10,0,3,21.454235076904297
25.717,-19.52,14,0,77,184,84,30,0,5,21.454235076904297
25.567,-16.83,62,0,98,174,120,11,0,5,20.324222564697266
25.917,-19.05,3,0,98,239,93,18,0,1,21.454235076904297
26.917,-19.13,11,0,76,226,76,22,0,2,21.454235076904297
30.447,-11.69,199,0,70,70,68,0,0,1,19.516016006469727
22.697,-25.33,12,0,173,168,84,5,0,0,23.05278778076172
-20.9798,8.1,49,0,92,51,52,8,0,0,18.846420288085938
-12.2018,11.833,25,0,100,99,44,3,0,0,21.718292236328125
32.127,-24.725,55,0,148,248,63,0,0,13,20.611982345581055
31.305,-25.39,24,0,68,156,20,0,0,5,20.807884216308594
35.788,-17.595,168,0,199,204,154,0,0,9,18.733186721801758
31.093,-21.17,75,0,157,407,72,1,0,43,20.385868072509766
40.883,-13.133,121,0,204,63,225,0,0,8,16.889970779418945
31.833,-74.35,36,0,127,241,99,1,0,1,24.17841148376465
45.367,-5.3333,42,0,28,91,164,0,0,10,14.414917945861816
27.563,-27.652,42,0,145,357,70,0,0,18,21.99091911315918
28.772,-26.457,47,0,166,395,80,2,1,28,21.786144256591797
28.408,-25.812,18,0,65,184,21,1,0,27,21.786144256591797
37.347,-11.86,55,0,171,87,101,0,0,14,17.59954833984375
55.55,-12.45,77,0,66,4,178,3,0,0,11.408004760742188
49.15,-17.77,97,0,57,3,174,4,0,0,13.4816312789917
21.145,-18.573,142,0,395,41,173,0,0,0,20.739240646362305
19.037,-19.93,118,0,471,110,258,2,0,0,21.849506378173828
52.431,-16.671,174,0,271,22,431,0,0,0,12.785134315490723
71.135,-5.9878,28,0,0,0,861,0,0,0,1.5834324359893799
70.956,-5.5472,23,0,0,0,1072,0,0,0,3.125974416732788
76.438,8.9932,63,0,0,0,995,0,0,0,2.440812110900879
72.352,-7.807,12,0,1,0,742,0,0,0,1.1067299842834473
68.732,0.1667,468,0,15,0,818,0,0,0,6.43968391418457
52.55,-20.335,87,0,74,4,167,0,0,0,12.76602554321289
60.35,-22.04,148,0,96,3,192,0,0,0,10.068809509277344
58.46,-25.58,191,0,62,1,130,0,0,0,10.251720428466797
16.45,-20.117,50,0,99,78,73,12,0,0,23.672828674316406
55.483,-14.683,77,0,76,1,180,0,0,0,11.381668090820312
62.17,-2.48,56,0,31,1,227,0,0,0,8.779524803161621
79.985,-0.8683,6,0,0,0,383,0,0,0,-1.6873899698257446
79.985,2.815,75,0,0,0,533,0,0,0,-1.5267482995986938
44.77,-4.2198,26,0,44,24,171,4,0,1,15.159820556640625
59.862,-39.663,42,0,3,0,376,0,0,0,6.385322570800781
51.883,-39.783,164,0,27,1,44,0,0,0,9.938459396362305
52.567,-21.93,98,0,104,2,174,0,0,0,12.61913776397705
13.25,-40.667,1,0,51,282,26,5,0,0,25.755664825439453
23.367,-43.65,2,0,35,245,7,25,0,1,24.526273727416992
18.433,-21.083,26,0,141,170,120,9,0,0,23.01040267944336
-21.887,7.1018,154,0,380,165,288,9,0,0,19.062725067138672
-21.72,5.4298,89,0,298,189,181,14,0,0,19.580379486083984
-3.48,-7.592,23,0,264,565,36,0,0,0,25.329195022583008
-30.433,13.55,30,0,181,73,164,0,0,0,17.206769943237305
8.4667,-30.133,8,0,211,69,195,26,0,0,26.734577178955078
-30.45,-11.683,311,0,111,110,106,0,0,1,20.260398864746094
-30.355,-15.8,9,0,161,277,124,20,0,0,20.484819412231445
-15.15,-176.49,0,0,0,0,0,0,0,0,27.663846969604492
-20.24,-176.46,0,0,0,0,0,0,0,0,25.973064422607422
18.93333333,61.38333333,41,0,113,33,8,2,0,0,26.445592880249023
-5.623,-87.355,110,1,333,34,3,0,0,0,23.600725173950195
-6.262,-96.33,10,0,403,14,16,0,0,0,24.173635482788086
-2.392,-90.52,27,0,271,9,5,2,0,0,23.652240753173828
-7.6,-110.97,0,0,0,0,0,0,0,0,24.8925838470459
-7.53,-110.12,0,0,0,0,0,0,0,0,24.8925838470459
-7.85,-108.92,0,0,0,0,0,0,0,0,24.757278442382812
-7.98,-108.62,0,0,0,0,0,0,0,0,24.757278442382812
-6.33,-107.78,0,0,0,0,0,0,0,0,24.719818115234375
-8.48,-107.43,0,0,0,0,0,0,0,0,24.757278442382812
-8.57,-107.2,0,0,0,0,0,0,0,0,24.757278442382812
-8.7,-106.9,0,0,0,0,0,0,0,0,24.617015838623047
-8.87,-106.42,0,0,0,0,0,0,0,0,24.617015838623047
-18.35,-176.45,0,0,0,0,0,0,0,0,26.878746032714844
-17.09,-175.54,0,0,0,0,0,0,0,0,26.878746032714844
-53.63,169.87,167,0,52,0,125,0,0,0,7.425192356109619
0.0,168.58,0,0,0,0,0,0,0,0,28.81015396118164
-4.13,171.77,0,0,0,0,0,0,0,0,29.15886878967285
-3.183,171.25,0,0,0,0,0,0,0,0,29.15886878967285
-4.27,171.93,0,0,0,0,0,0,0,0,29.15886878967285
0.0,169.33,0,0,0,0,0,0,0,0,28.741952896118164
-8.28,-11.12,0,0,0,0,0,0,0,0,24.9990177154541
-51.72,167.83,254,0,66,0,211,0,0,0,8.39913272857666
-50.6,171.39,122,0,76,0,156,0,0,0,8.712018013000488
-49.78,168.93,164,0,61,0,128,0,0,0,9.284093856811523
-3.03,-131.88,0,0,0,0,0,0,0,0,25.8684139251709
-52.42,166.73,193,0,33,0,195,0,0,0,8.55102252960205
-53.92,169.99,175,0,20,0,247,0,0,0,7.425192356109619
-54.04,164.43,92,0,62,1,191,0,0,0,7.14879846572876
-52.94,165.41,147,0,32,0,250,0,0,0,8.55102252960205
-51.95,166.39,218,0,42,0,177,0,0,0,8.55102252960205
-51.93,167.13,248,0,45,3,171,0,0,0,8.39913272857666
-53.04,119.73,0,0,0,0,0,0,0,0,3.3536524772644043
-53.04,119.73,0,0,0,0,0,0,0,0,3.3536524772644043
-46.0,119.88,0,0,0,0,0,0,0,0,9.403998374938965
-37.64,103.1,0,0,0,0,0,0,0,0,13.93883991241455
-41.77,105.1,0,0,0,0,0,0,0,0,11.318351745605469
-43.31,105.55,0,0,0,0,0,0,0,0,10.079325675964355
-44.88,106.45,0,0,0,0,0,0,0,0,10.079325675964355
-49.5,114.49,0,0,0,0,0,0,0,0,5.127974987030029
-48.5,114.48,0,0,0,0,0,0,0,0,7.40395450592041
-48.03,114.49,0,0,0,0,0,0,0,0,7.40395450592041
-47.55,114.44,0,0,0,0,0,0,0,0,7.40395450592041
-47.55,114.14,0,0,0,0,0,0,0,0,7.40395450592041
-46.45,114.42,0,0,0,0,0,0,0,0,9.248459815979004
-45.07,114.35,0,0,0,0,0,0,0,0,9.248459815979004
-43.98,114.36,0,0,0,0,0,0,0,0,10.477808952331543
-42.59,114.44,0,0,0,0,0,0,0,0,11.683428764343262
-51.58,78.97,0,0,0,0,0,0,0,0,1.5993670225143433
-49.19,72.15,0,0,0,0,0,0,0,0,2.767456531524658
-47.48,73.93,0,0,0,0,0,0,0,0,4.731549263000488
-41.02,100.01,0,0,0,0,0,0,0,0,11.27432918548584
-38.89,97.97,0,0,0,0,0,0,0,0,13.638490676879883
-34.0,97.54,0,0,0,0,0,0,0,0,16.337125778198242
-34.03,92.67,0,0,0,0,0,0,0,0,16.476848602294922
-37.65,90.69,0,0,0,0,0,0,0,0,13.897133827209473
-39.89,85.41,0,0,0,0,0,0,0,0,12.868539810180664
-39.52,83.72,0,0,0,0,0,0,0,0,13.053184509277344
-39.11,82.17,0,0,0,0,0,0,0,0,13.204975128173828
-38.54,79.9,0,0,0,0,0,0,0,0,14.562089920043945
-38.55,79.92,0,0,0,0,0,0,0,0,14.562089920043945
-34.81,84.13,0,0,0,0,0,0,0,0,16.934885025024414
-34.5,100.03,0,0,0,0,0,0,0,0,16.363842010498047
-45.11,109.92,0,0,0,0,0,0,0,0,8.87722110748291
-46.99,110.13,0,0,0,0,0,0,0,0,8.87722110748291
-49.03,110.18,0,0,0,0,0,0,0,0,4.596521854400635
-51.01,105.99,0,0,0,0,0,0,0,0,3.100834608078003
-48.28,90.25,0,0,0,0,0,0,0,0,6.9331374168396
-43.89,90.1,0,0,0,0,0,0,0,0,9.755053520202637
-42.18,94.89,0,0,0,0,0,0,0,0,11.139866828918457
-45.02,95.08,0,0,0,0,0,0,0,0,7.82504940032959
-47.13,95.08,0,0,0,0,0,0,0,0,6.203542232513428
-47.99,95.04,0,0,0,0,0,0,0,0,6.203542232513428
-49.38,94.83,0,0,0,0,0,0,0,0,5.0686774253845215
-50.85,100.09,0,0,0,0,0,0,0,0,4.514704704284668
-50.06,100.22,0,0,0,0,0,0,0,0,4.514704704284668
-48.24,100.06,0,0,0,0,0,0,0,0,6.071053981781006
-47.24,100.13,0,0,0,0,0,0,0,0,6.071053981781006
-46.49,100.05,0,0,0,0,0,0,0,0,8.030564308166504
-45.66,100.12,0,0,0,0,0,0,0,0,8.030564308166504
-44.07,100.02,0,0,0,0,0,0,0,0,9.904480934143066
-42.45,100.03,0,0,0,0,0,0,0,0,11.27432918548584
-39.0,99.95,0,0,0,0,0,0,0,0,13.685133934020996
-42.01,104.9,0,0,0,0,0,0,0,0,11.28790283203125
-46.11,105.03,0,0,0,0,0,0,0,0,8.421418190002441
-48.03,105.24,0,0,0,0,0,0,0,0,6.3285956382751465
-52.02,105.01,0,0,0,0,0,0,0,0,3.100834608078003
-61.08,170.06,28,0,40,0,423,0,0,0,1.0878390073776245
-48.67,170.81,158,0,43,0,156,0,0,0,9.894797325134277
-48.95,174.98,157,0,54,1,135,0,0,0,9.459489822387695
-51.7,171.52,195,0,55,0,226,0,0,0,7.963245391845703
-50.52,174.32,156,0,61,1,127,0,0,0,8.499655723571777
-12.039,128.15,0,0,0,0,0,0,0,0,28.587482452392578
-18.1488,116.0215,0,0,0,0,0,0,0,0,26.828838348388672
-17.6428,114.9988,0,0,0,0,0,0,0,0,26.48090934753418
-18.245,114.9938,0,0,0,0,0,0,0,0,26.48090934753418
-18.82,113.97,0,0,0,0,0,0,0,0,26.48090934753418
-20.045,112.66,0,0,0,0,0,0,0,0,25.33049774169922
-20.997,112.989,0,0,0,0,0,0,0,0,25.33049774169922
-22.129,113.5,0,0,0,0,0,0,0,0,24.901962280273438
-22.994,112.83,0,0,0,0,0,0,0,0,24.457639694213867
-24.7445,111.829166,0,0,0,0,0,0,0,0,23.49251937866211
-25.996,111.63,0,0,0,0,0,0,0,0,22.54222297668457
-28.745,112.78,0,0,0,0,0,0,0,0,21.583240509033203
-30.08,114.14,0,0,0,0,0,0,0,0,20.9217472076416
-30.99,114.589,0,0,0,0,0,0,0,0,20.9217472076416
-14.00916,121.026,0,0,0,0,0,0,0,0,28.210561752319336
-14.70966,120.7096,0,0,0,0,0,0,0,0,28.12646484375
-14.9161,120.958,0,0,0,0,0,0,0,0,28.12646484375
-24.46,108.51,0,0,0,0,0,0,0,0,22.503843307495117
-23.737,108.53,0,0,0,0,0,0,0,0,22.503843307495117
-19.41,110.5066,0,0,0,0,0,0,0,0,24.860849380493164
-12.24,110.4283,0,0,0,0,0,0,0,0,27.49481964111328
-12.188,111.5075,0,0,0,0,0,0,0,0,27.60285758972168
-12.2466,112.7378,0,0,0,0,0,0,0,0,27.60285758972168
-12.086,114.454,0,0,0,0,0,0,0,0,27.73648452758789
-12.379,114.28,0,0,0,0,0,0,0,0,27.73648452758789
-29.349,112.9485,0,0,0,0,0,0,0,0,20.542722702026367
-14.81,114.2728,0,0,0,0,0,0,0,0,27.528738021850586
-16.5785,113.1993,0,0,0,0,0,0,0,0,27.07237434387207
-16.91,113.3356,0,0,0,0,0,0,0,0,27.07237434387207
-16.9268,114.25766,0,0,0,0,0,0,0,0,27.07237434387207
-16.91,115.265,0,0,0,0,0,0,0,0,27.36781883239746
-16.009,115.005,0,0,0,0,0,0,0,0,27.36781883239746
-18.7988,116.337166,0,0,0,0,0,0,0,0,26.828838348388672
-18.96,116.39,0,0,0,0,0,0,0,0,26.828838348388672
-29.296,112.943,0,0,0,0,0,0,0,0,20.542722702026367
-28.717,113.3886,0,0,0,0,0,0,0,0,21.89962387084961
-28.3925,113.1595,0,0,0,0,0,0,0,0,21.89962387084961
-28.42,112.2895,0,0,0,0,0,0,0,0,21.583240509033203
-26.979,111.33,0,0,0,0,0,0,0,0,22.54222297668457
-24.5846,108.82,0,0,0,0,0,0,0,0,22.503843307495117
-24.747,108.4876,0,0,0,0,0,0,0,0,22.503843307495117
-6.9177,8.9967,6,0,144,159,12,1,0,0,25.1115779876709
-11.7775,12.8473,46,0,234,545,24,0,0,0,21.718292236328125
-21.0631,8.2288,302,0,453,114,210,4,0,0,19.062725067138672
-21.883,7.1017,155,0,400,160,271,9,0,0,19.062725067138672
-21.7167,5.4317,89,0,322,189,159,14,0,0,19.580379486083984
-3.48,-7.5917,23,0,277,564,24,0,0,0,25.329195022583008
-25.1683,5.9183,99,0,186,108,147,14,0,0,19.104671478271484
-35.2067,-26.765,37,0,79,18,222,0,0,0,16.54787826538086
-33.6017,-27.665,55,0,137,91,285,1,0,0,18.023719787597656
-32.7867,-27.75,98,0,161,208,222,16,0,0,19.45099449157715
-31.6617,-30.0333,117,0,121,314,209,27,0,0,19.455604553222656
-19.5,11.3817,152,0,108,8,11,0,0,0,16.252859115600586
-23.43,11.7033,54,0,253,27,76,0,0,0,17.048316955566406
-23.3167,12.3783,62,0,183,73,50,0,0,0,17.048316955566406
-23.255,12.8033,78,0,195,30,29,0,0,0,17.048316955566406
-23.22,13.015,93,0,205,13,52,0,0,0,15.772964477539062
-27.955,14.005,42,0,179,11,79,0,0,0,16.803678512573242
-28.925,14.1733,293,0,60,1,45,0,0,0,16.803678512573242
-29.0,13.8283,0,0,0,0,0,0,0,0,16.803678512573242
-29.4483,11.75,59,0,275,52,158,0,0,0,17.82771873474121
-28.8917,1.0017,67,0,228,142,103,6,0,0,19.343557357788086
-30.8683,14.3467,0,0,0,0,0,0,0,0,17.206769943237305
-37.3,177.36,65,0,147,54,60,0,0,0,
-36.93,177.44,67,0,222,72,32,0,0,0,17.872390747070312
-44.53,173.42,155,0,60,8,92,0,0,0,12.163077354431152
-47.04,174.08,147,0,83,1,81,2,0,0,9.459489822387695
-46.68,79.49,138,0,65,0,105,0,0,0,7.685547828674316
-46.07,90.11,114,0,90,0,115,0,0,0,8.342339515686035
-46.07,90.11,0,0,0,0,0,0,0,0,8.342339515686035
-49.92,100.08,33,0,20,0,222,0,0,0,4.514704704284668
-49.02,128.77,121,0,66,0,76,0,0,0,7.354930877685547
-47.15,145.8,100,0,66,3,103,0,0,0,9.746697425842285
-54.19,144.8,44,0,11,0,256,0,0,0,3.832312822341919
-54.92,144.07,12,0,1,0,287,0,0,0,3.832312822341919
-56.4,145.12,3,0,0,0,297,0,0,0,2.329281806945801
-57.95,144.58,0,0,0,0,300,0,0,0,1.544846534729004
-6.066666667,163.2166667,0,0,0,0,0,0,0,0,29.211572647094727
-13.25,160.45,77,0,353,657,6,20,0,0,27.75435447692871
-8.066666667,154.5833333,40,1,231,207,6,4,0,0,28.745040893554688
-8.066666667,154.5833333,1,1,168,246,6,4,0,0,28.745040893554688
-51.93,42.88,19,0,0,0,306,0,0,0,1.0450503826141357
-27.7,47.58,0,0,0,0,0,0,0,0,23.00959014892578
-30.8,45.55,0,0,0,0,0,0,0,0,21.935062408447266
-33.63,46.35,0,0,0,0,0,0,0,0,19.383182525634766
-44.98,53.28,129,0,18,0,162,0,0,0,8.158604621887207
-45.28,72.85,0,0,0,0,0,0,0,0,7.283292770385742
14.45,50.52,140,6,269,149,6,23,0,0,27.3162784576416
11.77,94.15,68,8,164,213,9,23,0,0,28.292936325073242
14.52,93.13,50,10,193,132,7,14,0,0,28.210840225219727
7.05,76.72,280,1,118,57,7,8,0,0,28.083681106567383
19.21666667,60.68333333,150,1,165,98,1,6,0,0,26.009159088134766
20.7,59.56666667,128,1,193,90,3,8,0,0,26.009159088134766
-22.97,64.95,0,0,0,0,0,0,0,0,24.654956817626953
-20.4,36.33,0,0,0,0,0,0,0,0,25.85910415649414
-32.1,33.25,0,0,0,0,0,0,0,0,22.352685928344727
-51.07,67.73,36,0,3,0,264,0,0,0,2.3176348209381104
