Event,Data_Source,Depth [m],Latitude,Longitude,G. bulloides,T. quinqueloba,G. scitula,G. uvula,N. pachyderma,N. incompta,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. eastropacia,G. calida,G. falconensis,B. digitata,G. rubescens,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. glutinata,G. truncatulinoides,G. ruber ruber,G. adamsi,G. siphonifera,T. humilis,D. anfracta,G. cultrata,G. tumida,C. nitida,T. iota,B. pumilio,H. pelagica,H. digitata,T. clarkei,G. elongatus,SST
BS79-38,margo,4.35,38.247,13.346,9.0,107.0,42.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.375,38.247,13.346,41.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,71.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.4,38.247,13.346,38.0,40.0,54.0,0.0,0.0,83.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.425,38.247,13.346,32.0,37.0,48.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.45,38.247,13.346,58.0,66.0,94.0,0.0,0.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.475,38.247,13.346,57.0,43.0,70.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.525,38.247,13.346,67.0,41.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.55,38.247,13.346,60.0,131.0,76.0,0.0,0.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.575,38.247,13.346,52.0,43.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.6,38.247,13.346,40.0,108.0,85.0,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.625,38.247,13.346,28.0,91.0,45.0,0.0,1.0,0.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.65,38.247,13.346,30.0,125.0,63.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.675,38.247,13.346,38.0,92.0,45.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
BS79-38,margo,4.7,38.247,13.346,36.0,64.0,47.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
RC9-178,margo,0.5,33.733,27.917,29.0,0.0,28.0,0.0,2.0,69.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.0420959296534
RC9-178,margo,0.61,33.733,27.917,59.0,15.0,32.0,0.0,3.0,128.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.0420959296534
RC9-178,margo,0.665,33.733,27.917,71.0,15.0,25.0,0.0,6.0,101.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.0420959296534
MD992344,margo,2.47,41.997,4.836,250.0,172.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.502130750142445
MD992344,margo,2.53,41.997,4.836,113.0,69.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.502130750142445
MD992344,margo,2.63,41.997,4.836,373.0,130.0,12.0,0.0,7.0,125.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.502130750142445
MD992344,margo,2.69,41.997,4.836,61.0,42.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.502130750142445
LC21,margo,275.5,35.66,26.58,18.0,5.0,10.0,0.0,0.0,64.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38558783437414
LC21,margo,281.5,35.66,26.58,25.0,0.0,13.0,0.0,0.0,66.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38558783437414
LC21,margo,289.5,35.66,26.58,21.0,10.0,22.0,0.0,3.0,90.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38558783437414
LC21,margo,296.0,35.66,26.58,7.0,5.0,11.0,0.0,0.0,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38558783437414
LC21,margo,303.5,35.66,26.58,28.0,7.0,5.0,0.0,1.0,59.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38558783437414
LC21,margo,310.5,35.66,26.58,23.0,31.0,17.0,0.0,2.0,64.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38558783437414
LC21,margo,317.0,35.66,26.58,13.0,1.0,21.0,0.0,0.0,81.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38558783437414
LC21,margo,324.5,35.66,26.58,25.0,20.0,17.0,0.0,0.0,50.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38558783437414
LC07,margo,0.685,38.14,10.07,60.0,52.0,13.0,0.0,1.0,44.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.818356597361262
LC07,margo,0.805,38.14,10.07,35.0,40.0,12.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.818356597361262
LC07,margo,0.865,38.14,10.07,36.0,31.0,3.0,0.0,0.0,28.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.818356597361262
ODP 975,margo,1.13,38.89,4.5,221.0,75.0,40.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.668540977115974
ODP 975,margo,1.165,38.89,4.5,139.0,80.0,41.0,0.0,4.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.668540977115974
ODP 975,margo,1.225,38.89,4.5,302.0,126.0,147.0,0.0,2.0,48.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,93.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.668540977115974
ODP 975,margo,1.285,38.89,4.5,160.0,91.0,66.0,0.0,0.0,34.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.668540977115974
ODP 975,margo,1.325,38.89,4.5,134.0,144.0,109.0,0.0,0.0,61.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.668540977115974
LC01,margo,0.682,40.26,6.887,133.0,137.0,91.0,0.0,0.0,31.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.071460339471965
LC01,margo,0.71,40.26,6.887,153.0,35.0,54.0,0.0,1.0,31.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.071460339471965
LC01,margo,0.757,40.26,6.887,94.0,76.0,58.0,0.0,0.0,32.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.071460339471965
LC01,margo,0.787,40.26,6.887,169.0,225.0,69.0,0.0,0.0,48.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.071460339471965
LC04,margo,0.832,38.65,6.11,89.0,21.0,22.0,0.0,2.0,42.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.673420230188883
LC04,margo,0.912,38.65,6.11,108.0,53.0,69.0,0.0,0.0,85.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.673420230188883
LC04,margo,0.997,38.65,6.11,83.0,25.0,43.0,0.0,0.0,73.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.673420230188883
ODP 969,margo,0.605,33.839,24.884,49.0,16.0,56.0,0.0,2.0,94.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.76386374885183
ODP 969,margo,0.625,33.839,24.884,28.0,11.0,27.0,0.0,1.0,82.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.76386374885183
ODP 969,margo,0.645,33.839,24.884,49.0,8.0,45.0,0.0,0.0,129.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.76386374885183
ODP 969,margo,0.665,33.839,24.884,45.0,12.0,39.0,0.0,0.0,98.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.76386374885183
ODP 969,margo,0.685,33.839,24.884,36.0,7.0,35.0,0.0,0.0,84.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.76386374885183
ODP 973,margo,0.945,35.78,18.948,44.0,12.0,107.0,0.0,0.0,33.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.618036639463666
ODP 973,margo,0.985,35.78,18.948,62.0,6.0,60.0,0.0,2.0,90.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.618036639463666
KL96,margo,0.455,32.77,19.19,15.0,2.0,25.0,0.0,2.0,42.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.735183616901033
KL96,margo,0.505,32.77,19.19,16.0,3.0,31.0,0.0,2.0,43.0,1.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.735183616901033
MD95-2040,MD952040,3.44,40.581833,-9.861167,40.0,43.0,48.0,0.0,21.0,143.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,26.0,0.0,0.0,0.0,,,0.0,83.0,0.0,0.0,57.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.47,40.581833,-9.861167,64.0,67.0,101.0,0.0,24.0,246.0,7.0,0.0,5.0,1.0,0.0,0.0,22.0,0.0,40.0,0.0,0.0,0.0,,,0.0,85.0,0.0,0.0,60.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.5,40.581833,-9.861167,44.0,33.0,54.0,0.0,8.0,106.0,2.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,28.0,0.0,0.0,0.0,,,0.0,35.0,0.0,0.0,37.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.53,40.581833,-9.861167,75.0,44.0,51.0,0.0,16.0,152.0,11.0,0.0,6.0,1.0,0.0,0.0,22.0,0.0,31.0,0.0,0.0,0.0,,,0.0,58.0,0.0,0.0,61.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.56,40.581833,-9.861167,87.0,75.0,89.0,0.0,35.0,264.0,9.0,0.0,10.0,1.0,0.0,0.0,28.0,0.0,24.0,0.0,0.0,0.0,,,0.0,146.0,0.0,0.0,118.0,5.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.59,40.581833,-9.861167,60.0,42.0,54.0,0.0,12.0,164.0,4.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,33.0,1.0,0.0,0.0,,,0.0,53.0,0.0,0.0,60.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.62,40.581833,-9.861167,60.0,33.0,27.0,0.0,10.0,102.0,3.0,0.0,6.0,1.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,0.0,,,0.0,46.0,0.0,0.0,44.0,2.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.65,40.581833,-9.861167,44.0,35.0,44.0,0.0,11.0,115.0,6.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,19.0,0.0,0.0,0.0,,,0.0,45.0,0.0,0.0,56.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.68,40.581833,-9.861167,78.0,25.0,54.0,0.0,17.0,134.0,2.0,0.0,9.0,0.0,0.0,0.0,17.0,0.0,27.0,0.0,0.0,0.0,,,0.0,60.0,0.0,0.0,55.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.71,40.581833,-9.861167,69.0,27.0,29.0,0.0,7.0,119.0,4.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,,,0.0,52.0,0.0,0.0,36.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.74,40.581833,-9.861167,49.0,44.0,31.0,0.0,15.0,138.0,2.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,,,0.0,53.0,0.0,0.0,49.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.77,40.581833,-9.861167,64.0,37.0,43.0,0.0,23.0,162.0,6.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,33.0,1.0,0.0,0.0,,,0.0,80.0,0.0,0.0,37.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.8,40.581833,-9.861167,85.0,59.0,45.0,0.0,19.0,161.0,5.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,0.0,,,0.0,68.0,0.0,0.0,51.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.83,40.581833,-9.861167,92.0,47.0,55.0,0.0,31.0,160.0,4.0,0.0,19.0,0.0,0.0,0.0,11.0,0.0,32.0,2.0,0.0,0.0,,,0.0,97.0,0.0,0.0,62.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.86,40.581833,-9.861167,60.0,57.0,55.0,0.0,26.0,102.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,,,0.0,50.0,0.0,0.0,44.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.89,40.581833,-9.861167,98.0,54.0,37.0,0.0,34.0,190.0,6.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,37.0,0.0,0.0,0.0,,,0.0,75.0,0.0,0.0,59.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.92,40.581833,-9.861167,70.0,53.0,39.0,0.0,40.0,184.0,6.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,43.0,0.0,0.0,0.0,,,0.0,71.0,0.0,0.0,68.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.95,40.581833,-9.861167,63.0,23.0,26.0,0.0,30.0,134.0,6.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,34.0,0.0,1.0,0.0,,,0.0,95.0,0.0,0.0,31.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,3.98,40.581833,-9.861167,49.0,40.0,25.0,0.0,30.0,96.0,3.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,35.0,0.0,0.0,0.0,,,0.0,68.0,0.0,0.0,23.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,4.01,40.581833,-9.861167,89.0,12.0,26.0,0.0,10.0,88.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,30.0,1.0,0.0,0.0,,,0.0,32.0,0.0,0.0,32.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,4.04,40.581833,-9.861167,114.0,86.0,90.0,0.0,55.0,331.0,7.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,42.0,0.0,0.0,0.0,,,0.0,110.0,0.0,0.0,97.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,4.07,40.581833,-9.861167,85.0,31.0,50.0,0.0,18.0,177.0,7.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,,,0.0,60.0,0.0,0.0,45.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,4.1,40.581833,-9.861167,76.0,36.0,33.0,0.0,16.0,134.0,5.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,20.0,2.0,0.0,0.0,,,0.0,35.0,0.0,0.0,45.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,4.13,40.581833,-9.861167,83.0,34.0,23.0,0.0,8.0,167.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,16.0,1.0,0.0,0.0,,,0.0,43.0,0.0,0.0,54.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,4.16,40.581833,-9.861167,75.0,43.0,37.0,1.0,11.0,183.0,3.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,,,0.0,36.0,0.0,0.0,49.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,4.19,40.581833,-9.861167,74.0,28.0,16.0,0.0,5.0,97.0,3.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,,,0.0,35.0,0.0,0.0,26.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
MD95-2040,MD952040,4.22,40.581833,-9.861167,84.0,57.0,26.0,0.0,15.0,183.0,8.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,36.0,0.0,0.0,0.0,,,0.0,45.0,0.0,0.0,38.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,12.80455910289605
