Latitude,Longitude,Symbiont-obligate Spinose,Symbiont-barren Non-Spinose,Symbiont-facultative Non-Spinose,Symbiont-barren Spinose,SST
23.04,66.88,0.273127754,0.001762115,0.377092511,0.348017621,26.306703567504883
22.88,66.9,0.457831326,0.00166182,0.350643954,0.1898629,26.4857120513916
22.93,66.91,0.403300754,0.006889922,0.284730011,0.305079314,26.4857120513916
22.66,66.71,0.195829556,0.000906618,0.627379874,0.175883952,26.4857120513916
-20.97,35.75,0.612337662,0.020129871,0.25974026,0.107792208,25.67142105102539
-20.99,35.85,0.649710505,0.02770885,0.228287842,0.094292803,25.67142105102539
-21.0,35.93,0.665313414,0.020136408,0.192432607,0.122117571,25.67142105102539
-20.98,35.96,0.661808245,0.028695057,0.203826007,0.10567069,25.67142105102539
22.0,63.81,0.1496063,0.0,0.688976378,0.161417323,26.37961196899414
22.56,64.06,0.414301511,0.003317361,0.345742721,0.236638407,26.428007125854492
22.26,63.59,0.407297829,0.010848126,0.391518738,0.190335306,26.37961196899414
23.6,63.81,0.268537075,0.0,0.506346026,0.2251169,26.382200241088867
24.78,62.35,0.432480533,0.001779755,0.27919911,0.2865406,26.461532592773438
24.61,62.38,0.292696952,0.010350777,0.546290972,0.1506613,26.461532592773438
24.31,62.45,0.255245959,0.006879946,0.56105951,0.176814586,26.461532592773438
24.12,62.49,0.126760564,0.004694836,0.73082942,0.13771518,26.461532592773438
22.2,63.08,0.259398496,0.002506266,0.489974938,0.248120301,26.37961196899414
24.08,65.45,0.25,0.018543957,0.554945054,0.17651099,26.258949279785156
24.1,65.48,0.488271605,0.001234568,0.25,0.260493828,26.258949279785156
24.13,65.52,0.445451494,0.000671366,0.283316549,0.270560591,26.258949279785156
24.21,65.66,0.427800271,0.000674764,0.283400809,0.288124157,26.258949279785156
21.04,61.49,0.195997949,0.005130836,0.53822473,0.260646486,26.148534774780273
19.5,58.43,0.215834118,0.00942507,0.351555137,0.423185674,25.41250228881836
19.15,60.61,0.196428572,0.024234694,0.528061225,0.25127551,25.981334686279297
19.91,61.72,0.194656489,0.005725191,0.608778626,0.190839695,26.25007438659668
16.32,59.73,0.217543859,0.03649123,0.549473684,0.196491228,26.144655227661133
17.67,57.87,0.251507629,0.025895708,0.384888257,0.337708407,25.614713668823242
17.45,57.96,0.213291139,0.02721519,0.5,0.259493671,25.614713668823242
10.77866667,51.57733333,0.25140713,0.024390244,0.333958724,0.390243903,26.270919799804688
10.78283333,51.658,0.257961784,0.044585987,0.280254777,0.417197452,26.270919799804688
10.78783333,51.7705,0.279012348,0.018518519,0.198765431,0.503703703,26.270919799804688
10.91566667,51.94416667,0.271294719,0.018739353,0.196763203,0.513202726,26.270919799804688
10.81166667,52.12933333,0.313588851,0.027874565,0.195121952,0.463414634,26.119327545166016
10.804,52.24933333,0.270386267,0.022239564,0.379243074,0.328131096,26.119327545166016
10.6895,53.5235,0.146198829,0.058479532,0.748538013,0.046783626,26.102149963378906
27.685333,34.5913333,0.957934991,0.0,0.030592734,0.011472275,24.352022171020508
25.74233333,34.8666666,0.91740413,0.0,0.04719764,0.03539823,25.067710876464844
25.51966666,35.605,0.891262136,0.001941748,0.079611651,0.027184466,25.432140350341797
23.307,36.707,0.86890244,0.0,0.106707317,0.024390244,26.518352508544922
17.357,40.01966,0.652329748,0.0,0.306451613,0.041218638,29.06206512451172
15.556,41.66866,0.376524391,0.0,0.381859756,0.241615854,28.948896408081055
12.35833333,44.55,0.401840491,0.01993865,0.371676892,0.206543967,28.010337829589844
13.49333333,50.295,0.316699604,0.009881423,0.544960475,0.128458498,27.51659393310547
14.605,52.92,0.24362851,0.018142549,0.506695464,0.231533478,26.66374397277832
14.97,54.37,0.276110443,0.039615846,0.512605042,0.171668668,26.34564208984375
16.09,59.68333333,0.237557723,0.00974859,0.293996921,0.458696767,26.144655227661133
17.75,58.15,0.242444594,0.006044325,0.579583613,0.171927468,25.773006439208984
16.53166667,55.33166667,0.174115456,0.018621975,0.574487895,0.232774675,25.929630279541016
14.54,51.74833333,0.290041303,0.025699862,0.487838458,0.196420376,26.99803352355957
13.31,48.78333333,0.345771146,0.017412935,0.435323382,0.201492538,27.980491638183594
12.86166667,47.435,0.343618514,0.018934082,0.519635344,0.117812061,27.923864364624023
-23.3638,69.255,0.781678084,0.061643835,0.122716894,0.033961187,23.620996475219727
-25.35117,69.845,0.740227611,0.087580405,0.136566057,0.035625927,22.815919876098633
7.068166667,79.42633333,0.201332699,0.006663494,0.453117563,0.338886245,27.71915626525879
4.507333333,85.1185,0.066945606,0.022315202,0.887959089,0.022780102,28.040212631225586
20.89,91.26,0.404011461,0.00286533,0.283667622,0.309455587,27.6954288482666
21.1683,89.665,0.383999999,0.016000001,0.333333333,0.266666666,27.61191177368164
20.191,89.843,0.324571428,0.009142857,0.365714286,0.300571429,27.634422302246094
19.38,90.00083333,0.286071727,0.047539616,0.527939949,0.138448707,27.693470001220703
-3.73,54.96,0.521276596,0.054711247,0.26899696,0.155015197,27.36477279663086
-12.65,48.58,0.787709497,0.0,0.126629424,0.08566108,26.80086326599121
-15.6,46.31,0.799095607,0.019379845,0.087209303,0.094315245,27.156055450439453
-5.57,53.95,0.700598803,0.001360915,0.148339684,0.149700599,27.263769149780273
-5.95,56.28,0.625218916,0.011675423,0.219497957,0.143607705,27.30826759338379
-4.76,55.76,0.520151135,0.007556675,0.280856423,0.191435768,27.3281192779541
-35.11976667,35.53483333,0.155688624,0.061377246,0.745508981,0.03742515,19.741731643676758
-31.56806666,47.56816667,0.424242424,0.09879618,0.427978415,0.048982981,20.83563995361328
-11.2071,58.76906666,0.551601424,0.065480427,0.335943061,0.046975089,26.921463012695312
17.7498333,65.7495,0.218487396,0.029411765,0.714285714,0.037815126,26.938539505004883
22.619333,59.69666,0.412288513,0.002671416,0.170970614,0.414069457,26.263648986816406
21.9328333,59.8025,0.244383826,0.017490372,0.250160462,0.487965341,25.84431266784668
20.729,59.398,0.266504863,0.017087379,0.220776697,0.495631063,25.623319625854492
22.805,62.0783333,0.220689655,0.01182266,0.544827586,0.222660098,26.326778411865234
36.597,-7.78,0.632,0.074,0.122,0.172,18.479433059692383
36.0272,-7.775,0.601419878,0.096348885,0.168356997,0.133874239,18.479433059692383
36.1108,-7.2227,0.596348885,0.165314402,0.12474645,0.113590264,18.479433059692383
36.2367,-7.7289,0.425275826,0.16349047,0.17452357,0.23671013,18.479433059692383
36.7783,-7.7056,0.31643002,0.203853954,0.197768762,0.281947261,18.479433059692383
36.65,-7.4101,0.351758793,0.197989949,0.156783919,0.293467336,18.479433059692383
36.605,-8.2547,0.359595959,0.247474747,0.232323232,0.160606061,18.168235778808594
36.7117,-8.2599,0.244755245,0.12987013,0.101898102,0.523476523,18.168235778808594
36.735,-8.2621,0.285858585,0.228282828,0.203030303,0.282828283,18.168235778808594
36.0497,-8.2333,0.487360971,0.121334681,0.195146612,0.196157735,18.168235778808594
37.8217,-9.501,0.274647886,0.218309859,0.149899397,0.357142857,17.604719161987305
39.0393,-10.6795,0.195097038,0.241062308,0.224719101,0.339121552,16.911758422851562
39.0665,-10.5352,0.18018018,0.363363363,0.302302302,0.154154154,16.911758422851562
43.6183,-9.3917,0.101,0.509,0.138,0.252,15.180741310119629
43.7867,-9.435,0.103517588,0.377889447,0.208040201,0.310552764,15.180741310119629
41.3733,-9.15,0.105809128,0.41286307,0.230290456,0.251037345,15.97165298461914
41.0867,-9.2233,0.101570681,0.394764398,0.239790575,0.263874346,15.97165298461914
41.0867,-8.905,0.090052357,0.171727748,0.154973822,0.583246074,16.09259796142578
40.8083,-9.2033,0.083507306,0.372651357,0.184759917,0.35908142,16.35696029663086
40.81,-9.0817,0.137643379,0.285714287,0.173096976,0.40354536,16.35696029663086
40.4067,-9.4917,0.123456791,0.34053498,0.221193416,0.314814815,16.35696029663086
40.42,-9.4333,0.100806452,0.305443549,0.356854839,0.236895162,16.35696029663086
40.43,-9.1917,0.109053499,0.281893004,0.155349794,0.453703704,16.35696029663086
39.975,-9.515,0.12032356,0.268958544,0.271991911,0.338725986,16.77265167236328
39.9633,-9.315,0.102249489,0.173824132,0.200408998,0.523517383,16.77265167236328
39.715,-9.4667,0.13877551,0.274489795,0.216326531,0.370408164,16.77265167236328
39.7167,-9.5367,0.149238578,0.230456852,0.245685279,0.374619289,16.77265167236328
39.3,-9.85,0.145342885,0.349027636,0.235414534,0.270214944,16.77265167236328
39.3,-9.7833,0.195696721,0.283811475,0.280737705,0.239754098,16.77265167236328
39.0833,-9.665,0.160164271,0.133470225,0.128336755,0.578028747,16.77265167236328
39.0833,-9.7983,0.150353179,0.294651868,0.22704339,0.327951564,16.77265167236328
39.085,-9.9417,0.156982672,0.300713558,0.297655453,0.244648318,16.77265167236328
38.8767,-10.0833,0.195542047,0.271529889,0.236068895,0.296859169,17.279861450195312
38.8667,-9.7833,0.224593496,0.223577235,0.19207317,0.359756097,17.183629989624023
38.8667,-9.63,0.157625385,0.198567042,0.150460594,0.493346981,17.183629989624023
36.91,-7.5,0.253822631,0.133537207,0.165137614,0.447502549,18.479433059692383
36.8667,-8.1667,0.140368852,0.118852459,0.125,0.615778688,18.168235778808594
36.9067,-8.8667,0.189355168,0.062436028,0.180143296,0.568065506,18.168235778808594
36.9,-8.4317,0.169596691,0.092037228,0.20475698,0.5336091,18.168235778808594
36.9833,-8.6667,0.188222924,0.087276551,0.131440588,0.593059937,18.168235778808594
36.9683,-8.6667,0.189637307,0.099481865,0.204145077,0.506735751,18.168235778808594
36.9333,-8.6667,0.192189106,0.072970196,0.133607399,0.601233299,18.168235778808594
36.8833,-8.6667,0.229061554,0.077699294,0.15136226,0.541876892,18.168235778808594
36.875,-8.6667,0.25336091,0.087900723,0.254395036,0.40434333,18.168235778808594
37.25,-8.975,0.174406605,0.112487101,0.157894737,0.555211559,17.884613037109375
37.25,-9.0417,0.192066806,0.118997913,0.234864301,0.454070981,17.604719161987305
36.8833,-9.0633,0.195320448,0.120040692,0.236012208,0.448626653,18.137975692749023
37.415,-9.0267,0.191022964,0.148225469,0.191022965,0.4697286,17.604719161987305
37.5833,-8.95,0.161458333,0.135416667,0.182291666,0.520833333,17.884613037109375
37.5833,-9.0,0.169888098,0.190233978,0.187182096,0.452695829,17.884613037109375
37.5883,-9.035,0.176954731,0.239711935,0.220164609,0.363168724,17.604719161987305
37.5833,-9.0533,0.191467222,0.25182102,0.20603538,0.350676379,17.604719161987305
37.5817,-9.1,0.218162837,0.207724427,0.178496869,0.395615867,17.604719161987305
37.7467,-8.99,0.136874361,0.214504595,0.198161389,0.450459653,17.884613037109375
37.7433,-8.9333,0.151576806,0.13224822,0.232960326,0.483214649,17.884613037109375
37.9142,-8.9917,0.165803108,0.135751296,0.191709844,0.506735751,17.884613037109375
38.2133,-9.0,0.214723926,0.189161554,0.202453988,0.393660532,
38.225,-8.9333,0.130434783,0.163561077,0.121118013,0.584886129,
38.7667,-9.8668,0.182281059,0.239307536,0.149694501,0.428716905,17.183629989624023
36.8522,-8.8203,0.255429161,0.222337124,0.145811788,0.376421923,18.168235778808594
37.0157,-7.2792,0.25777332,0.036108324,0.114343029,0.591775326,
39.0738,-10.4993,0.279515639,0.239152371,0.175580221,0.305751766,16.911758422851562
39.0425,-10.6607,0.296482413,0.253266332,0.208040201,0.242211056,16.911758422851562
39.0833,-10.3742,0.215215215,0.421421421,0.124124124,0.239239239,16.911758422851562
43.8433,-8.69,0.18981019,0.422577423,0.208791209,0.178821179,14.949368476867676
43.9667,-8.7367,0.118118118,0.433433433,0.261261261,0.187187187,14.949368476867676
42.9194,-9.875,0.1998002,0.363636364,0.230769231,0.205794206,15.55541706085205
42.8361,-10.1892,0.195390781,0.345691383,0.254509018,0.204408817,15.648054122924805
38.0306,-9.3439,0.324974926,0.13440321,0.197592778,0.343029088,17.183629989624023
37.5283,-9.7644,0.468909278,0.110091744,0.183486238,0.237512743,17.604719161987305
37.1933,-9.6383,0.411705348,0.094853683,0.224016145,0.269424823,17.604719161987305
38.2667,-8.9333,0.128514056,0.21686747,0.266064257,0.388554217,
38.4998,-9.2672,0.141282564,0.073146292,0.118236473,0.66733467,17.183629989624023
38.413,-9.3296,0.151151151,0.059059059,0.109109109,0.680680681,17.183629989624023
38.2707,-9.1584,0.121756488,0.198602795,0.144710579,0.53493014,17.183629989624023
38.0833,-9.5808,0.328220858,0.125766873,0.243353784,0.302658486,17.183629989624023
39.599,-9.4001,0.147489541,0.117154811,0.183054393,0.552301256,16.77265167236328
38.433,-9.3843,0.1661442,0.112852665,0.199582026,0.521421107,17.183629989624023
38.333,-9.3266,0.225409835,0.12397541,0.180327869,0.470286885,17.183629989624023
38.008,-9.9753,0.297764227,0.196138212,0.184959349,0.321138212,17.183629989624023
38.106,-10.0043,0.41365462,0.177710843,0.256024096,0.152610441,17.279861450195312
39.774,-10.9999,0.303427419,0.35483871,0.322580646,0.019153226,16.911758422851562
39.898,-11.1565,0.299697274,0.381432896,0.241170535,0.077699294,17.0644588470459
39.566,-9.6831,0.183419689,0.325388601,0.218652849,0.27253886,16.77265167236328
37.804,-10.1647,0.268672199,0.254149377,0.230290457,0.246887967,17.668947219848633
40.5945,-9.8577,0.207527976,0.362156663,0.230925738,0.199389624,16.35696029663086
42.1618,-9.7993,0.16161616,0.402020201,0.246464646,0.18989899,15.55541706085205
36.194,-7.3,0.389949749,0.216080403,0.240201005,0.153768844,18.479433059692383
36.093,-7.401,0.39717742,0.230846775,0.221774194,0.150201612,18.479433059692383
35.8855,-7.5278,0.617234468,0.149298596,0.204408818,0.029058116,18.64212417602539
42.0606,-9.0496,0.045908184,0.392215569,0.126746507,0.435129741,15.55541706085205
41.9887,-9.1953,0.062062062,0.586586587,0.149149149,0.202202202,15.97165298461914
41.917,-9.3408,0.068862276,0.545908184,0.188622755,0.196606786,15.97165298461914
42.1477,-9.0322,0.076846308,0.293413174,0.136726547,0.493013972,15.55541706085205
42.0751,-9.1747,0.058,0.682,0.111,0.149,15.55541706085205
41.9835,-9.3526,0.057,0.557,0.167,0.219,15.97165298461914
42.1355,-9.2323,0.065065065,0.597597598,0.169169169,0.168168168,15.55541706085205
42.2358,-9.0188,0.05994006,0.327672328,0.092907093,0.51948052,15.55541706085205
42.3045,-9.0119,0.041958042,0.371628372,0.092907093,0.493506494,15.55541706085205
42.2822,-9.2715,0.02002002,0.687687688,0.19019019,0.102102102,15.55541706085205
42.3481,-9.1267,0.048,0.599,0.203,0.15,15.55541706085205
42.3813,-9.052,0.022,0.398,0.134,0.446,15.55541706085205
42.441,-9.1153,0.046953047,0.367632368,0.132867133,0.452547453,15.55541706085205
42.4268,-9.2983,0.072,0.52,0.265,0.143,15.55541706085205
42.4784,-9.1938,0.047094188,0.452905811,0.127254509,0.372745491,15.55541706085205
37.3267,-9.1117,0.150451352,0.217652958,0.154463389,0.477432296,17.604719161987305
37.325,-9.31,0.230923696,0.181726908,0.166666667,0.420682731,17.604719161987305
37.8217,-9.5033,0.287128712,0.158415842,0.297029703,0.257425742,17.604719161987305
37.8983,-9.265,0.179179179,0.195195195,0.165165165,0.46046046,17.604719161987305
41.374,-8.9985,0.181818182,0.260606061,0.112121212,0.445454545,16.09259796142578
41.291,-9.0128,0.164164164,0.224224224,0.127127127,0.484484484,15.97165298461914
41.1562,-9.0125,0.197791165,0.113453815,0.139558233,0.549196787,15.97165298461914
39.7362,-9.2537,0.236139631,0.217659137,0.135523614,0.410677618,16.77265167236328
39.848,-9.2332,0.210526317,0.254048583,0.119433198,0.415991902,16.77265167236328
39.967,-9.3753,0.189134811,0.200201207,0.193158953,0.41750503,16.77265167236328
38.5582,-9.364,0.122244488,0.041082164,0.076152304,0.760521042,17.183629989624023
38.634,-9.4542,0.158,0.025,0.085,0.732,17.183629989624023
38.6243,-9.5145,0.116751269,0.034517766,0.095431472,0.753299493,17.183629989624023
37.678,-8.9092,0.163654617,0.172690763,0.149598393,0.514056225,17.884613037109375
37.6758,-8.861,0.20538385,0.085742772,0.095712862,0.613160518,17.884613037109375
37.6892,-9.2242,0.203235591,0.234580384,0.131445904,0.430738119,17.604719161987305
37.6905,-9.1432,0.177125504,0.288461539,0.16902834,0.365384615,17.604719161987305
37.855,-9.545,0.222110552,0.111557789,0.101507537,0.56482412,17.604719161987305
37.4633,-9.5983,0.192807193,0.104895105,0.127872128,0.574425574,17.604719161987305
37.3967,-9.6417,0.234468937,0.123246493,0.18236473,0.45991984,17.604719161987305
37.8433,-9.8467,0.263527053,0.222444889,0.249498998,0.264529058,17.604719161987305
37.815,-9.2533,0.105315948,0.356068205,0.1444333,0.394182548,17.604719161987305
37.815,-9.0767,0.108891109,0.317682318,0.185814186,0.387612388,17.604719161987305
37.84,-9.7117,0.334685598,0.151115619,0.190669372,0.323529413,17.604719161987305
27.6867,34.5967,0.923990499,0.038004751,0.014251781,0.023752969,24.352022171020508
27.7135,34.6823,0.838983051,0.096045197,0.042372881,0.022598871,24.352022171020508
27.8782,34.9693,0.762148338,0.092071611,0.056265985,0.089514066,24.352022171020508
27.5757,34.736,0.92893401,0.012690355,0.032994924,0.025380711,24.352022171020508
27.5277,34.6873,0.833819242,0.067055394,0.064139942,0.034985423,24.352022171020508
27.5807,34.7987,0.729528536,0.156327543,0.062034739,0.052109181,24.352022171020508
27.6115,34.8642,0.812883435,0.095092024,0.039877301,0.05214724,24.352022171020508
27.7117,35.0473,0.815950919,0.061349694,0.058282209,0.064417177,24.858829498291016
27.0533,35.4053,0.815789473,0.059210526,0.052631579,0.072368421,24.858829498291016
26.755,35.0445,0.860927152,0.036423841,0.066225165,0.036423841,25.046310424804688
26.7762,35.1357,0.843260187,0.103448275,0.021943574,0.031347962,25.046310424804688
26.8808,35.4293,0.8125,0.05,0.046875,0.090625,25.046310424804688
26.2917,35.36,0.737541529,0.069767442,0.122923588,0.069767442,25.046310424804688
25.7483,34.8667,0.801886792,0.062893082,0.113207547,0.022012579,25.067710876464844
25.75,35.085,0.770618556,0.064432989,0.100515464,0.06443299,25.432140350341797
25.85,36.0755,0.769696969,0.118181819,0.072727273,0.039393939,25.607646942138672
25.5217,35.6083,0.840466926,0.044747082,0.073929961,0.040856031,25.432140350341797
25.7843,36.1015,0.710588236,0.084705883,0.089411765,0.115294117,25.607646942138672
24.76,36.23,0.892638037,0.036809816,0.058282209,0.012269939,26.05452537536621
24.7683,36.4067,0.849693251,0.030674847,0.030674847,0.088957056,26.05452537536621
24.7598,36.5937,0.903682719,0.033994334,0.036827195,0.025495751,26.05452537536621
24.7315,36.944,0.786549708,0.043859649,0.128654971,0.040935673,26.05452537536621
23.3117,36.7117,0.826589595,0.080924855,0.063583815,0.028901734,26.518352508544922
23.3917,36.9817,0.8655539465,0.0379905095,0.081463037,0.0149925075,26.518352508544922
22.915,37.3767,0.860359771,0.026888288,0.0967992905,0.015952651,27.17719268798828
22.2848,37.7555,0.787564767,0.051813471,0.129533679,0.031088083,27.17719268798828
