Latitude,Longitude,O. universa,G. conglobatus,G. ruber ruber,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. adamsi,G. aequilateralis,G. calida,G. bulloides,G. falconensis,G. digitata,G. rubescens,T. humilis,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,T. truncatulinoides,G. crassaformis,G. hirsuta,G. scitula,D. anfracta,G. cultrata,G. tumida,C. nitida,G. glutinata,T. iota,G. uvula,B. pumilio,H. pelagica,H. digitata,G. menardii,G. truncatulinoides,G. theyeri,G. tenella,G. siphonifera,G. crassa,SST
61.367,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,25.0,199.0,65.0,0.0,0.0,0.0,0.0,20.0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.141718029973889
63.45,-6.133,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,15.0,176.0,84.0,0.0,0.0,0.0,0.0,103.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5306233366491542
65.017,-6.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,167.0,620.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35594458690300185
76.167,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.70431353538548
73.533,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,619.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.433620123844979
78.9,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4998000503964182
78.833,4.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,635.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.615943567238633
76.467,6.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,534.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1952815254669265
78.117,3.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,582.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6468071446992862
78.4,7.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,293.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4998000503964182
75.0,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,484.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7543204107472063
60.65,-7.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,754.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.044595517389533
14.933,-73.92,8.0,3.0,0.0,0.0,1.0,122.0,3.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,8.0,0.0,1,2.0,0.0,0.0,0.0,27.0,12.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.267494872162395
13.933,-72.37,30.0,6.0,6.0,57.0,0.0,28.0,2.0,0.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,13.0,0.0,4,7.0,0.0,0.0,0.0,37.0,19.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.31531314812119
13.367,-74.3,4.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,3.0,1,1.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.465373474480423
17.033,-76.6,5.0,10.0,28.0,161.0,11.0,22.0,0.0,0.0,32.0,0.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,11.0,13,7.0,0.0,2.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78070632523444
10.983,-81.15,8.0,3.0,0.0,0.0,0.0,96.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,39.0,13.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.209294111339588
11.117,-80.4,17.0,8.0,29.0,110.0,15.0,23.0,0.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,5.0,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.865799337290394
72.433,-13.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,459.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7581462334084674
73.483,-0.833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.5,6.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5648066897752098
72.183,5.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,123.0,358.0,24.5,0.0,0.0,0.0,0.0,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18905869250105
71.167,-1.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,459.0,18.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6147871518565817
62.9,0.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,279.0,108.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1913689907464713
64.833,-3.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,76.5,401.5,24.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021374262899618607
68.717,-12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,521.0,11.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.569669488337924
72.0667,-9.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,474.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.723567524558539
69.383,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,581.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.535554299153106
67.683,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,79.0,375.5,60.5,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0077517924513177
74.483,11.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,386.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7718470651470704
64.0833,-4.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,437.0,24.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25251879268371247
26.783,-50.83,7.0,7.0,1.0,202.0,8.0,25.0,1.0,,26.0,,4.0,5.0,1.0,,,,3.0,,,,,22.0,5.0,17,,,,,,1.0,,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,21.153519294131158
14.15,88.083,0.0,11.0,0.0,8.0,0.0,45.0,2.0,0.0,24.0,9.0,2.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,50.0,30.0,8.0,14.0,0.0,0,0.0,0.0,0.0,0.0,89.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.618279436622096
16.383,-17.92,10.0,0.0,19.0,27.0,4.0,27.0,0.0,0.0,8.0,3.0,72.0,8.0,4.0,3.0,0.0,3.0,65.0,38.0,10.0,0.0,0.0,0.0,82.0,0,3.0,0.0,7.0,0.0,30.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46294578243478
22.467,-20.07,7.0,0.0,4.0,159.0,14.0,66.0,0.0,0.0,25.0,2.0,1.0,44.0,2.0,5.0,5.0,0.0,9.0,23.0,0.0,0.0,0.0,4.0,33.0,25,3.0,5.0,0.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.90120104623358
40.55,-26.0,1.0,1.0,3.0,41.0,18.0,12.0,0.0,0.0,9.0,6.0,137.0,100.0,0.0,1.0,4.0,7.0,47.0,73.0,0.0,0.0,0.0,0.0,114.0,42,2.0,33.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.154868056867615
41.533,-25.72,2.0,0.0,2.0,20.0,1.0,2.0,0.0,0.0,2.0,5.0,95.0,47.0,1.0,0.0,0.0,8.0,28.0,27.0,0.0,0.0,0.0,0.0,66.0,43,0.0,11.0,22.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.424094110571506
42.85,-25.15,10.0,0.0,0.0,29.0,4.0,1.0,0.0,0.0,9.0,5.0,98.0,75.0,0.0,0.0,0.0,8.0,20.0,68.0,0.0,0.0,0.0,0.0,72.0,42,0.0,19.0,26.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46376915950343
44.017,-24.53,1.0,1.0,1.0,15.0,3.0,1.0,0.0,0.0,11.0,7.0,136.0,58.0,3.0,0.0,0.0,8.0,40.0,95.0,0.0,0.0,0.0,0.0,74.0,49,0.0,12.0,28.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.610705631445363
45.3,-23.87,9.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,8.0,5.0,133.0,70.0,1.0,0.0,0.0,22.0,76.0,122.0,0.0,0.0,0.0,0.0,117.0,44,0.0,9.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.735414552425793
49.133,-25.5,1.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,1.5,97.5,13.5,0.0,0.0,0.5,15.0,77.5,116.0,0.0,0.0,0.0,0.0,73.0,6,0.0,9.5,15.5,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414194822251145
52.367,-17.53,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,129.0,4.0,1.0,0.0,0.0,17.0,160.0,152.0,0.0,0.0,0.0,0.0,92.0,6,0.0,6.0,18.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.451205794046617
52.667,-15.17,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,187.0,11.0,0.0,0.0,0.0,44.0,150.0,220.0,0.0,0.0,0.0,0.0,63.0,8,0.0,0.0,31.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.003824847360631
55.4,-18.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,6.0,1.0,0.0,0.0,50.0,200.0,206.0,0.0,0.0,0.0,0.0,60.0,7,0.0,6.0,16.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.091520830606619
57.0,-21.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,164.0,3.0,0.0,0.0,0.0,40.0,116.0,169.0,0.0,0.0,0.0,0.0,49.0,0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365167809865852
58.733,-15.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,41.0,93.0,173.0,0.0,0.0,0.0,0.0,24.0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.230410448061562
59.95,-19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,0.0,0.0,0.0,18.0,72.0,85.0,1.0,0.0,0.0,0.0,23.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.870015481871774
60.383,-20.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,4.0,42.0,102.0,0.0,0.0,0.0,0.0,21.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.334448465397875
60.8,-22.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,4.0,0.0,0.0,0.0,7.0,59.0,115.0,0.0,0.0,0.0,0.0,18.0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.278754601816861
61.183,-23.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,12.0,57.0,99.0,0.0,0.0,0.0,0.0,13.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.953367415220452
61.55,-25.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,0.0,0.0,22.0,38.0,111.0,0.0,0.0,0.0,0.0,13.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.820432656894419
65.6,-6.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,319.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35594458690300185
66.733,-6.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,499.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5761074446604
67.783,-6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,166.0,417.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1282071648217915
72.967,-6.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,315.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6763309574963037
75.933,-5.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,642.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6912411074499651
68.383,-5.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,374.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3948625628830182
65.167,-0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,115.0,213.0,64.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4991399602306419
62.85,-14.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,0.0,0.0,0.0,57.0,69.0,77.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.051646719415571
61.917,-24.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6.0,0.0,0.0,0.0,28.0,49.0,98.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.897275620468369
-6.5823,10.3186,48.8,0.0,20.1,18.75,0.0,7.9,0.0,,3.0,1.1,143.4,0.0,2.8,1.1,0.0,0.9,0.8,59.4,19.0,0.0,0.0,0.1,99.2,0,11.4,0.0,12.0,0.0,0.0,0.0,0.1,4.5,0.0,,0.0,0.0,0.0,0.0,0.1,4.9,0.0,3.0,,23.109647042573236
-11.7705,11.6819,68.6666666666667,0.0,14.3333333333333,12.3333333333333,0.333333333333333,15.3333333333333,1.0,,2.0,0.666666666666667,75.6666666666667,0.333333333333333,10.6666666666667,1.66666666666667,0.0,0.666666666666667,0.666666666666667,57.6666666666667,23.3333333333333,0.0,0.0,0.0,131.0,0,6.0,0.0,21.6666666666667,0.0,0.0,1.0,0.0,9.0,0.0,,0.0,0.0,0.0,2.33333333333333,0.0,12.3333333333333,0.333333333333333,2.0,,22.267768416124724
-20.104,9.1858,14.5,0.0,0.0,4.0,0.0,0.0,0.0,,1.5,1.5,162.0,0.0,0.5,1.0,0.0,12.5,81.0,173.0,4.5,0.0,0.0,0.0,56.0,0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,30.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,,18.523291840691495
-21.88,7.1017,14.5,0.5,3.5,12.25,3.0,0.0,0.0,,2.0,11.5,89.0,3.5,2.5,2.0,0.0,12.5,19.5,150.5,10.5,0.0,0.0,0.0,79.0,0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,30.5,0.0,,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,,17.06071953746672
-22.915,6.0367,15.0,0.0,4.5,23.5,4.5,0.5,0.0,,4.5,12.5,74.5,8.0,0.0,3.5,0.0,1.0,12.5,175.5,4.0,0.0,0.0,0.0,87.0,0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,30.0,0.0,,0.0,0.0,0.0,0.0,19.0,0.0,4.5,4.5,,16.383212372340545
-21.735,5.4217,23.0,0.0,0.0,81.0,0.0,4.0,0.0,,8.0,0.0,136.0,4.0,0.0,5.0,0.0,13.0,13.0,209.0,8.0,0.0,0.0,0.0,170.0,0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,38.0,0.0,,0.0,0.0,0.0,0.0,30.0,0.0,0.0,8.0,,16.570721798663556
-3.475,-7.6,13.5,0.0,1.0,47.5,0.0,13.5,0.0,,4.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,1.0,67.0,40.0,0.0,0.0,0.0,158.0,0,12.5,0.0,4.0,0.0,0.0,0.0,0.0,17.5,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,,22.37991780801959
1.6583,-10.98,12.0,3.0,1.0,41.5,0.0,83.5,0.0,,11.5,1.0,14.5,0.0,1.5,0.0,0.0,0.0,0.0,74.0,221.5,0.0,0.0,29.5,71.5,0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.5,3.0,3.5,0.0,11.5,,22.918470092759243
-1.665,-12.4283,8.0,0.0,0.0,54.0,3.0,15.0,0.0,,5.0,2.0,94.0,4.0,0.0,12.0,0.0,0.0,2.0,72.0,36.0,0.0,0.0,0.0,118.0,0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,36.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,3.0,5.0,,22.015093174568445
-5.7783,-10.75,22.0,0.5,8.0,79.0,0.0,64.0,0.0,,19.0,2.5,81.5,3.0,1.0,2.5,0.0,1.5,1.0,74.5,33.0,0.0,0.0,0.0,122.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,19.0,,22.56813179975349
-3.5583,-12.58,20.5,0.0,28.0,74.0,1.0,39.5,0.0,,9.5,3.5,125.0,0.0,0.5,3.5,0.0,1.0,1.0,57.5,68.5,0.0,0.0,0.5,151.5,0,7.0,0.5,5.5,0.0,0.0,0.0,0.0,39.0,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,1.0,9.5,,22.521630938450222
-3.815,-14.8967,9.0,0.0,5.33333333333333,42.0,2.0,46.0,0.0,,10.6666666666667,2.33333333333333,37.6666666666667,0.666666666666667,0.0,4.33333333333333,0.0,6.33333333333333,4.0,61.3333333333333,31.3333333333333,0.0,0.0,4.0,92.3333333333333,0,12.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,25.3333333333333,0.0,,0.0,0.0,0.0,1.0,9.0,0.0,2.0,10.6666666666667,,22.61533661058427
-24.69,7.24,8.5,0.0,0.0,51.5,4.5,4.5,0.0,,8.5,0.5,131.5,1.0,1.0,11.5,0.0,11.0,22.5,219.0,1.0,0.0,0.0,0.0,105.0,0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,48.5,1.5,,0.0,0.0,0.0,0.0,14.5,0.0,4.5,8.5,,15.828021714957327
-24.0333,5.3067,9.5,1.0,31.5,0.0,1.5,0.0,0.0,,4.0,4.0,66.0,4.0,0.0,9.0,1.0,0.0,15.5,117.0,0.0,0.0,0.0,0.0,54.0,0,1.5,3.0,3.5,0.0,0.0,0.0,0.0,17.5,0.0,,0.0,0.0,0.0,0.0,24.0,0.0,1.5,4.0,,15.665147126265708
