Data_Source,Latitude,Longitude,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. siphonifera,G. calida,G. bulloides,G. falconensis,B. digitata,G. rubescens,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. scitula,G. glutinata,G. truncatulinoides,G. aequilateralis,G. menardii,H. pelagica,G. ruber ruber,G. tumida,G. digitata,T. humilis,C. nitida,G. uvula,D. anfracta,G. theyeri,T. iota,G. cavernula,G. cultrata,G. tenella,G. adamsi,G. crassa,SST
margo,1.367,-33.48,0.0,0.006,0.165,,0.152,0.0,0.019,0.006,0.009,0.009,,0.012,0.0,0.0,0.019,0.189,,,0.0,0.012,0.025,0.0,0.0,0.124,0.071,,0.0,,0.127,,0.0,0.0,0.0,0.0,,,,,,0.003,,,23.263086850529742
margo,1.367,-33.48,0.007,0.003,0.193,,0.103,0.0,0.013,0.0,0.037,0.0,,0.007,0.003,0.003,0.017,0.176,,,0.0,0.013,0.027,0.0,0.01,0.12,0.093,,0.007,,0.13,,0.003,0.0,0.0,0.0,,,,,,0.003,,,23.263086850529742
margo,8.015666667,139.6401667,0.00704934542,0.0443101712,,,0.07452165156,0.0,0.05740181269,0.01007049345,0.09466263847,0.00201409869,,0.01510574018,0.00201409869,0.0,0.0,0.09466263847,0.0,0.00704934542,0.02014098691,0.0,0.00704934542,0.0,0.00704934542,0.1258811682,,,,,,,0.00805639476,,0.00805639476,0.0,,,,,,0.02416918429,,,25.983649715494057
margo,3.531833333,141.8616667,0.0,0.005,,,0.035,0.0,0.185,0.0,0.055,0.015,,0.005,0.0,0.0,0.0,0.035,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.255,,,,,,,0.0,,0.005,0.0,,,,,,0.015,,,26.359825575935318
margo,-1.170166667,160.007,0.0,0.00706357215,,,0.05650857719,0.0,0.06357214934,0.00403632694,0.1241170535,0.00908173562,,0.02219979818,0.0,0.0,0.0,0.09989909183,0.01109989909,0.00201816347,0.06155398587,0.0,0.0,0.0,0.0,0.1876892028,,,,,,,0.00201816347,,0.00201816347,0.0,,,,,,0.01311806256,,,25.566462702109103
margo,-1.170166667,160.007,0.0,0.0,,,0.04914744233,0.0,0.07321965898,0.00300902708,0.1374122367,0.00200601805,,0.01705115346,0.0,0.0,0.0,0.05616850552,0.00501504514,0.0,0.05115346038,0.0,0.00300902708,0.0,0.0,0.2427281846,,,,,,,0.0,,0.0,0.0,,,,,,0.00702106319,,,25.566462702109103
margo,12.69,119.47,0.00806451613,0.00537634409,,,0.0752688172,0.0,0.05913978495,0.1424731183,0.09677419355,0.00537634409,,0.01344086022,0.0,0.0,0.0,0.185483871,0.00537634409,0.0,0.06720430108,0.00537634409,0.00268817204,0.0,0.0,0.08602150538,,,,,,,0.0,,0.0,0.0,,,,,,0.04032258065,,,24.580877998483558
margo,12.69,119.47,0.02011494253,0.0,,,0.09195402299,0.0,0.05172413793,0.1005747126,0.09770114943,0.00574712644,,0.02011494253,0.0,0.0,0.0,0.183908046,0.00574712644,0.0,0.0632183908,0.00287356322,0.01724137931,0.0,0.0,0.1149425287,,,,,,,0.0,,0.0,0.0,,,,,,0.02298850575,,,24.580877998483558
margo,12.69,119.47,0.00959232614,0.0,,,0.1007194245,0.0,0.0479616307,0.1103117506,0.07434052758,0.01438848921,,0.02158273381,0.0,0.0,0.0,0.1510791367,0.00959232614,0.0,0.1079136691,0.0071942446,0.00959232614,0.0,0.0,0.1103117506,,,,,,,0.00959232614,,0.0,0.0,,,,,,0.01438848921,,,24.580877998483558
margo,12.69,119.47,0.00848896435,0.00339558574,,,0.08998302207,0.0,0.04244482173,0.1290322581,0.04753820034,0.02716468591,,0.0220713073,0.0,0.0,0.0,0.1612903226,0.00679117148,0.0,0.07130730051,0.00169779287,0.03056027165,0.0,0.0,0.1052631579,,,,,,,0.00679117148,,0.0,0.0,,,,,,0.03395585739,,,24.580877998483558
margo,12.69,119.47,0.00520833333,0.00260416667,,,0.0,0.0,0.04427083333,0.1666666667,0.109375,0.01041666667,,0.00260416667,0.0,0.0,0.0,0.1770833333,0.00520833333,0.0,0.0546875,0.00520833333,0.0390625,0.0,0.0,0.08072916667,,,,,,,0.0234375,,0.0,0.0,,,,,,0.0390625,,,24.580877998483558
margo,12.69,119.47,0.00279329609,0.00558659218,,,0.1005586592,0.0,0.03910614525,0.1536312849,0.04748603352,0.01955307263,,0.00558659218,0.0,0.0,0.0,0.1927374302,0.01396648045,0.0,0.07541899441,0.00558659218,0.03910614525,0.0,0.00279329609,0.05027932961,,,,,,,0.00279329609,,0.0,0.0,,,,,,0.02793296089,,,24.580877998483558
margo,19.8,117.54,0.02419354839,0.0,,,0.06451612903,0.0,0.00806451613,0.0685483871,0.1169354839,0.0,,0.01209677419,0.0,0.0,0.0,0.310483871,0.01209677419,0.0,0.00806451613,0.04032258065,0.0,0.0,0.0,0.1330645161,,,,,,,0.0,,0.0,0.0,,,,,,0.01612903226,,,23.03434768068119
margo,19.8,117.54,0.02173913043,0.0,,,0.0652173913,0.0,0.01449275362,0.05434782609,0.05072463768,0.00724637681,,0.0,0.0,0.0,0.0,0.4239130435,0.00362318841,0.0,0.01811594203,0.01811594203,0.0,0.0,0.0,0.1376811594,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,23.03434768068119
margo,19.8,117.54,0.00900900901,0.0,,,0.04054054054,0.0,0.01801801802,0.05405405405,0.04954954955,0.0,,0.01801801802,0.0,0.0,0.0,0.472972973,0.0045045045,0.0,0.01351351351,0.00900900901,0.0,0.0,0.0,0.1081081081,,,,,,,0.0045045045,,0.0,0.0,,,,,,0.0,,,23.03434768068119
margo,19.8,117.54,0.02336448598,0.0,,,0.06074766355,0.0,0.0046728972,0.02336448598,0.05140186916,0.0046728972,,0.00934579439,0.0,0.0,0.0,0.5046728972,0.0046728972,0.0,0.00934579439,0.03738317757,0.0,0.0,0.0,0.1214953271,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,23.03434768068119
margo,19.8,117.54,0.02788844622,0.0,,,0.08764940239,0.0,0.01593625498,0.07569721116,0.05179282869,0.00398406375,,0.02390438247,0.0,0.0,0.0,0.4581673307,0.0,0.0,0.01992031873,0.06772908367,0.01593625498,0.0,0.0,0.03585657371,,,,,,,0.0,,0.0,0.0,,,,,,0.01195219124,,,23.03434768068119
margo,19.8,117.54,0.01229508197,0.00409836066,,,0.06147540984,0.0,0.00819672131,0.02459016393,0.03278688525,0.00819672131,,0.00409836066,0.0,0.0,0.0,0.2213114754,0.0,0.0,0.01639344262,0.2581967213,0.01229508197,0.0,0.0,0.1762295082,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,23.03434768068119
margo,19.8,117.54,0.01185770751,0.0,,,0.07509881423,0.0,0.00790513834,0.0395256917,0.07114624506,0.00395256917,,0.03162055336,0.0,0.0,0.0,0.2885375494,0.0,0.0,0.02766798419,0.1106719368,0.00790513834,0.0,0.0,0.1146245059,,,,,,,0.0,,0.0,0.0,,,,,,0.01581027668,,,23.03434768068119
margo,19.8,117.54,0.02118644068,0.0,,,0.04237288136,0.0,0.00847457627,0.08474576271,0.03813559322,0.00847457627,,0.02118644068,0.0,0.0,0.0,0.3644067797,0.01271186441,0.0,0.04237288136,0.07627118644,0.00423728814,0.0,0.0,0.08474576271,,,,,,,0.0,,0.0,0.0,,,,,,0.00847457627,,,23.03434768068119
margo,19.8,117.54,0.00921658986,0.0,,,0.05529953917,0.0,0.00460829493,0.05069124424,0.0599078341,0.00921658986,,0.00921658986,0.0,0.0,0.0,0.4516129032,0.00460829493,0.0,0.01843317972,0.0599078341,0.01382488479,0.0,0.0,0.1198156682,,,,,,,0.0,,0.0,0.0,,,,,,0.01843317972,,,23.03434768068119
margo,19.8,117.54,0.00512820513,0.0,,,0.04615384615,0.0,0.0,0.04102564103,0.04615384615,0.02051282051,,0.02051282051,0.0,0.0,0.0,0.4615384615,0.02051282051,0.0,0.00512820513,0.00512820513,0.01025641026,0.0,0.0,0.1384615385,,,,,,,0.0,,0.0,0.0,,,,,,0.02564102564,,,23.03434768068119
margo,19.8,117.54,0.00440528634,0.00440528634,,,0.05947136564,0.0,0.00660792952,0.02422907489,0.05726872247,0.00220264317,,0.01101321586,0.01101321586,0.0,0.0,0.4801762115,0.0,0.0,0.02643171806,0.00881057269,0.00660792952,0.0,0.0,0.1255506608,,,,,,,0.0,,0.0,0.0,,,,,,0.01321585903,,,23.03434768068119
margo,19.8,117.54,0.01857585139,0.0,,,0.08049535604,0.0,0.01238390093,0.03095975232,0.04024767802,0.0,,0.00619195046,0.00309597523,0.0,0.0,0.5015479876,0.00619195046,0.0,0.01238390093,0.01238390093,0.01547987616,0.0,0.0,0.09287925697,,,,,,,0.00309597523,,0.0,0.0,,,,,,0.00619195046,,,23.03434768068119
margo,19.8,117.54,0.01013513514,0.0,,,0.04054054054,0.0,0.02027027027,0.06756756757,0.08108108108,0.00675675676,,0.01013513514,0.0,0.0,0.0,0.4527027027,0.00675675676,0.0,0.02702702703,0.02364864865,0.01013513514,0.0,0.0,0.0777027027,,,,,,,0.00337837838,,0.0,0.0,,,,,,0.00337837838,,,23.03434768068119
margo,19.8,117.54,0.0102739726,0.0,,,0.03082191781,0.0,0.01369863014,0.07534246575,0.09931506849,0.00684931507,,0.0102739726,0.0,0.0,0.0,0.3835616438,0.01369863014,0.0,0.02054794521,0.04452054795,0.00684931507,0.0,0.0,0.08561643836,,,,,,,0.00342465753,,0.0,0.0,,,,,,0.01369863014,,,23.03434768068119
margo,19.8,117.54,0.01454545455,0.0,,,0.04363636364,0.0,0.01818181818,0.08,0.08363636364,0.0,,0.01090909091,0.0,0.0,0.0,0.4181818182,0.02545454545,0.0,0.01818181818,0.05090909091,0.01454545455,0.0,0.0,0.06909090909,,,,,,,0.0,,0.0,0.0,,,,,,0.01818181818,,,23.03434768068119
margo,19.8,117.54,0.02734375,0.0,,,0.06640625,0.00390625,0.01171875,0.0625,0.09375,0.00390625,,0.00390625,0.0,0.0,0.0,0.375,0.0078125,0.0,0.0234375,0.0859375,0.0,0.0,0.0,0.0625,,,,,,,0.0,,0.0,0.0,,,,,,0.01171875,,,23.03434768068119
margo,19.8,117.54,0.01818181818,0.0,,,0.04727272727,0.0,0.01090909091,0.1054545455,0.07636363636,0.00363636364,,0.00727272727,0.0,0.0,0.0,0.4254545455,0.00727272727,0.0,0.01090909091,0.05090909091,0.01454545455,0.0,0.0,0.08363636364,,,,,,,0.0,,0.0,0.0,,,,,,0.00363636364,,,23.03434768068119
margo,19.8,117.54,0.00884955752,0.00442477876,,,0.08407079646,0.0,0.00884955752,0.1150442478,0.08407079646,0.01327433628,,0.01327433628,0.0,0.0,0.0,0.4424778761,0.01327433628,0.0,0.01769911504,0.00884955752,0.01327433628,0.0,0.0,0.03539823009,,,,,,,0.0,,0.0,0.0,,,,,,0.00884955752,,,23.03434768068119
margo,19.8,117.54,0.01872659176,0.0,,,0.04494382022,0.0,0.01498127341,0.05617977528,0.0936329588,0.00374531835,,0.0,0.0,0.0,0.0,0.4831460674,0.01498127341,0.0,0.01123595506,0.0074906367,0.01872659176,0.0,0.0,0.08988764045,,,,,,,0.0,,0.0,0.0,,,,,,0.01123595506,,,23.03434768068119
margo,19.8,117.54,0.00491400491,0.00245700246,,,0.03931203931,0.0,0.00982800983,0.07862407862,0.1253071253,0.00245700246,,0.00982800983,0.0,0.0,0.0,0.457002457,0.01228501229,0.0,0.01965601966,0.00737100737,0.00737100737,0.0,0.0,0.08353808354,,,,,,,0.0,,0.0,0.0,,,,,,0.00491400491,,,23.03434768068119
margo,19.8,117.54,0.01146788991,0.00229357798,,,0.04587155963,0.00229357798,0.00458715596,0.05963302752,0.08944954128,0.00458715596,,0.00688073394,0.0,0.0,0.0,0.4885321101,0.02752293578,0.0,0.02981651376,0.00917431193,0.00917431193,0.0,0.0,0.07110091743,,,,,,,0.0,,0.0,0.0,,,,,,0.00229357798,,,23.03434768068119
margo,19.8,117.54,0.00306748466,0.0,,,0.03987730061,0.0,0.00306748466,0.03374233129,0.06748466258,0.00920245399,,0.00613496933,0.0,0.0,0.0,0.4938650307,0.02760736196,0.0,0.02147239264,0.00613496933,0.02760736196,0.0,0.0,0.1104294479,,,,,,,0.00306748466,,0.0,0.0,,,,,,0.02147239264,,,23.03434768068119
margo,19.8,117.54,0.01337792642,0.00334448161,,,0.05016722408,0.00334448161,0.01003344482,0.03344481605,0.09698996656,0.00668896321,,0.00668896321,0.0,0.0,0.0,0.4882943144,0.01337792642,0.0,0.01672240803,0.00334448161,0.01337792642,0.0,0.00334448161,0.09698996656,,,,,,,0.0,,0.0,0.0,,,,,,0.01003344482,,,23.03434768068119
margo,19.8,117.54,0.00925925926,0.0,,,0.05324074074,0.0,0.0162037037,0.05555555556,0.09953703704,0.00925925926,,0.01851851852,0.0,0.0,0.0,0.4513888889,0.01388888889,0.0,0.01388888889,0.0,0.00925925926,0.0,0.0,0.0787037037,,,,,,,0.0,,0.0,0.0,,,,,,0.00925925926,,,23.03434768068119
margo,19.8,117.54,0.01666666667,0.0,,,0.06428571429,0.0,0.01428571429,0.0380952381,0.1023809524,0.0,,0.00714285714,0.0,0.0,0.0,0.519047619,0.0119047619,0.0,0.02380952381,0.00238095238,0.0119047619,0.0,0.00238095238,0.05714285714,,,,,,,0.00238095238,,0.0,0.0,,,,,,0.0,,,23.03434768068119
margo,19.8,117.54,0.02244389027,0.00249376559,,,0.05735660848,0.00249376559,0.00997506234,0.02992518703,0.072319202,0.00997506234,,0.00249376559,0.0,0.0,0.0,0.506234414,0.01246882793,0.0,0.02244389027,0.00498753117,0.00748129676,0.0,0.0,0.05735660848,,,,,,,0.0,,0.0,0.0,,,,,,0.00748129676,,,23.03434768068119
margo,19.8,117.54,0.01052631579,0.0,,,0.04561403509,0.0,0.0,0.04561403509,0.05614035088,0.0,,0.00350877193,0.0,0.0,0.0,0.5754385965,0.0,0.0,0.03859649123,0.03157894737,0.0,0.0,0.00350877193,0.101754386,,,,,,,0.0,,0.0,0.0,,,,,,0.00350877193,,,23.03434768068119
margo,19.8,117.54,0.03370786517,0.0074906367,,,0.04494382022,0.0,0.01123595506,0.03745318352,0.07116104869,0.0074906367,,0.0,0.0,0.0,0.0,0.4344569288,0.01123595506,0.0,0.03745318352,0.1011235955,0.0,0.0,0.0,0.0861423221,,,,,,,0.0,,0.0,0.0,,,,,,0.0074906367,,,23.03434768068119
margo,19.8,117.54,0.03036437247,0.0,,,0.08097165992,0.0,0.02226720648,0.04858299595,0.1133603239,0.00607287449,,0.00809716599,0.0,0.0,0.0,0.4028340081,0.00607287449,0.0,0.03238866397,0.08906882591,0.0,0.0,0.0,0.06477732794,,,,,,,0.0,,0.0,0.0,,,,,,0.00809716599,,,23.03434768068119
margo,19.8,117.54,0.01548672566,0.00221238938,,,0.05973451327,0.0,0.01327433628,0.08628318584,0.08185840708,0.01548672566,,0.00663716814,0.0,0.0,0.0,0.407079646,0.00442477876,0.0,0.02433628319,0.08185840708,0.0,0.0,0.0,0.09955752212,,,,,,,0.0,,0.0,0.0,,,,,,0.01548672566,,,23.03434768068119
margo,19.8,117.54,0.00614754098,0.0,,,0.05532786885,0.0,0.02459016393,0.07172131148,0.08606557377,0.00204918033,,0.00614754098,0.0,0.0,0.0,0.4651639344,0.00409836066,0.0,0.02254098361,0.04713114754,0.0,0.0,0.0,0.09426229508,,,,,,,0.00204918033,,0.0,0.0,,,,,,0.01229508197,,,23.03434768068119
margo,19.8,117.54,0.01234567901,0.0,,,0.02263374486,0.0,0.01234567901,0.07407407407,0.04526748971,0.00205761317,,0.00617283951,0.0,0.0,0.0,0.4650205761,0.00205761317,0.0,0.01440329218,0.08436213992,0.0,0.00205761317,0.0,0.121399177,,,,,,,0.00205761317,,0.0,0.0,,,,,,0.01440329218,,,23.03434768068119
margo,19.8,117.54,0.03723404255,0.0,,,0.0585106383,0.0,0.01595744681,0.03191489362,0.07978723404,0.0,,0.0079787234,0.0,0.0,0.0,0.3803191489,0.01063829787,0.00265957447,0.02393617021,0.09574468085,0.0,0.0,0.00265957447,0.04787234043,,,,,,,0.00265957447,,0.0,0.0,,,,,,0.01063829787,,,23.03434768068119
margo,19.8,117.54,0.02681992337,0.00766283525,,,0.030651341,0.0,0.0153256705,0.05747126437,0.06896551724,0.00383141762,,0.0,0.0,0.0,0.0,0.5095785441,0.00766283525,0.0,0.01915708812,0.06896551724,0.0,0.0,0.0,0.07279693487,,,,,,,0.0,,0.0,0.0,,,,,,0.00766283525,,,23.03434768068119
margo,19.8,117.54,0.01735357918,0.0021691974,,,0.03904555315,0.00433839479,0.01518438178,0.07809110629,0.0715835141,0.00433839479,,0.00650759219,0.0,0.0,0.0,0.3665943601,0.0021691974,0.0,0.02386117137,0.114967462,0.0021691974,0.0,0.0,0.08893709328,,,,,,,0.0021691974,,0.0,0.0,,,,,,0.01084598698,,,23.03434768068119
margo,19.8,117.54,0.01546391753,0.00515463918,,,0.05154639175,0.0,0.01030927835,0.05154639175,0.0618556701,0.0,,0.00515463918,0.0,0.0,0.0,0.4896907216,0.00515463918,0.0,0.02577319588,0.01546391753,0.0,0.0,0.0,0.1082474227,,,,,,,0.0,,0.0,0.0,,,,,,0.0206185567,,,23.03434768068119
margo,8.73,109.87,0.012658,0.009494,,,0.120253,0.0,0.015823,0.044304,0.037975,0.009494,,0.03481,0.0,0.0,0.0,0.227848,0.015823,0.0,0.164557,0.003165,0.041139,0.0,0.003165,0.066456,,,,,,,0.006329,,0.0,0.0,,,,,,0.0,,,23.954440129914403
margo,8.73,109.87,0.033493,0.0,,,0.15311,0.0,0.014354,0.028708,0.038278,0.004785,,0.004785,0.0,0.004785,0.0,0.157895,0.019139,0.0,0.205742,0.028708,0.033493,0.0,0.004785,0.076555,,,,,,,0.0,,0.0,0.0,,,,,,0.004785,,,23.954440129914403
margo,8.73,109.87,0.005935,0.0,,,0.04451,0.0,0.014837,0.05638,0.065282,0.002967,,0.026706,0.0,0.0,0.0,0.183976,0.008902,0.0,0.219585,0.005935,0.011869,0.0,0.002967,0.074184,,,,,,,0.005935,,0.0,0.0,,,,,,0.0,,,23.954440129914403
margo,8.73,109.87,0.014851,0.00495,,,0.108911,0.0,0.029703,0.054455,0.059406,0.0,,0.014851,0.0,0.0,0.0,0.143564,0.014851,0.0,0.118812,0.00495,0.044554,0.0,0.0,0.128713,,,,,,,0.0,,0.0,0.0,,,,,,0.00495,,,23.954440129914403
margo,8.73,109.87,0.003984,0.0,,,0.159363,0.0,0.011952,0.075697,0.039841,0.011952,,0.027888,0.0,0.0,0.0,0.187251,0.015936,0.0,0.179283,0.015936,0.035857,0.0,0.003984,0.039841,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,23.954440129914403
margo,8.73,109.87,0.0,0.0,,,0.10828,0.0,0.022293,0.063694,0.035032,0.006369,,0.022293,0.0,0.0,0.0,0.197452,0.012739,0.0,0.16879,0.006369,0.028662,0.0,0.006369,0.05414,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,23.954440129914403
margo,8.73,109.87,0.018939,0.0,,,0.121212,0.0,0.015152,0.049242,0.037879,0.0,,0.026515,0.0,0.0,0.0,0.19697,0.037879,0.0,0.155303,0.022727,0.022727,0.0,0.0,0.056818,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,23.954440129914403
margo,8.73,109.87,0.011321,0.007547,,,0.128302,0.0,0.018868,0.060377,0.079245,0.007547,,0.030189,0.0,0.0,0.0,0.14717,0.015094,0.0,0.109434,0.003774,0.007547,0.0,0.011321,0.067925,,,,,,,0.0,,0.0,0.0,,,,,,0.003774,,,23.954440129914403
margo,8.73,109.87,0.012853,0.005141,,,0.11054,0.0,0.007712,0.097686,0.053985,0.002571,,0.033419,0.0,0.0,0.0,0.195373,0.010283,0.0,0.167095,0.002571,0.030848,0.0,0.002571,0.053985,,,,,,,0.005141,,0.0,0.0,,,,,,0.0,,,23.954440129914403
margo,8.73,109.87,0.017291,0.008646,,,0.115274,0.0,0.014409,0.057637,0.040346,0.002882,,0.028818,0.0,0.0,0.0,0.216138,0.005764,0.0,0.167147,0.002882,0.020173,0.0,0.0,0.057637,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,23.954440129914403
margo,8.73,109.87,0.008287,0.0,,,0.121547,0.0,0.027624,0.074586,0.052486,0.0,,0.005525,0.0,0.0,0.0,0.229282,0.013812,0.0,0.157459,0.0,0.033149,0.0,0.002762,0.044199,,,,,,,0.002762,,0.0,0.0,,,,,,0.0,,,23.954440129914403
margo,8.73,109.87,0.021097,0.004219,,,0.126582,0.0,0.037975,0.050633,0.029536,0.0,,0.016878,0.0,0.0,0.0,0.21097,0.021097,0.0,0.151899,0.0,0.004219,0.0,0.004219,0.029536,,,,,,,0.0,,0.0,0.0,,,,,,0.004219,,,23.954440129914403
margo,8.73,109.87,0.015945,0.0,,,0.186788,0.0,0.013667,0.061503,0.034169,0.0,,0.013667,0.0,0.0,0.0,0.191344,0.01139,0.0,0.170843,0.002278,0.01139,0.0,0.002278,0.050114,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,23.954440129914403
margo,8.73,109.87,0.010152,0.0,,,0.055838,0.0,0.030457,0.076142,0.050761,0.005076,,0.010152,0.0,0.0,0.0,0.142132,0.010152,0.0,0.294416,0.025381,0.0,0.0,0.005076,0.025381,,,,,,,0.0,,0.0,0.0,,,,,,0.010152,,,23.954440129914403
margo,13.78,110.25,0.007519,0.0,,,0.041353,0.0,0.018797,0.045113,0.033835,0.007519,,0.011278,0.0,0.0,0.0,0.390977,0.003759,0.0,0.026316,0.033835,0.0,0.0,0.045113,0.078947,,,,,,,0.007519,,0.0,0.0,,,,,,0.030075,,,22.97834359519026
margo,13.78,110.25,0.00828683022,0.0,,,0.06629865279,0.0,0.02209988518,0.0441987676,0.0607734308,0.00552522199,,0.0138120522,0.0,0.0,0.0,0.3204418172,0.0,0.0,0.04972398959,0.0165746632,0.0,0.0,0.04143615661,0.07182287201,,,,,,,0.01104944121,,0.0,0.0,,,,,,0.01104944121,,,22.97834359519026
margo,13.78,110.25,0.0,0.0,,,0.058659,0.002793,0.022346,0.044693,0.036313,0.00838,,0.022346,0.0,0.0,0.0,0.326816,0.002793,0.0,0.047486,0.030726,0.0,0.0,0.03352,0.055866,,,,,,,0.002793,,0.0,0.0,,,,,,0.022346,,,22.97834359519026
margo,13.78,110.25,0.010823,0.0,,,0.034632,0.0,0.02381,0.064935,0.038961,0.004329,,0.012987,0.0,0.0,0.0,0.363636,0.0,0.0,0.047619,0.030303,0.0,0.0,0.030303,0.064935,,,,,,,0.004329,,0.0,0.0,,,,,,0.025974,,,22.97834359519026
margo,13.78,110.25,0.01646045494,0.01234559224,,,0.02469118447,0.0,0.00411486271,0.0288070513,0.032921914,0.0,,0.01234559224,0.0,0.0,0.0,0.3580241831,0.0,0.0,0.03703677671,0.04115264353,0.0,0.0,0.0288070513,0.09876574201,,,,,,,0.0,,0.0,0.0,,,,,,0.04115264353,,,22.97834359519026
margo,13.78,110.25,0.0093750757,0.01562512617,,,0.03750030281,0.0,0.01562512617,0.06874954578,0.04375035328,0.00312502523,,0.00625005047,0.0,0.0,0.0,0.3374996972,0.0,0.0,0.04687537852,0.02187517664,0.0,0.0,0.03750030281,0.05937547945,,,,,,,0.00312502523,,0.0,0.0,,,,,,0.04687537852,,,22.97834359519026
margo,13.78,110.25,0.012295,0.016393,,,0.036885,0.0,0.02459,0.045082,0.04918,0.004098,,0.008197,0.0,0.0,0.0,0.331967,0.0,0.0,0.045082,0.020492,0.004098,0.0,0.040984,0.061475,,,,,,,0.004098,,0.0,0.0,,,,,,0.020492,,,22.97834359519026
margo,13.78,110.25,0.013201,0.006601,,,0.052805,0.0,0.026403,0.052805,0.052805,0.013201,,0.0033,0.0,0.0033,0.0,0.30033,0.006601,0.0,0.049505,0.016502,0.0,0.0,0.033003,0.069307,,,,,,,0.006601,,0.0,0.0,,,,,,0.023102,,,22.97834359519026
margo,13.78,110.25,0.016667,0.003333,,,0.07,0.0,0.016667,0.026667,0.03,0.006667,,0.006667,0.0,0.0,0.0,0.296667,0.006667,0.0,0.043333,0.016667,0.0,0.0,0.036667,0.086667,,,,,,,0.0,,0.003333,0.0,,,,,,0.016667,,,22.97834359519026
margo,13.78,110.25,0.02312188145,0.00289061235,,,0.03468231929,0.0,0.01156043784,0.03468231929,0.07803446406,0.01734065675,,0.01156043784,0.0,0.0,0.0,0.2832367617,0.01156043784,0.0,0.02890210037,0.00578021892,0.00578021892,0.0,0.04335214478,0.09248551425,,,,,,,0.00867083127,,0.0,0.0,,,,,,0.01156043784,,,22.97834359519026
margo,13.78,110.25,0.03194875679,0.0,,,0.06389751358,0.0,0.00638935008,0.03514393343,0.06389751358,0.00958452672,,0.00638935008,0.0,0.00319517664,0.0,0.297124341,0.0,0.0,0.03194875679,0.03194875679,0.0,0.0,0.01916905344,0.07667721694,,,,,,,0.00958452672,,0.0,0.0,,,,,,0.01597487999,,,22.97834359519026
margo,13.78,110.25,0.00939,0.0,,,0.037559,0.0,0.014085,0.028169,0.042254,0.004695,,0.014085,0.0,0.0,0.0,0.276995,0.0,0.0,0.061033,0.018779,0.0,0.0,0.042254,0.089202,,,,,,,0.00939,,0.0,0.0,,,,,,0.014085,,,22.97834359519026
margo,13.78,110.25,0.02158235115,0.0,,,0.05755427452,0.0,0.01438856863,0.03597091978,0.06115116578,0.00359689126,,0.025180246,0.0,0.0,0.0,0.2805755829,0.0,0.0,0.02158235115,0.00359689126,0.0,0.0,0.03956881463,0.07194284315,,,,,,,0.0,,0.0,0.0,,,,,,0.02877713726,,,22.97834359519026
margo,13.78,110.25,0.02821316614,0.00313479624,,,0.05956112853,0.0,0.02507836991,0.07523510972,0.04388714734,0.01253918495,,0.03448275862,0.0,0.0,0.0,0.2194357367,0.0,0.0,0.05642633229,0.02821316614,0.00313479624,0.0,0.01880877743,0.08150470219,,,,,,,0.00313479624,,0.0,0.0,,,,,,0.01567398119,,,22.97834359519026
margo,13.78,110.25,0.014327,0.0,,,0.074499,0.0,0.014327,0.057307,0.048711,0.008596,,0.028653,0.0,0.0,0.0,0.25788,0.0,0.0,0.051576,0.017192,0.037249,0.0,0.017192,0.114613,,,,,,,0.005731,,0.0,0.0,,,,,,0.011461,,,22.97834359519026
margo,13.78,110.25,0.02203875031,0.00550918482,,,0.06611524543,0.0,0.01377447032,0.04683159028,0.05785096544,0.01101937516,,0.01101937516,0.0,0.0,0.0,0.2451793376,0.0,0.0,0.03305812547,0.04132240546,0.01928365515,0.0,0.01928365515,0.07988971575,,,,,,,0.00550918482,,0.0,0.0,,,,,,0.00826427999,,,22.97834359519026
margo,18.75,115.87,0.00609756098,0.0,,,0.06097560976,0.0,0.00914634146,0.02743902439,0.04268292683,0.00914634146,,0.00914634146,0.0,0.0,0.05792682927,0.4298780488,0.00914634146,0.0,0.01524390244,0.02134146341,0.01829268293,0.0,0.0,0.07926829268,,,,,,,0.0,,0.0,0.0,,,,,,0.00304878049,,,22.959814462539537
margo,18.75,115.87,0.00995024876,0.00995024876,,,0.06965174129,0.0,0.00497512438,0.00995024876,0.06467661692,0.0,,0.0,0.0,0.0,0.0447761194,0.3830845771,0.00995024876,0.0,0.03482587065,0.08457711443,0.01990049751,0.0,0.00497512438,0.05970149254,,,,,,,0.0,,0.0,0.0,,,,,,0.00995024876,,,22.959814462539537
