Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Species,Relative Abundance
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. bulloides,0.022
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. falconensis,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,B. digitata,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. rubescens,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,T. humilis,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,T. quinqueloba,0.011
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,N. pachyderma,0.933
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,N. incompta,0.011
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,N. dutertrei,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. conglomerata,
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. hexagonus,
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,P. obliquiloculata,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. inflata,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. truncatulinoides,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. crassaformis,
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. hirsuta,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. scitula,0.004
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,D. anfracta,
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. cultrata,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. tumida,
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,C. nitida,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. glutinata,0.019
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. eastropacia,
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,T. iota,
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,G. uvula,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,O. universa,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. conglobatus,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. ruber ruber,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. ruber albus,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. tenellus,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,T. sacculifer,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,S. dehiscens,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. adamsi,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. siphonifera,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. calida,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. bulloides,0.035
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. falconensis,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,B. digitata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. rubescens,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,T. humilis,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,T. quinqueloba,0.002
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,N. pachyderma,0.943
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,N. incompta,0.02
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,N. dutertrei,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. conglomerata,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. hexagonus,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,P. obliquiloculata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. inflata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. truncatulinoides,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. crassaformis,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. hirsuta,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. scitula,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,D. anfracta,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. cultrata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. tumida,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,C. nitida,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. glutinata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. eastropacia,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,T. iota,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.75,G. uvula,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,O. universa,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. conglobatus,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. ruber ruber,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. ruber albus,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. tenellus,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,T. sacculifer,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,S. dehiscens,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. adamsi,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. siphonifera,0.003
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. calida,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. bulloides,0.039
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. falconensis,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,B. digitata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. rubescens,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,T. humilis,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,T. quinqueloba,0.054
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,N. pachyderma,0.873
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,N. incompta,0.025
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,N. dutertrei,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. conglomerata,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. hexagonus,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,P. obliquiloculata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. inflata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. truncatulinoides,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. crassaformis,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. hirsuta,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. scitula,0.002
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,D. anfracta,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. cultrata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. tumida,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,C. nitida,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. glutinata,0.004
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. eastropacia,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,T. iota,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.85,G. uvula,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,O. universa,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. conglobatus,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. ruber ruber,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. ruber albus,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. tenellus,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,T. sacculifer,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,S. dehiscens,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. adamsi,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. siphonifera,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. calida,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. bulloides,0.154
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. falconensis,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,B. digitata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. rubescens,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,T. humilis,0.002
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,T. quinqueloba,0.055
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,N. pachyderma,0.726
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,N. incompta,0.049
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,N. dutertrei,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. conglomerata,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. hexagonus,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,P. obliquiloculata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. inflata,0.004
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. truncatulinoides,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. crassaformis,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. hirsuta,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. scitula,0.004
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,D. anfracta,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. cultrata,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. tumida,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,C. nitida,0
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. glutinata,0.008
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. eastropacia,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,T. iota,
GIK17050-1,,55.47,-27.8883,-2795,North Atlantic,3.95,G. uvula,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,O. universa,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. conglobatus,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. ruber ruber,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. ruber albus,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. tenellus,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,T. sacculifer,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,S. dehiscens,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. adamsi,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. siphonifera,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. calida,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. bulloides,0.002
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. falconensis,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,B. digitata,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. rubescens,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,T. humilis,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,T. quinqueloba,0.009
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,N. pachyderma,0.981
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,N. incompta,0.006
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,N. dutertrei,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. conglomerata,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. hexagonus,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,P. obliquiloculata,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. inflata,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. truncatulinoides,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. crassaformis,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. hirsuta,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. scitula,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,D. anfracta,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. cultrata,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. tumida,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,C. nitida,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. glutinata,0.003
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. eastropacia,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,T. iota,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. uvula,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,O. universa,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. conglobatus,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. ruber ruber,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. ruber albus,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. tenellus,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,T. sacculifer,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,S. dehiscens,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. adamsi,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. siphonifera,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. calida,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. bulloides,0.014
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. falconensis,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,B. digitata,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. rubescens,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,T. humilis,0.001
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,T. quinqueloba,0.012
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,N. pachyderma,0.962
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,N. incompta,0.011
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,N. dutertrei,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. conglomerata,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. hexagonus,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,P. obliquiloculata,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. inflata,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. truncatulinoides,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. crassaformis,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. hirsuta,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. scitula,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,D. anfracta,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. cultrata,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. tumida,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,C. nitida,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. glutinata,0
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. eastropacia,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,T. iota,
GIK17049-6,,55.26,-26.725,-3331,North Atlantic,1.6,G. uvula,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,O. universa,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. conglobatus,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. ruber ruber,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. ruber albus,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. tenellus,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,T. sacculifer,0.005
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,S. dehiscens,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. adamsi,
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. siphonifera,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. calida,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. bulloides,0.035
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. falconensis,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,B. digitata,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. rubescens,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,T. humilis,0.001
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,T. quinqueloba,0.016
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,N. pachyderma,0.865
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,N. incompta,0.023
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,N. dutertrei,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. conglomerata,
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. hexagonus,
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,P. obliquiloculata,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. inflata,0.001
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. truncatulinoides,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. crassaformis,
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. hirsuta,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. scitula,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,D. anfracta,
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. cultrata,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. tumida,
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,C. nitida,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. glutinata,0.034
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. eastropacia,
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,T. iota,
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,G. uvula,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,O. universa,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. conglobatus,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. ruber ruber,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. ruber albus,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. tenellus,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,T. sacculifer,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,S. dehiscens,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. adamsi,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. siphonifera,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. calida,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. bulloides,0.039
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. falconensis,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,B. digitata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. rubescens,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,T. humilis,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,T. quinqueloba,0.072
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,N. pachyderma,0.823
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,N. incompta,0.021
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,N. dutertrei,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. conglomerata,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. hexagonus,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,P. obliquiloculata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. inflata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. truncatulinoides,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. crassaformis,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. hirsuta,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. scitula,0.009
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,D. anfracta,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. cultrata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. tumida,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,C. nitida,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. glutinata,0.006
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. eastropacia,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,T. iota,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,G. uvula,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,O. universa,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. conglobatus,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. ruber ruber,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. ruber albus,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. tenellus,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,T. sacculifer,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,S. dehiscens,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. adamsi,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. siphonifera,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. calida,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. bulloides,0.023
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. falconensis,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,B. digitata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. rubescens,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,T. humilis,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,T. quinqueloba,0.028
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,N. pachyderma,0.866
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,N. incompta,0.018
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,N. dutertrei,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. conglomerata,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. hexagonus,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,P. obliquiloculata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. inflata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. truncatulinoides,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. crassaformis,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. hirsuta,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. scitula,0.021
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,D. anfracta,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. cultrata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. tumida,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,C. nitida,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. glutinata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. eastropacia,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,T. iota,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,G. uvula,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,O. universa,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. conglobatus,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. ruber ruber,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. ruber albus,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. tenellus,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,T. sacculifer,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,S. dehiscens,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. adamsi,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. siphonifera,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. calida,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. bulloides,0.053
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. falconensis,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,B. digitata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. rubescens,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,T. humilis,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,T. quinqueloba,0.101
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,N. pachyderma,0.783
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,N. incompta,0.02
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,N. dutertrei,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. conglomerata,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. hexagonus,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,P. obliquiloculata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. inflata,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. truncatulinoides,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. crassaformis,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. hirsuta,0
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,G. scitula,0.008
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,D. anfracta,
