Event,Latitude,Longitude,Elevation,Depth sed,Species,Absolute Abundance
V30-36,5.35,-27.32,-4245,0.4,G. inflata,
V30-36,5.35,-27.32,-4245,0.4,G. crassaformis,
V30-36,5.35,-27.32,-4245,0.4,G. hirsuta,
V30-36,5.35,-27.32,-4245,0.4,G. scitula,
V30-36,5.35,-27.32,-4245,0.4,G. glutinata,
V30-36,5.35,-27.32,-4245,0.4,G. truncatulinoides,
V30-36,5.35,-27.32,-4245,0.4,O. universa,
V30-36,5.35,-27.32,-4245,0.4,G. conglobatus,
V30-36,5.35,-27.32,-4245,0.4,G. ruber albus,
V30-36,5.35,-27.32,-4245,0.4,G. tenellus,
V30-36,5.35,-27.32,-4245,0.4,T. sacculifer,
V30-36,5.35,-27.32,-4245,0.4,S. dehiscens,
V30-36,5.35,-27.32,-4245,0.4,G. siphonifera,
V30-36,5.35,-27.32,-4245,0.4,G. calida,
V30-36,5.35,-27.32,-4245,0.4,G. bulloides,
V30-36,5.35,-27.32,-4245,0.4,G. falconensis,
V30-36,5.35,-27.32,-4245,0.4,B. digitata,
V30-36,5.35,-27.32,-4245,0.4,G. rubescens,
V30-36,5.35,-27.32,-4245,0.4,T. quinqueloba,
V30-36,5.35,-27.32,-4245,0.4,N. pachyderma,
V30-36,5.35,-27.32,-4245,0.4,N. incompta,
V30-36,5.35,-27.32,-4245,0.4,N. dutertrei,
V30-36,5.35,-27.32,-4245,0.4,G. conglomerata,
V30-36,5.35,-27.32,-4245,0.4,G. hexagonus,
V30-36,5.35,-27.32,-4245,0.4,P. obliquiloculata,
V30-36,5.35,-27.32,-4245,0.4,G. inflata,
V30-36,5.35,-27.32,-4245,0.4,G. crassaformis,
V30-36,5.35,-27.32,-4245,0.4,G. hirsuta,
V30-36,5.35,-27.32,-4245,0.4,G. scitula,
V30-36,5.35,-27.32,-4245,0.4,G. glutinata,
V30-36,5.35,-27.32,-4245,0.4,G. truncatulinoides,
V30-40,-0.2,-23.15,-3706,0.66,O. universa,
V30-40,-0.2,-23.15,-3706,0.66,G. conglobatus,
V30-40,-0.2,-23.15,-3706,0.66,G. ruber albus,
V30-40,-0.2,-23.15,-3706,0.66,G. tenellus,
V30-40,-0.2,-23.15,-3706,0.66,T. sacculifer,
V30-40,-0.2,-23.15,-3706,0.66,S. dehiscens,
V30-40,-0.2,-23.15,-3706,0.66,G. siphonifera,
V30-40,-0.2,-23.15,-3706,0.66,G. calida,
V30-40,-0.2,-23.15,-3706,0.66,G. bulloides,
V30-40,-0.2,-23.15,-3706,0.66,G. falconensis,
V30-40,-0.2,-23.15,-3706,0.66,B. digitata,
V30-40,-0.2,-23.15,-3706,0.66,G. rubescens,
V30-40,-0.2,-23.15,-3706,0.66,T. quinqueloba,
V30-40,-0.2,-23.15,-3706,0.66,N. pachyderma,
V30-40,-0.2,-23.15,-3706,0.66,N. incompta,
V30-40,-0.2,-23.15,-3706,0.66,N. dutertrei,
V30-40,-0.2,-23.15,-3706,0.66,G. conglomerata,
V30-40,-0.2,-23.15,-3706,0.66,G. hexagonus,
V30-40,-0.2,-23.15,-3706,0.66,P. obliquiloculata,
V30-40,-0.2,-23.15,-3706,0.66,G. inflata,
V30-40,-0.2,-23.15,-3706,0.66,G. crassaformis,
V30-40,-0.2,-23.15,-3706,0.66,G. hirsuta,
V30-40,-0.2,-23.15,-3706,0.66,G. scitula,
V30-40,-0.2,-23.15,-3706,0.66,G. glutinata,
V30-40,-0.2,-23.15,-3706,0.66,G. truncatulinoides,
V30-41,0.217,-23.07,-3874,0.445,O. universa,
V30-41,0.217,-23.07,-3874,0.445,G. conglobatus,
V30-41,0.217,-23.07,-3874,0.445,G. ruber albus,
V30-41,0.217,-23.07,-3874,0.445,G. tenellus,
V30-41,0.217,-23.07,-3874,0.445,T. sacculifer,
V30-41,0.217,-23.07,-3874,0.445,S. dehiscens,
V30-41,0.217,-23.07,-3874,0.445,G. siphonifera,
V30-41,0.217,-23.07,-3874,0.445,G. calida,
V30-41,0.217,-23.07,-3874,0.445,G. bulloides,
V30-41,0.217,-23.07,-3874,0.445,G. falconensis,
V30-41,0.217,-23.07,-3874,0.445,B. digitata,
V30-41,0.217,-23.07,-3874,0.445,G. rubescens,
V30-41,0.217,-23.07,-3874,0.445,T. quinqueloba,
V30-41,0.217,-23.07,-3874,0.445,N. pachyderma,
V30-41,0.217,-23.07,-3874,0.445,N. incompta,
V30-41,0.217,-23.07,-3874,0.445,N. dutertrei,
V30-41,0.217,-23.07,-3874,0.445,G. conglomerata,
V30-41,0.217,-23.07,-3874,0.445,G. hexagonus,
V30-41,0.217,-23.07,-3874,0.445,P. obliquiloculata,
V30-41,0.217,-23.07,-3874,0.445,G. inflata,
V30-41,0.217,-23.07,-3874,0.445,G. crassaformis,
V30-41,0.217,-23.07,-3874,0.445,G. hirsuta,
V30-41,0.217,-23.07,-3874,0.445,G. scitula,
V30-41,0.217,-23.07,-3874,0.445,G. glutinata,
V30-41,0.217,-23.07,-3874,0.445,G. truncatulinoides,
V30-49,18.433,-21.08,-3093,0.84,O. universa,
V30-49,18.433,-21.08,-3093,0.84,G. conglobatus,
V30-49,18.433,-21.08,-3093,0.84,G. ruber albus,
V30-49,18.433,-21.08,-3093,0.84,G. tenellus,
V30-49,18.433,-21.08,-3093,0.84,T. sacculifer,
V30-49,18.433,-21.08,-3093,0.84,S. dehiscens,
V30-49,18.433,-21.08,-3093,0.84,G. siphonifera,
V30-49,18.433,-21.08,-3093,0.84,G. calida,
V30-49,18.433,-21.08,-3093,0.84,G. bulloides,
V30-49,18.433,-21.08,-3093,0.84,G. falconensis,
V30-49,18.433,-21.08,-3093,0.84,B. digitata,
V30-49,18.433,-21.08,-3093,0.84,G. rubescens,
V30-49,18.433,-21.08,-3093,0.84,T. quinqueloba,
V30-49,18.433,-21.08,-3093,0.84,N. pachyderma,
V30-49,18.433,-21.08,-3093,0.84,N. incompta,
V30-49,18.433,-21.08,-3093,0.84,N. dutertrei,
V30-49,18.433,-21.08,-3093,0.84,G. conglomerata,
V30-49,18.433,-21.08,-3093,0.84,G. hexagonus,
V30-49,18.433,-21.08,-3093,0.84,P. obliquiloculata,
V30-49,18.433,-21.08,-3093,0.84,G. inflata,
V30-49,18.433,-21.08,-3093,0.84,G. crassaformis,
V30-49,18.433,-21.08,-3093,0.84,G. hirsuta,
V30-49,18.433,-21.08,-3093,0.84,G. scitula,
V30-49,18.433,-21.08,-3093,0.84,G. glutinata,
V30-49,18.433,-21.08,-3093,0.84,G. truncatulinoides,
V30-51,19.867,-19.92,-3409,0.54,O. universa,
V30-51,19.867,-19.92,-3409,0.54,G. conglobatus,
V30-51,19.867,-19.92,-3409,0.54,G. ruber albus,
V30-51,19.867,-19.92,-3409,0.54,G. tenellus,
V30-51,19.867,-19.92,-3409,0.54,T. sacculifer,
V30-51,19.867,-19.92,-3409,0.54,S. dehiscens,
V30-51,19.867,-19.92,-3409,0.54,G. siphonifera,
V30-51,19.867,-19.92,-3409,0.54,G. calida,
V30-51,19.867,-19.92,-3409,0.54,G. bulloides,
V30-51,19.867,-19.92,-3409,0.54,G. falconensis,
V30-51,19.867,-19.92,-3409,0.54,B. digitata,
V30-51,19.867,-19.92,-3409,0.54,G. rubescens,
V30-51,19.867,-19.92,-3409,0.54,T. quinqueloba,
V30-51,19.867,-19.92,-3409,0.54,N. pachyderma,
V30-51,19.867,-19.92,-3409,0.54,N. incompta,
V30-51,19.867,-19.92,-3409,0.54,N. dutertrei,
V30-51,19.867,-19.92,-3409,0.54,G. conglomerata,
V30-51,19.867,-19.92,-3409,0.54,G. hexagonus,
V30-51,19.867,-19.92,-3409,0.54,P. obliquiloculata,
V30-51,19.867,-19.92,-3409,0.54,G. inflata,
V30-51,19.867,-19.92,-3409,0.54,G. crassaformis,
V30-51,19.867,-19.92,-3409,0.54,G. hirsuta,
V30-51,19.867,-19.92,-3409,0.54,G. scitula,
V30-51,19.867,-19.92,-3409,0.54,G. glutinata,
V30-51,19.867,-19.92,-3409,0.54,G. truncatulinoides,
V30-96,39.95,-33.13,-3188,0.63,O. universa,
V30-96,39.95,-33.13,-3188,0.63,G. conglobatus,
V30-96,39.95,-33.13,-3188,0.63,G. ruber albus,
V30-96,39.95,-33.13,-3188,0.63,G. tenellus,
V30-96,39.95,-33.13,-3188,0.63,T. sacculifer,
V30-96,39.95,-33.13,-3188,0.63,S. dehiscens,
V30-96,39.95,-33.13,-3188,0.63,G. siphonifera,
V30-96,39.95,-33.13,-3188,0.63,G. calida,
V30-96,39.95,-33.13,-3188,0.63,G. bulloides,
V30-96,39.95,-33.13,-3188,0.63,G. falconensis,
V30-96,39.95,-33.13,-3188,0.63,B. digitata,
V30-96,39.95,-33.13,-3188,0.63,G. rubescens,
V30-96,39.95,-33.13,-3188,0.63,T. quinqueloba,
V30-96,39.95,-33.13,-3188,0.63,N. pachyderma,
V30-96,39.95,-33.13,-3188,0.63,N. incompta,
V30-96,39.95,-33.13,-3188,0.63,N. dutertrei,
V30-96,39.95,-33.13,-3188,0.63,G. conglomerata,
V30-96,39.95,-33.13,-3188,0.63,G. hexagonus,
V30-96,39.95,-33.13,-3188,0.63,P. obliquiloculata,
V30-96,39.95,-33.13,-3188,0.63,G. inflata,
V30-96,39.95,-33.13,-3188,0.63,G. crassaformis,
V30-96,39.95,-33.13,-3188,0.63,G. hirsuta,
V30-96,39.95,-33.13,-3188,0.63,G. scitula,
V30-96,39.95,-33.13,-3188,0.63,G. glutinata,
V30-96,39.95,-33.13,-3188,0.63,G. truncatulinoides,
V30-97,41,-32.93,-3371,0.76,O. universa,
V30-97,41,-32.93,-3371,0.76,G. conglobatus,
V30-97,41,-32.93,-3371,0.76,G. ruber albus,
V30-97,41,-32.93,-3371,0.76,G. tenellus,
V30-97,41,-32.93,-3371,0.76,T. sacculifer,
V30-97,41,-32.93,-3371,0.76,S. dehiscens,
V30-97,41,-32.93,-3371,0.76,G. siphonifera,
V30-97,41,-32.93,-3371,0.76,G. calida,
V30-97,41,-32.93,-3371,0.76,G. bulloides,
V30-97,41,-32.93,-3371,0.76,G. falconensis,
V30-97,41,-32.93,-3371,0.76,B. digitata,
V30-97,41,-32.93,-3371,0.76,G. rubescens,
V30-97,41,-32.93,-3371,0.76,T. quinqueloba,
V30-97,41,-32.93,-3371,0.76,N. pachyderma,
V30-97,41,-32.93,-3371,0.76,N. incompta,
V30-97,41,-32.93,-3371,0.76,N. dutertrei,
V30-97,41,-32.93,-3371,0.76,G. conglomerata,
V30-97,41,-32.93,-3371,0.76,G. hexagonus,
V30-97,41,-32.93,-3371,0.76,P. obliquiloculata,
V30-97,41,-32.93,-3371,0.76,G. inflata,
V30-97,41,-32.93,-3371,0.76,G. crassaformis,
V30-97,41,-32.93,-3371,0.76,G. hirsuta,
V30-97,41,-32.93,-3371,0.76,G. scitula,
V30-97,41,-32.93,-3371,0.76,G. glutinata,
V30-97,41,-32.93,-3371,0.76,G. truncatulinoides,
V30-99,43.15,-32.45,-3594,0.32,O. universa,
V30-99,43.15,-32.45,-3594,0.32,G. conglobatus,
V30-99,43.15,-32.45,-3594,0.32,G. ruber albus,
V30-99,43.15,-32.45,-3594,0.32,G. tenellus,
V30-99,43.15,-32.45,-3594,0.32,T. sacculifer,
V30-99,43.15,-32.45,-3594,0.32,S. dehiscens,
V30-99,43.15,-32.45,-3594,0.32,G. siphonifera,
V30-99,43.15,-32.45,-3594,0.32,G. calida,
V30-99,43.15,-32.45,-3594,0.32,G. bulloides,
V30-99,43.15,-32.45,-3594,0.32,G. falconensis,
V30-99,43.15,-32.45,-3594,0.32,B. digitata,
V30-99,43.15,-32.45,-3594,0.32,G. rubescens,
V30-99,43.15,-32.45,-3594,0.32,T. quinqueloba,
V30-99,43.15,-32.45,-3594,0.32,N. pachyderma,
V30-99,43.15,-32.45,-3594,0.32,N. incompta,
V30-99,43.15,-32.45,-3594,0.32,N. dutertrei,
V30-99,43.15,-32.45,-3594,0.32,G. conglomerata,
V30-99,43.15,-32.45,-3594,0.32,G. hexagonus,
V30-99,43.15,-32.45,-3594,0.32,P. obliquiloculata,
V30-99,43.15,-32.45,-3594,0.32,G. inflata,
V30-99,43.15,-32.45,-3594,0.32,G. crassaformis,
V30-99,43.15,-32.45,-3594,0.32,G. hirsuta,
V30-99,43.15,-32.45,-3594,0.32,G. scitula,
V30-99,43.15,-32.45,-3594,0.32,G. glutinata,
V30-99,43.15,-32.45,-3594,0.32,G. truncatulinoides,
V32-126,35.318,177.92,-3870,0.25,O. universa,
V32-126,35.318,177.92,-3870,0.25,G. conglobatus,
V32-126,35.318,177.92,-3870,0.25,G. ruber albus,
V32-126,35.318,177.92,-3870,0.25,G. tenellus,
V32-126,35.318,177.92,-3870,0.25,T. sacculifer,
V32-126,35.318,177.92,-3870,0.25,S. dehiscens,
V32-126,35.318,177.92,-3870,0.25,G. siphonifera,
V32-126,35.318,177.92,-3870,0.25,G. calida,
V32-126,35.318,177.92,-3870,0.25,G. bulloides,
V32-126,35.318,177.92,-3870,0.25,G. falconensis,
V32-126,35.318,177.92,-3870,0.25,B. digitata,
V32-126,35.318,177.92,-3870,0.25,G. rubescens,
V32-126,35.318,177.92,-3870,0.25,T. quinqueloba,
V32-126,35.318,177.92,-3870,0.25,N. pachyderma,
V32-126,35.318,177.92,-3870,0.25,N. incompta,
V32-126,35.318,177.92,-3870,0.25,N. dutertrei,
V32-126,35.318,177.92,-3870,0.25,G. conglomerata,
V32-126,35.318,177.92,-3870,0.25,G. hexagonus,
V32-126,35.318,177.92,-3870,0.25,P. obliquiloculata,
V32-126,35.318,177.92,-3870,0.25,G. inflata,
V32-126,35.318,177.92,-3870,0.25,G. crassaformis,
V32-126,35.318,177.92,-3870,0.25,G. hirsuta,
V32-126,35.318,177.92,-3870,0.25,G. scitula,
V32-126,35.318,177.92,-3870,0.25,G. glutinata,
V32-126,35.318,177.92,-3870,0.25,G. truncatulinoides,
V32-128,36.458,177.16,-3623,0.32,O. universa,
V32-128,36.458,177.16,-3623,0.32,G. conglobatus,
V32-128,36.458,177.16,-3623,0.32,G. ruber albus,
V32-128,36.458,177.16,-3623,0.32,G. tenellus,
V32-128,36.458,177.16,-3623,0.32,T. sacculifer,
V32-128,36.458,177.16,-3623,0.32,S. dehiscens,
V32-128,36.458,177.16,-3623,0.32,G. siphonifera,
V32-128,36.458,177.16,-3623,0.32,G. calida,
V32-128,36.458,177.16,-3623,0.32,G. bulloides,
V32-128,36.458,177.16,-3623,0.32,G. falconensis,
V32-128,36.458,177.16,-3623,0.32,B. digitata,
V32-128,36.458,177.16,-3623,0.32,G. rubescens,
V32-128,36.458,177.16,-3623,0.32,T. quinqueloba,
V32-128,36.458,177.16,-3623,0.32,N. pachyderma,
V32-128,36.458,177.16,-3623,0.32,N. incompta,
V32-128,36.458,177.16,-3623,0.32,N. dutertrei,
V32-128,36.458,177.16,-3623,0.32,G. conglomerata,
V32-128,36.458,177.16,-3623,0.32,G. hexagonus,
V32-128,36.458,177.16,-3623,0.32,P. obliquiloculata,
V32-128,36.458,177.16,-3623,0.32,G. inflata,
V32-128,36.458,177.16,-3623,0.32,G. crassaformis,
V32-128,36.458,177.16,-3623,0.32,G. hirsuta,
V32-128,36.458,177.16,-3623,0.32,G. scitula,
V32-128,36.458,177.16,-3623,0.32,G. glutinata,
V32-128,36.458,177.16,-3623,0.32,G. truncatulinoides,
V32-139,31.573,151.1,-2032,0.01,O. universa,
V32-139,31.573,151.1,-2032,0.01,G. conglobatus,
V32-139,31.573,151.1,-2032,0.01,G. ruber albus,
V32-139,31.573,151.1,-2032,0.01,G. tenellus,
V32-139,31.573,151.1,-2032,0.01,T. sacculifer,
V32-139,31.573,151.1,-2032,0.01,S. dehiscens,
V32-139,31.573,151.1,-2032,0.01,G. siphonifera,
V32-139,31.573,151.1,-2032,0.01,G. calida,
V32-139,31.573,151.1,-2032,0.01,G. bulloides,
V32-139,31.573,151.1,-2032,0.01,G. falconensis,
V32-139,31.573,151.1,-2032,0.01,B. digitata,
V32-139,31.573,151.1,-2032,0.01,G. rubescens,
V32-139,31.573,151.1,-2032,0.01,T. quinqueloba,
V32-139,31.573,151.1,-2032,0.01,N. pachyderma,
V32-139,31.573,151.1,-2032,0.01,N. incompta,
V32-139,31.573,151.1,-2032,0.01,N. dutertrei,
V32-139,31.573,151.1,-2032,0.01,G. conglomerata,
V32-139,31.573,151.1,-2032,0.01,G. hexagonus,
V32-139,31.573,151.1,-2032,0.01,P. obliquiloculata,
V32-139,31.573,151.1,-2032,0.01,G. inflata,
V32-139,31.573,151.1,-2032,0.01,G. crassaformis,
V32-139,31.573,151.1,-2032,0.01,G. hirsuta,
V32-139,31.573,151.1,-2032,0.01,G. scitula,
V32-139,31.573,151.1,-2032,0.01,G. glutinata,
V32-139,31.573,151.1,-2032,0.01,G. truncatulinoides,
V32-8,34.78,-32.42,-3252,0.76,O. universa,
V32-8,34.78,-32.42,-3252,0.76,G. conglobatus,
V32-8,34.78,-32.42,-3252,0.76,G. ruber albus,
V32-8,34.78,-32.42,-3252,0.76,G. tenellus,
V32-8,34.78,-32.42,-3252,0.76,T. sacculifer,
V32-8,34.78,-32.42,-3252,0.76,S. dehiscens,
V32-8,34.78,-32.42,-3252,0.76,G. siphonifera,
V32-8,34.78,-32.42,-3252,0.76,G. calida,
V32-8,34.78,-32.42,-3252,0.76,G. bulloides,
V32-8,34.78,-32.42,-3252,0.76,G. falconensis,
V32-8,34.78,-32.42,-3252,0.76,B. digitata,
V32-8,34.78,-32.42,-3252,0.76,G. rubescens,
V32-8,34.78,-32.42,-3252,0.76,T. quinqueloba,
V32-8,34.78,-32.42,-3252,0.76,N. pachyderma,
V32-8,34.78,-32.42,-3252,0.76,N. incompta,
V32-8,34.78,-32.42,-3252,0.76,N. dutertrei,
V32-8,34.78,-32.42,-3252,0.76,G. conglomerata,
V32-8,34.78,-32.42,-3252,0.76,G. hexagonus,
V32-8,34.78,-32.42,-3252,0.76,P. obliquiloculata,
V32-8,34.78,-32.42,-3252,0.76,G. inflata,
V32-8,34.78,-32.42,-3252,0.76,G. crassaformis,
V32-8,34.78,-32.42,-3252,0.76,G. hirsuta,
V32-8,34.78,-32.42,-3252,0.76,G. scitula,
V32-8,34.78,-32.42,-3252,0.76,G. glutinata,
V32-8,34.78,-32.42,-3252,0.76,G. truncatulinoides,
V34-101,17.488,67.423,-3038,0.4,O. universa,
V34-101,17.488,67.423,-3038,0.4,G. conglobatus,
V34-101,17.488,67.423,-3038,0.4,G. ruber albus,
V34-101,17.488,67.423,-3038,0.4,G. tenellus,
V34-101,17.488,67.423,-3038,0.4,T. sacculifer,
V34-101,17.488,67.423,-3038,0.4,S. dehiscens,
V34-101,17.488,67.423,-3038,0.4,G. siphonifera,
V34-101,17.488,67.423,-3038,0.4,G. calida,
V34-101,17.488,67.423,-3038,0.4,G. bulloides,
V34-101,17.488,67.423,-3038,0.4,G. falconensis,
V34-101,17.488,67.423,-3038,0.4,B. digitata,
V34-101,17.488,67.423,-3038,0.4,G. rubescens,
V34-101,17.488,67.423,-3038,0.4,T. quinqueloba,
V34-101,17.488,67.423,-3038,0.4,N. pachyderma,
V34-101,17.488,67.423,-3038,0.4,N. incompta,
V34-101,17.488,67.423,-3038,0.4,N. dutertrei,
V34-101,17.488,67.423,-3038,0.4,G. conglomerata,
V34-101,17.488,67.423,-3038,0.4,G. hexagonus,
V34-101,17.488,67.423,-3038,0.4,P. obliquiloculata,
V34-101,17.488,67.423,-3038,0.4,G. inflata,
V34-101,17.488,67.423,-3038,0.4,G. crassaformis,
V34-101,17.488,67.423,-3038,0.4,G. hirsuta,
V34-101,17.488,67.423,-3038,0.4,G. scitula,
V34-101,17.488,67.423,-3038,0.4,G. glutinata,
V34-101,17.488,67.423,-3038,0.4,G. truncatulinoides,
V34-109,19.733,66.083,-2742,0.8,O. universa,
V34-109,19.733,66.083,-2742,0.8,G. conglobatus,
V34-109,19.733,66.083,-2742,0.8,G. ruber albus,
V34-109,19.733,66.083,-2742,0.8,G. tenellus,
V34-109,19.733,66.083,-2742,0.8,T. sacculifer,
V34-109,19.733,66.083,-2742,0.8,S. dehiscens,
V34-109,19.733,66.083,-2742,0.8,G. siphonifera,
V34-109,19.733,66.083,-2742,0.8,G. calida,
V34-109,19.733,66.083,-2742,0.8,G. bulloides,
V34-109,19.733,66.083,-2742,0.8,G. falconensis,
V34-109,19.733,66.083,-2742,0.8,B. digitata,
V34-109,19.733,66.083,-2742,0.8,G. rubescens,
V34-109,19.733,66.083,-2742,0.8,T. quinqueloba,
V34-109,19.733,66.083,-2742,0.8,N. pachyderma,
V34-109,19.733,66.083,-2742,0.8,N. incompta,
V34-109,19.733,66.083,-2742,0.8,N. dutertrei,
V34-109,19.733,66.083,-2742,0.8,G. conglomerata,
V34-109,19.733,66.083,-2742,0.8,G. hexagonus,
V34-109,19.733,66.083,-2742,0.8,P. obliquiloculata,
V34-109,19.733,66.083,-2742,0.8,G. inflata,
V34-109,19.733,66.083,-2742,0.8,G. crassaformis,
V34-109,19.733,66.083,-2742,0.8,G. hirsuta,
V34-109,19.733,66.083,-2742,0.8,G. scitula,
V34-109,19.733,66.083,-2742,0.8,G. glutinata,
V34-109,19.733,66.083,-2742,0.8,G. truncatulinoides,
V34-111,17.617,63.883,-3623,0.6,O. universa,
V34-111,17.617,63.883,-3623,0.6,G. conglobatus,
V34-111,17.617,63.883,-3623,0.6,G. ruber albus,
V34-111,17.617,63.883,-3623,0.6,G. tenellus,
V34-111,17.617,63.883,-3623,0.6,T. sacculifer,
V34-111,17.617,63.883,-3623,0.6,S. dehiscens,
V34-111,17.617,63.883,-3623,0.6,G. siphonifera,
V34-111,17.617,63.883,-3623,0.6,G. calida,
V34-111,17.617,63.883,-3623,0.6,G. bulloides,
V34-111,17.617,63.883,-3623,0.6,G. falconensis,
V34-111,17.617,63.883,-3623,0.6,B. digitata,
V34-111,17.617,63.883,-3623,0.6,G. rubescens,
V34-111,17.617,63.883,-3623,0.6,T. quinqueloba,
V34-111,17.617,63.883,-3623,0.6,N. pachyderma,
V34-111,17.617,63.883,-3623,0.6,N. incompta,
V34-111,17.617,63.883,-3623,0.6,N. dutertrei,
V34-111,17.617,63.883,-3623,0.6,G. conglomerata,
V34-111,17.617,63.883,-3623,0.6,G. hexagonus,
V34-111,17.617,63.883,-3623,0.6,P. obliquiloculata,
V34-111,17.617,63.883,-3623,0.6,G. inflata,
V34-111,17.617,63.883,-3623,0.6,G. crassaformis,
V34-111,17.617,63.883,-3623,0.6,G. hirsuta,
V34-111,17.617,63.883,-3623,0.6,G. scitula,
V34-111,17.617,63.883,-3623,0.6,G. glutinata,
V34-111,17.617,63.883,-3623,0.6,G. truncatulinoides,
V34-87,13.273,57.348,-2144,1,O. universa,
V34-87,13.273,57.348,-2144,1,G. conglobatus,
V34-87,13.273,57.348,-2144,1,G. ruber albus,
V34-87,13.273,57.348,-2144,1,G. tenellus,
V34-87,13.273,57.348,-2144,1,T. sacculifer,
V34-87,13.273,57.348,-2144,1,S. dehiscens,
V34-87,13.273,57.348,-2144,1,G. siphonifera,
V34-87,13.273,57.348,-2144,1,G. calida,
V34-87,13.273,57.348,-2144,1,G. bulloides,
V34-87,13.273,57.348,-2144,1,G. falconensis,
V34-87,13.273,57.348,-2144,1,B. digitata,
V34-87,13.273,57.348,-2144,1,G. rubescens,
V34-87,13.273,57.348,-2144,1,T. quinqueloba,
V34-87,13.273,57.348,-2144,1,N. pachyderma,
V34-87,13.273,57.348,-2144,1,N. incompta,
V34-87,13.273,57.348,-2144,1,N. dutertrei,
V34-87,13.273,57.348,-2144,1,G. conglomerata,
V34-87,13.273,57.348,-2144,1,G. hexagonus,
V34-87,13.273,57.348,-2144,1,P. obliquiloculata,
V34-87,13.273,57.348,-2144,1,G. inflata,
V34-87,13.273,57.348,-2144,1,G. crassaformis,
V34-87,13.273,57.348,-2144,1,G. hirsuta,
V34-87,13.273,57.348,-2144,1,G. scitula,
V34-87,13.273,57.348,-2144,1,G. glutinata,
V34-87,13.273,57.348,-2144,1,G. truncatulinoides,
V34-88,16.54,59.755,-2171,1,O. universa,
V34-88,16.54,59.755,-2171,1,G. conglobatus,
V34-88,16.54,59.755,-2171,1,G. ruber albus,
V34-88,16.54,59.755,-2171,1,G. tenellus,
V34-88,16.54,59.755,-2171,1,T. sacculifer,
V34-88,16.54,59.755,-2171,1,S. dehiscens,
V34-88,16.54,59.755,-2171,1,G. siphonifera,
V34-88,16.54,59.755,-2171,1,G. calida,
V34-88,16.54,59.755,-2171,1,G. bulloides,
V34-88,16.54,59.755,-2171,1,G. falconensis,
V34-88,16.54,59.755,-2171,1,B. digitata,
V34-88,16.54,59.755,-2171,1,G. rubescens,
V34-88,16.54,59.755,-2171,1,T. quinqueloba,
V34-88,16.54,59.755,-2171,1,N. pachyderma,
V34-88,16.54,59.755,-2171,1,N. incompta,
V34-88,16.54,59.755,-2171,1,N. dutertrei,
V34-88,16.54,59.755,-2171,1,G. conglomerata,
V34-88,16.54,59.755,-2171,1,G. hexagonus,
V34-88,16.54,59.755,-2171,1,P. obliquiloculata,
V34-88,16.54,59.755,-2171,1,G. inflata,
V34-88,16.54,59.755,-2171,1,G. crassaformis,
V34-88,16.54,59.755,-2171,1,G. hirsuta,
V34-88,16.54,59.755,-2171,1,G. scitula,
V34-88,16.54,59.755,-2171,1,G. glutinata,
V34-88,16.54,59.755,-2171,1,G. truncatulinoides,
V34-91,20.937,64.033,-3393,0.7,O. universa,
V34-91,20.937,64.033,-3393,0.7,G. conglobatus,
V34-91,20.937,64.033,-3393,0.7,G. ruber albus,
V34-91,20.937,64.033,-3393,0.7,G. tenellus,
V34-91,20.937,64.033,-3393,0.7,T. sacculifer,
V34-91,20.937,64.033,-3393,0.7,S. dehiscens,
V34-91,20.937,64.033,-3393,0.7,G. siphonifera,
V34-91,20.937,64.033,-3393,0.7,G. calida,
V34-91,20.937,64.033,-3393,0.7,G. bulloides,
V34-91,20.937,64.033,-3393,0.7,G. falconensis,
V34-91,20.937,64.033,-3393,0.7,B. digitata,
V34-91,20.937,64.033,-3393,0.7,G. rubescens,
V34-91,20.937,64.033,-3393,0.7,T. quinqueloba,
V34-91,20.937,64.033,-3393,0.7,N. pachyderma,
V34-91,20.937,64.033,-3393,0.7,N. incompta,
V34-91,20.937,64.033,-3393,0.7,N. dutertrei,
V34-91,20.937,64.033,-3393,0.7,G. conglomerata,
V34-91,20.937,64.033,-3393,0.7,G. hexagonus,
V34-91,20.937,64.033,-3393,0.7,P. obliquiloculata,
V34-91,20.937,64.033,-3393,0.7,G. inflata,
V34-91,20.937,64.033,-3393,0.7,G. crassaformis,
V34-91,20.937,64.033,-3393,0.7,G. hirsuta,
V34-91,20.937,64.033,-3393,0.7,G. scitula,
V34-91,20.937,64.033,-3393,0.7,G. glutinata,
V34-91,20.937,64.033,-3393,0.7,G. truncatulinoides,
V34-92,21.148,65.118,-3166,0.85,O. universa,
V34-92,21.148,65.118,-3166,0.85,G. conglobatus,
V34-92,21.148,65.118,-3166,0.85,G. ruber albus,
V34-92,21.148,65.118,-3166,0.85,G. tenellus,
V34-92,21.148,65.118,-3166,0.85,T. sacculifer,
V34-92,21.148,65.118,-3166,0.85,S. dehiscens,
V34-92,21.148,65.118,-3166,0.85,G. siphonifera,
V34-92,21.148,65.118,-3166,0.85,G. calida,
V34-92,21.148,65.118,-3166,0.85,G. bulloides,
V34-92,21.148,65.118,-3166,0.85,G. falconensis,
V34-92,21.148,65.118,-3166,0.85,B. digitata,
V34-92,21.148,65.118,-3166,0.85,G. rubescens,
V34-92,21.148,65.118,-3166,0.85,T. quinqueloba,
V34-92,21.148,65.118,-3166,0.85,N. pachyderma,
