Latitude,Longitude,Event,Elevation [m],Depth [m],Species,Relative Abundance
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,N. incompta,0.0011
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,N. pachyderma,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. ruber albus,0.5684
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. scitula,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,O. universa,0.0037
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. aequilateralis,0.0175
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. calida,0.0169
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. falconensis,0.0045
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. glutinata,0.142
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. hirsuta,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. menardii,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,H. pelagica,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,T. quinqueloba,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. ruber ruber,0.0546
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,T. sacculifer,0.1089
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. tumida,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. tenellus,0.0045
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. truncatulinoides,0.0364
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. conglobatus,0.0072
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. conglomerata,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,S. dehiscens,6e-04
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. digitata,0.0056
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,T. humilis,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,C. nitida,0.01
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. rubescens,0.009
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. hexagonus,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. uvula,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,P. obliquiloculata,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,D. anfracta,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,G. theyeri,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.33,T. iota,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. bulloides,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. crassaformis,0.001
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,N. dutertrei,0.0022
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. inflata,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,N. incompta,0.0123
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,N. pachyderma,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. ruber albus,0.5339
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. scitula,0.0082
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,O. universa,0.0082
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. aequilateralis,0.0474
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. calida,0.0236
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. falconensis,0.0082
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. glutinata,0.1253
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. hirsuta,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. menardii,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,H. pelagica,0.005
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,T. quinqueloba,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. ruber ruber,0.0709
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,T. sacculifer,0.0791
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. tumida,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. tenellus,0.0041
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. truncatulinoides,0.0195
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. conglobatus,0.0098
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. conglomerata,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,S. dehiscens,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. digitata,0.0062
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,T. humilis,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,C. nitida,0.0146
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. rubescens,0.0205
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. hexagonus,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. uvula,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,P. obliquiloculata,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,D. anfracta,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,G. theyeri,0
-8.5283,-34.0217,GeoB2204-2,-2072,0.38,T. iota,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. bulloides,0.0903
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. crassaformis,0.0134
0.0067,-23.495,GeoB2215-10,-3711,0.43,N. dutertrei,0.0995
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. inflata,0.0758
0.0067,-23.495,GeoB2215-10,-3711,0.43,N. incompta,0.2118
0.0067,-23.495,GeoB2215-10,-3711,0.43,N. pachyderma,0.0043
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. ruber albus,0.1613
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. scitula,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,O. universa,0.0032
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. aequilateralis,0.0156
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. calida,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. falconensis,0.0129
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. glutinata,0.0968
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. hirsuta,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. menardii,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,H. pelagica,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,T. quinqueloba,0.0022
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. ruber ruber,0.0065
0.0067,-23.495,GeoB2215-10,-3711,0.43,T. sacculifer,0.1102
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. tumida,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. tenellus,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. truncatulinoides,0.05
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. conglobatus,0.0022
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. conglomerata,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,S. dehiscens,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. digitata,0.0065
0.0067,-23.495,GeoB2215-10,-3711,0.43,T. humilis,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,C. nitida,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. rubescens,0.0172
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. hexagonus,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. uvula,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,P. obliquiloculata,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,D. anfracta,0.0065
0.0067,-23.495,GeoB2215-10,-3711,0.43,G. theyeri,0
0.0067,-23.495,GeoB2215-10,-3711,0.43,T. iota,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. bulloides,0.0358
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. crassaformis,0.0239
0.0067,-23.495,GeoB2215-10,-3711,0.48,N. dutertrei,0.1894
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. inflata,0.116
0.0067,-23.495,GeoB2215-10,-3711,0.48,N. incompta,0.2321
0.0067,-23.495,GeoB2215-10,-3711,0.48,N. pachyderma,0.0017
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. ruber albus,0.0666
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. scitula,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,O. universa,0.0017
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. aequilateralis,0.0051
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. calida,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. falconensis,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. glutinata,0.058
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. hirsuta,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. menardii,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,H. pelagica,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,T. quinqueloba,0.0034
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. ruber ruber,0.0051
0.0067,-23.495,GeoB2215-10,-3711,0.48,T. sacculifer,0.1092
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. tumida,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. tenellus,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. truncatulinoides,0.1194
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. conglobatus,0.0085
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. conglomerata,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,S. dehiscens,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. digitata,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,T. humilis,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,C. nitida,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. rubescens,0.0034
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. hexagonus,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. uvula,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,P. obliquiloculata,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,D. anfracta,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,G. theyeri,0
0.0067,-23.495,GeoB2215-10,-3711,0.48,T. iota,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. bulloides,0.1299
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. crassaformis,0.0018
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,N. dutertrei,0.0066
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. inflata,0.1254
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,N. incompta,0.2009
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,N. pachyderma,0.0044
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. ruber albus,0.2334
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. scitula,0.0311
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,O. universa,0.0045
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. aequilateralis,0.0074
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. calida,5e-04
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. falconensis,0.012
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. glutinata,0.0437
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. hirsuta,0.0248
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. menardii,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,H. pelagica,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,T. quinqueloba,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. ruber ruber,0.0012
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,T. sacculifer,0.0168
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. tumida,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. tenellus,0.0022
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. truncatulinoides,0.1001
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. conglobatus,0.0061
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. conglomerata,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,S. dehiscens,1e-04
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. digitata,0.0087
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,T. humilis,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,C. nitida,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. rubescens,0.0262
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. hexagonus,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. uvula,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,P. obliquiloculata,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,D. anfracta,0.0044
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,G. theyeri,0
-30.8483,-38.3433,GeoB2819-1,-3435,0.13,T. iota,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. bulloides,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. crassaformis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,N. dutertrei,0.0328
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. inflata,0.0042
-3.6667,-37.7167,GeoB3104-1,-767,1.73,N. incompta,0.0066
-3.6667,-37.7167,GeoB3104-1,-767,1.73,N. pachyderma,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. ruber albus,0.4193
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. scitula,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,O. universa,0.0018
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. aequilateralis,0.0128
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. calida,0.0048
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. falconensis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. glutinata,0.2621
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. hirsuta,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. menardii,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,H. pelagica,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,T. quinqueloba,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. ruber ruber,0.0652
-3.6667,-37.7167,GeoB3104-1,-767,1.73,T. sacculifer,0.1292
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. tumida,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. tenellus,0.0024
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. truncatulinoides,0.0271
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. conglobatus,0.0027
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. conglomerata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,S. dehiscens,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. digitata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,T. humilis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,C. nitida,6e-04
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. rubescens,0.0143
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. hexagonus,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. uvula,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,P. obliquiloculata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,D. anfracta,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,G. theyeri,0
-3.6667,-37.7167,GeoB3104-1,-767,1.73,T. iota,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. bulloides,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. crassaformis,0.0024
-3.6667,-37.7167,GeoB3104-1,-767,1.78,N. dutertrei,0.0412
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. inflata,0.0071
-3.6667,-37.7167,GeoB3104-1,-767,1.78,N. incompta,0.0135
-3.6667,-37.7167,GeoB3104-1,-767,1.78,N. pachyderma,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. ruber albus,0.369
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. scitula,0.0032
-3.6667,-37.7167,GeoB3104-1,-767,1.78,O. universa,0.0032
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. aequilateralis,0.0111
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. calida,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. falconensis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. glutinata,0.2882
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. hirsuta,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. menardii,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,H. pelagica,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,T. quinqueloba,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. ruber ruber,0.0467
-3.6667,-37.7167,GeoB3104-1,-767,1.78,T. sacculifer,0.1258
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. tumida,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. tenellus,0.0063
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. truncatulinoides,0.0404
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. conglobatus,0.0055
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. conglomerata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,S. dehiscens,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. digitata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,T. humilis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,C. nitida,8e-04
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. rubescens,0.0095
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. hexagonus,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. uvula,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,P. obliquiloculata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,D. anfracta,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,G. theyeri,0
-3.6667,-37.7167,GeoB3104-1,-767,1.78,T. iota,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. bulloides,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. crassaformis,0.008
-3.6667,-37.7167,GeoB3104-1,-767,1.83,N. dutertrei,0.0434
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. inflata,0.0071
-3.6667,-37.7167,GeoB3104-1,-767,1.83,N. incompta,0.0292
-3.6667,-37.7167,GeoB3104-1,-767,1.83,N. pachyderma,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. ruber albus,0.3702
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. scitula,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,O. universa,0.0027
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. aequilateralis,0.0239
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. calida,0.0018
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. falconensis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. glutinata,0.248
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. hirsuta,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. menardii,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,H. pelagica,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,T. quinqueloba,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. ruber ruber,0.0709
-3.6667,-37.7167,GeoB3104-1,-767,1.83,T. sacculifer,0.1276
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. tumida,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. tenellus,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. truncatulinoides,0.0301
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. conglobatus,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. conglomerata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,S. dehiscens,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. digitata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,T. humilis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,C. nitida,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. rubescens,0.0177
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. hexagonus,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. uvula,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,P. obliquiloculata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,D. anfracta,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,G. theyeri,0
-3.6667,-37.7167,GeoB3104-1,-767,1.83,T. iota,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. bulloides,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. crassaformis,0.006
-3.6667,-37.7167,GeoB3104-1,-767,1.88,N. dutertrei,0.0642
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. inflata,0.0179
-3.6667,-37.7167,GeoB3104-1,-767,1.88,N. incompta,0.0269
-3.6667,-37.7167,GeoB3104-1,-767,1.88,N. pachyderma,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. ruber albus,0.3269
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. scitula,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,O. universa,0.001
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. aequilateralis,0.0398
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. calida,0.004
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. falconensis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. glutinata,0.2348
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. hirsuta,0.001
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. menardii,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,H. pelagica,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,T. quinqueloba,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. ruber ruber,0.0333
-3.6667,-37.7167,GeoB3104-1,-767,1.88,T. sacculifer,0.1572
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. tumida,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. tenellus,0.0259
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. truncatulinoides,0.0318
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. conglobatus,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. conglomerata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,S. dehiscens,0.001
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. digitata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,T. humilis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,C. nitida,0.002
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. rubescens,0.016
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. hexagonus,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. uvula,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,P. obliquiloculata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,D. anfracta,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,G. theyeri,0
-3.6667,-37.7167,GeoB3104-1,-767,1.88,T. iota,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. bulloides,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. crassaformis,0.0024
-3.6667,-37.7167,GeoB3104-1,-767,1.98,N. dutertrei,0.0372
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. inflata,0.0156
-3.6667,-37.7167,GeoB3104-1,-767,1.98,N. incompta,0.0444
-3.6667,-37.7167,GeoB3104-1,-767,1.98,N. pachyderma,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. ruber albus,0.2617
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. scitula,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,O. universa,0.0036
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. aequilateralis,0.0264
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. calida,0.0216
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. falconensis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. glutinata,0.2089
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. hirsuta,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. menardii,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,H. pelagica,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,T. quinqueloba,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. ruber ruber,0.1116
-3.6667,-37.7167,GeoB3104-1,-767,1.98,T. sacculifer,0.1548
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. tumida,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. tenellus,0.0048
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. truncatulinoides,0.042
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. conglobatus,0.0012
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. conglomerata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,S. dehiscens,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. digitata,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,T. humilis,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,C. nitida,0.006
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. rubescens,0.0432
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. hexagonus,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. uvula,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,P. obliquiloculata,0.0024
-3.6667,-37.7167,GeoB3104-1,-767,1.98,D. anfracta,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,G. theyeri,0
-3.6667,-37.7167,GeoB3104-1,-767,1.98,T. iota,0
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. bulloides,0
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. crassaformis,6e-04
-4.295,-37.0917,GeoB3117-1,-800,2.98,N. dutertrei,0.0213
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. inflata,0.0067
-4.295,-37.0917,GeoB3117-1,-800,2.98,N. incompta,0.0176
-4.295,-37.0917,GeoB3117-1,-800,2.98,N. pachyderma,0
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. ruber albus,0.3589
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. scitula,0.0097
-4.295,-37.0917,GeoB3117-1,-800,2.98,O. universa,0.0024
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. aequilateralis,0.0067
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. calida,0.0109
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. falconensis,0
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. glutinata,0.2555
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. hirsuta,0
-4.295,-37.0917,GeoB3117-1,-800,2.98,G. menardii,0
