Event,Latitude,Longitude,Elevation,Depth,Species,Absolute Abundance
A167-1TW,37.65,-72.95,-2706,13,G. digitata,0
A167-1TW,37.65,-72.95,-2706,13,G. rubescens,0
A167-1TW,37.65,-72.95,-2706,13,T. humilis,0
A167-1TW,37.65,-72.95,-2706,13,T. quinqueloba,0
A167-1TW,37.65,-72.95,-2706,13,N. pachyderma,103
A167-1TW,37.65,-72.95,-2706,13,N. incompta,83
A167-1TW,37.65,-72.95,-2706,13,N. dutertrei,29
A167-1TW,37.65,-72.95,-2706,13,G. conglomerata,0
A167-1TW,37.65,-72.95,-2706,13,G. hexagonus,0
A167-1TW,37.65,-72.95,-2706,13,P. obliquiloculata,8
A167-1TW,37.65,-72.95,-2706,13,G. inflata,139
A167-1TW,37.65,-72.95,-2706,13,T. truncatulinoides,3
A167-1TW,37.65,-72.95,-2706,13,G. crassaformis,0
A167-1TW,37.65,-72.95,-2706,13,G. hirsuta,3
A167-1TW,37.65,-72.95,-2706,13,G. scitula,0
A167-1TW,37.65,-72.95,-2706,13,D. anfracta,0
A167-1TW,37.65,-72.95,-2706,13,G. cultrata,30
A167-1TW,37.65,-72.95,-2706,13,G. tumida,3
A167-1TW,37.65,-72.95,-2706,13,C. nitida,0
A167-1TW,37.65,-72.95,-2706,13,G. glutinata,9
A167-1TW,37.65,-72.95,-2706,13,T. iota,0
A167-1TW,37.65,-72.95,-2706,13,G. uvula,0
A167-1TW,37.65,-72.95,-2706,13,B. pumilio,0
A167-1TW,37.65,-72.95,-2706,13,H. pelagica,0
A167-1TW,37.65,-72.95,-2706,13,H. digitata,0
A179-13,23.9333,-75.75,-1847,14,O. universa,5
A179-13,23.9333,-75.75,-1847,14,G. conglobatus,4
A179-13,23.9333,-75.75,-1847,14,G. ruber ruber,8
A179-13,23.9333,-75.75,-1847,14,G. ruber albus,191
A179-13,23.9333,-75.75,-1847,14,G. tenellus,33
A179-13,23.9333,-75.75,-1847,14,T. sacculifer,12
A179-13,23.9333,-75.75,-1847,14,S. dehiscens,0
A179-13,23.9333,-75.75,-1847,14,G. adamsi,0
A179-13,23.9333,-75.75,-1847,14,G. aequilateralis,22
A179-13,23.9333,-75.75,-1847,14,G. calida,5
A179-13,23.9333,-75.75,-1847,14,G. bulloides,0
A179-13,23.9333,-75.75,-1847,14,G. falconensis,1
A179-13,23.9333,-75.75,-1847,14,G. digitata,0
A179-13,23.9333,-75.75,-1847,14,G. rubescens,11
A179-13,23.9333,-75.75,-1847,14,T. humilis,0
A179-13,23.9333,-75.75,-1847,14,T. quinqueloba,0
A179-13,23.9333,-75.75,-1847,14,N. pachyderma,0
A179-13,23.9333,-75.75,-1847,14,N. incompta,0
A179-13,23.9333,-75.75,-1847,14,N. dutertrei,2
A179-13,23.9333,-75.75,-1847,14,G. conglomerata,0
A179-13,23.9333,-75.75,-1847,14,G. hexagonus,0
A179-13,23.9333,-75.75,-1847,14,P. obliquiloculata,0
A179-13,23.9333,-75.75,-1847,14,G. inflata,0
A179-13,23.9333,-75.75,-1847,14,T. truncatulinoides,23
A179-13,23.9333,-75.75,-1847,14,G. crassaformis,0
A179-13,23.9333,-75.75,-1847,14,G. hirsuta,0
A179-13,23.9333,-75.75,-1847,14,G. scitula,1
A179-13,23.9333,-75.75,-1847,14,D. anfracta,0
A179-13,23.9333,-75.75,-1847,14,G. cultrata,0
A179-13,23.9333,-75.75,-1847,14,G. tumida,0
A179-13,23.9333,-75.75,-1847,14,C. nitida,2
A179-13,23.9333,-75.75,-1847,14,G. glutinata,34
A179-13,23.9333,-75.75,-1847,14,T. iota,0
A179-13,23.9333,-75.75,-1847,14,G. uvula,0
A179-13,23.9333,-75.75,-1847,14,B. pumilio,0
A179-13,23.9333,-75.75,-1847,14,H. pelagica,0
A179-13,23.9333,-75.75,-1847,14,H. digitata,0
A179-15,24.8,-75.9333,-3109,15,O. universa,4
A179-15,24.8,-75.9333,-3109,15,G. conglobatus,3
A179-15,24.8,-75.9333,-3109,15,G. ruber ruber,12
A179-15,24.8,-75.9333,-3109,15,G. ruber albus,157
A179-15,24.8,-75.9333,-3109,15,G. tenellus,39
A179-15,24.8,-75.9333,-3109,15,T. sacculifer,19
A179-15,24.8,-75.9333,-3109,15,S. dehiscens,0
A179-15,24.8,-75.9333,-3109,15,G. adamsi,0
A179-15,24.8,-75.9333,-3109,15,G. aequilateralis,22
A179-15,24.8,-75.9333,-3109,15,G. calida,4
A179-15,24.8,-75.9333,-3109,15,G. bulloides,1
A179-15,24.8,-75.9333,-3109,15,G. falconensis,0
A179-15,24.8,-75.9333,-3109,15,G. digitata,0
A179-15,24.8,-75.9333,-3109,15,G. rubescens,21
A179-15,24.8,-75.9333,-3109,15,T. humilis,0
A179-15,24.8,-75.9333,-3109,15,T. quinqueloba,0
A179-15,24.8,-75.9333,-3109,15,N. pachyderma,0
A179-15,24.8,-75.9333,-3109,15,N. incompta,0
A179-15,24.8,-75.9333,-3109,15,N. dutertrei,3
A179-15,24.8,-75.9333,-3109,15,G. conglomerata,0
A179-15,24.8,-75.9333,-3109,15,G. hexagonus,0
A179-15,24.8,-75.9333,-3109,15,P. obliquiloculata,0
A179-15,24.8,-75.9333,-3109,15,G. inflata,0
A179-15,24.8,-75.9333,-3109,15,T. truncatulinoides,7
A179-15,24.8,-75.9333,-3109,15,G. crassaformis,0
A179-15,24.8,-75.9333,-3109,15,G. hirsuta,1
A179-15,24.8,-75.9333,-3109,15,G. scitula,0
A179-15,24.8,-75.9333,-3109,15,D. anfracta,0
A179-15,24.8,-75.9333,-3109,15,G. cultrata,1
A179-15,24.8,-75.9333,-3109,15,G. tumida,0
A179-15,24.8,-75.9333,-3109,15,C. nitida,0
A179-15,24.8,-75.9333,-3109,15,G. glutinata,41
A179-15,24.8,-75.9333,-3109,15,T. iota,0
A179-15,24.8,-75.9333,-3109,15,G. uvula,0
A179-15,24.8,-75.9333,-3109,15,B. pumilio,0
A179-15,24.8,-75.9333,-3109,15,H. pelagica,1
A179-15,24.8,-75.9333,-3109,15,H. digitata,0
A179-20,30.7833,-67.6667,-4993,16,O. universa,5
A179-20,30.7833,-67.6667,-4993,16,G. conglobatus,4
A179-20,30.7833,-67.6667,-4993,16,G. ruber ruber,1
A179-20,30.7833,-67.6667,-4993,16,G. ruber albus,200
A179-20,30.7833,-67.6667,-4993,16,G. tenellus,1
A179-20,30.7833,-67.6667,-4993,16,T. sacculifer,9
A179-20,30.7833,-67.6667,-4993,16,S. dehiscens,0
A179-20,30.7833,-67.6667,-4993,16,G. adamsi,0
A179-20,30.7833,-67.6667,-4993,16,G. aequilateralis,11
A179-20,30.7833,-67.6667,-4993,16,G. calida,0
A179-20,30.7833,-67.6667,-4993,16,G. bulloides,55
A179-20,30.7833,-67.6667,-4993,16,G. falconensis,2
A179-20,30.7833,-67.6667,-4993,16,G. digitata,1
A179-20,30.7833,-67.6667,-4993,16,G. rubescens,0
A179-20,30.7833,-67.6667,-4993,16,T. humilis,2
A179-20,30.7833,-67.6667,-4993,16,T. quinqueloba,0
A179-20,30.7833,-67.6667,-4993,16,N. pachyderma,0
A179-20,30.7833,-67.6667,-4993,16,N. incompta,1
A179-20,30.7833,-67.6667,-4993,16,N. dutertrei,7
A179-20,30.7833,-67.6667,-4993,16,G. conglomerata,0
A179-20,30.7833,-67.6667,-4993,16,G. hexagonus,0
A179-20,30.7833,-67.6667,-4993,16,P. obliquiloculata,1
A179-20,30.7833,-67.6667,-4993,16,G. inflata,32
A179-20,30.7833,-67.6667,-4993,16,T. truncatulinoides,41
A179-20,30.7833,-67.6667,-4993,16,G. crassaformis,0
A179-20,30.7833,-67.6667,-4993,16,G. hirsuta,15
A179-20,30.7833,-67.6667,-4993,16,G. scitula,0
A179-20,30.7833,-67.6667,-4993,16,D. anfracta,0
A179-20,30.7833,-67.6667,-4993,16,G. cultrata,0
A179-20,30.7833,-67.6667,-4993,16,G. tumida,0
A179-20,30.7833,-67.6667,-4993,16,C. nitida,0
A179-20,30.7833,-67.6667,-4993,16,G. glutinata,9
A179-20,30.7833,-67.6667,-4993,16,T. iota,0
A179-20,30.7833,-67.6667,-4993,16,G. uvula,0
A179-20,30.7833,-67.6667,-4993,16,B. pumilio,0
A179-20,30.7833,-67.6667,-4993,16,H. pelagica,0
A179-20,30.7833,-67.6667,-4993,16,H. digitata,0
A179-24,35.7667,-69.0833,-4663,17,O. universa,12
A179-24,35.7667,-69.0833,-4663,17,G. conglobatus,5
A179-24,35.7667,-69.0833,-4663,17,G. ruber ruber,4
A179-24,35.7667,-69.0833,-4663,17,G. ruber albus,89
A179-24,35.7667,-69.0833,-4663,17,G. tenellus,0
A179-24,35.7667,-69.0833,-4663,17,T. sacculifer,58
A179-24,35.7667,-69.0833,-4663,17,S. dehiscens,0
A179-24,35.7667,-69.0833,-4663,17,G. adamsi,0
A179-24,35.7667,-69.0833,-4663,17,G. aequilateralis,30
A179-24,35.7667,-69.0833,-4663,17,G. calida,17
A179-24,35.7667,-69.0833,-4663,17,G. bulloides,32
A179-24,35.7667,-69.0833,-4663,17,G. falconensis,6
A179-24,35.7667,-69.0833,-4663,17,G. digitata,2
A179-24,35.7667,-69.0833,-4663,17,G. rubescens,0
A179-24,35.7667,-69.0833,-4663,17,T. humilis,3
A179-24,35.7667,-69.0833,-4663,17,T. quinqueloba,0
A179-24,35.7667,-69.0833,-4663,17,N. pachyderma,4
A179-24,35.7667,-69.0833,-4663,17,N. incompta,11
A179-24,35.7667,-69.0833,-4663,17,N. dutertrei,42
A179-24,35.7667,-69.0833,-4663,17,G. conglomerata,0
A179-24,35.7667,-69.0833,-4663,17,G. hexagonus,0
A179-24,35.7667,-69.0833,-4663,17,P. obliquiloculata,33
A179-24,35.7667,-69.0833,-4663,17,G. inflata,85
A179-24,35.7667,-69.0833,-4663,17,T. truncatulinoides,34
A179-24,35.7667,-69.0833,-4663,17,G. crassaformis,0
A179-24,35.7667,-69.0833,-4663,17,G. hirsuta,20
A179-24,35.7667,-69.0833,-4663,17,G. scitula,0
A179-24,35.7667,-69.0833,-4663,17,D. anfracta,0
A179-24,35.7667,-69.0833,-4663,17,G. cultrata,13
A179-24,35.7667,-69.0833,-4663,17,G. tumida,6
A179-24,35.7667,-69.0833,-4663,17,C. nitida,0
A179-24,35.7667,-69.0833,-4663,17,G. glutinata,46
A179-24,35.7667,-69.0833,-4663,17,T. iota,0
A179-24,35.7667,-69.0833,-4663,17,G. uvula,0
A179-24,35.7667,-69.0833,-4663,17,B. pumilio,0
A179-24,35.7667,-69.0833,-4663,17,H. pelagica,0
A179-24,35.7667,-69.0833,-4663,17,H. digitata,0
A179-6,19.4,-78.55,-4731,18,O. universa,8
A179-6,19.4,-78.55,-4731,18,G. conglobatus,0
A179-6,19.4,-78.55,-4731,18,G. ruber ruber,23
A179-6,19.4,-78.55,-4731,18,G. ruber albus,156
A179-6,19.4,-78.55,-4731,18,G. tenellus,1
A179-6,19.4,-78.55,-4731,18,T. sacculifer,52
A179-6,19.4,-78.55,-4731,18,S. dehiscens,0
A179-6,19.4,-78.55,-4731,18,G. adamsi,0
A179-6,19.4,-78.55,-4731,18,G. aequilateralis,19
A179-6,19.4,-78.55,-4731,18,G. calida,5
A179-6,19.4,-78.55,-4731,18,G. bulloides,0
A179-6,19.4,-78.55,-4731,18,G. falconensis,3
A179-6,19.4,-78.55,-4731,18,G. digitata,0
A179-6,19.4,-78.55,-4731,18,G. rubescens,3
A179-6,19.4,-78.55,-4731,18,T. humilis,0
A179-6,19.4,-78.55,-4731,18,T. quinqueloba,0
A179-6,19.4,-78.55,-4731,18,N. pachyderma,2
A179-6,19.4,-78.55,-4731,18,N. incompta,1
A179-6,19.4,-78.55,-4731,18,N. dutertrei,13
A179-6,19.4,-78.55,-4731,18,G. conglomerata,0
A179-6,19.4,-78.55,-4731,18,G. hexagonus,0
A179-6,19.4,-78.55,-4731,18,P. obliquiloculata,0
A179-6,19.4,-78.55,-4731,18,G. inflata,1
A179-6,19.4,-78.55,-4731,18,T. truncatulinoides,7
A179-6,19.4,-78.55,-4731,18,G. crassaformis,3
A179-6,19.4,-78.55,-4731,18,G. hirsuta,0
A179-6,19.4,-78.55,-4731,18,G. scitula,2
A179-6,19.4,-78.55,-4731,18,D. anfracta,0
A179-6,19.4,-78.55,-4731,18,G. cultrata,15
A179-6,19.4,-78.55,-4731,18,G. tumida,3
A179-6,19.4,-78.55,-4731,18,C. nitida,1
A179-6,19.4,-78.55,-4731,18,G. glutinata,22
A179-6,19.4,-78.55,-4731,18,T. iota,0
A179-6,19.4,-78.55,-4731,18,G. uvula,0
A179-6,19.4,-78.55,-4731,18,B. pumilio,0
A179-6,19.4,-78.55,-4731,18,H. pelagica,0
A179-6,19.4,-78.55,-4731,18,H. digitata,0
A180-13,39.1332,-42.65,-4880,19,O. universa,2
A180-13,39.1332,-42.65,-4880,19,G. conglobatus,4
A180-13,39.1332,-42.65,-4880,19,G. ruber ruber,0
A180-13,39.1332,-42.65,-4880,19,G. ruber albus,52
A180-13,39.1332,-42.65,-4880,19,G. tenellus,1
A180-13,39.1332,-42.65,-4880,19,T. sacculifer,15
A180-13,39.1332,-42.65,-4880,19,S. dehiscens,0
A180-13,39.1332,-42.65,-4880,19,G. adamsi,0
A180-13,39.1332,-42.65,-4880,19,G. aequilateralis,2
A180-13,39.1332,-42.65,-4880,19,G. calida,3
A180-13,39.1332,-42.65,-4880,19,G. bulloides,35
A180-13,39.1332,-42.65,-4880,19,G. falconensis,2
A180-13,39.1332,-42.65,-4880,19,G. digitata,0
A180-13,39.1332,-42.65,-4880,19,G. rubescens,0
A180-13,39.1332,-42.65,-4880,19,T. humilis,0
A180-13,39.1332,-42.65,-4880,19,T. quinqueloba,0
A180-13,39.1332,-42.65,-4880,19,N. pachyderma,54
A180-13,39.1332,-42.65,-4880,19,N. incompta,40
A180-13,39.1332,-42.65,-4880,19,N. dutertrei,22
A180-13,39.1332,-42.65,-4880,19,G. conglomerata,0
A180-13,39.1332,-42.65,-4880,19,G. hexagonus,0
A180-13,39.1332,-42.65,-4880,19,P. obliquiloculata,12
A180-13,39.1332,-42.65,-4880,19,G. inflata,139
A180-13,39.1332,-42.65,-4880,19,T. truncatulinoides,38
A180-13,39.1332,-42.65,-4880,19,G. crassaformis,0
A180-13,39.1332,-42.65,-4880,19,G. hirsuta,42
A180-13,39.1332,-42.65,-4880,19,G. scitula,0
A180-13,39.1332,-42.65,-4880,19,D. anfracta,0
A180-13,39.1332,-42.65,-4880,19,G. cultrata,10
A180-13,39.1332,-42.65,-4880,19,G. tumida,1
A180-13,39.1332,-42.65,-4880,19,C. nitida,0
A180-13,39.1332,-42.65,-4880,19,G. glutinata,19
A180-13,39.1332,-42.65,-4880,19,T. iota,0
A180-13,39.1332,-42.65,-4880,19,G. uvula,0
A180-13,39.1332,-42.65,-4880,19,B. pumilio,0
A180-13,39.1332,-42.65,-4880,19,H. pelagica,0
A180-13,39.1332,-42.65,-4880,19,H. digitata,0
A180-20,33.333,-27.367,-4040,20,O. universa,3
A180-20,33.333,-27.367,-4040,20,G. conglobatus,1
A180-20,33.333,-27.367,-4040,20,G. ruber ruber,2
A180-20,33.333,-27.367,-4040,20,G. ruber albus,110
A180-20,33.333,-27.367,-4040,20,G. tenellus,12
A180-20,33.333,-27.367,-4040,20,T. sacculifer,14
A180-20,33.333,-27.367,-4040,20,S. dehiscens,0
A180-20,33.333,-27.367,-4040,20,G. adamsi,0
A180-20,33.333,-27.367,-4040,20,G. aequilateralis,11
A180-20,33.333,-27.367,-4040,20,G. calida,2
A180-20,33.333,-27.367,-4040,20,G. bulloides,52
A180-20,33.333,-27.367,-4040,20,G. falconensis,76
A180-20,33.333,-27.367,-4040,20,G. digitata,1
A180-20,33.333,-27.367,-4040,20,G. rubescens,0
A180-20,33.333,-27.367,-4040,20,T. humilis,3
A180-20,33.333,-27.367,-4040,20,T. quinqueloba,1
A180-20,33.333,-27.367,-4040,20,N. pachyderma,4
A180-20,33.333,-27.367,-4040,20,N. incompta,11
A180-20,33.333,-27.367,-4040,20,N. dutertrei,0
A180-20,33.333,-27.367,-4040,20,G. conglomerata,0
A180-20,33.333,-27.367,-4040,20,G. hexagonus,0
A180-20,33.333,-27.367,-4040,20,P. obliquiloculata,0
A180-20,33.333,-27.367,-4040,20,G. inflata,43
A180-20,33.333,-27.367,-4040,20,T. truncatulinoides,31
A180-20,33.333,-27.367,-4040,20,G. crassaformis,0
A180-20,33.333,-27.367,-4040,20,G. hirsuta,14
A180-20,33.333,-27.367,-4040,20,G. scitula,21
A180-20,33.333,-27.367,-4040,20,D. anfracta,0
A180-20,33.333,-27.367,-4040,20,G. cultrata,2
A180-20,33.333,-27.367,-4040,20,G. tumida,0
A180-20,33.333,-27.367,-4040,20,C. nitida,0
A180-20,33.333,-27.367,-4040,20,G. glutinata,43
A180-20,33.333,-27.367,-4040,20,T. iota,0
A180-20,33.333,-27.367,-4040,20,G. uvula,0
A180-20,33.333,-27.367,-4040,20,B. pumilio,0
A180-20,33.333,-27.367,-4040,20,H. pelagica,0
A180-20,33.333,-27.367,-4040,20,H. digitata,0
A180-69,5.2833,-17.0667,-5100,21,O. universa,2
A180-69,5.2833,-17.0667,-5100,21,G. conglobatus,0
A180-69,5.2833,-17.0667,-5100,21,G. ruber ruber,0
A180-69,5.2833,-17.0667,-5100,21,G. ruber albus,7
A180-69,5.2833,-17.0667,-5100,21,G. tenellus,2
A180-69,5.2833,-17.0667,-5100,21,T. sacculifer,5
A180-69,5.2833,-17.0667,-5100,21,S. dehiscens,7
A180-69,5.2833,-17.0667,-5100,21,G. adamsi,0
A180-69,5.2833,-17.0667,-5100,21,G. aequilateralis,3
A180-69,5.2833,-17.0667,-5100,21,G. calida,2
A180-69,5.2833,-17.0667,-5100,21,G. bulloides,2
A180-69,5.2833,-17.0667,-5100,21,G. falconensis,0
A180-69,5.2833,-17.0667,-5100,21,G. digitata,2
A180-69,5.2833,-17.0667,-5100,21,G. rubescens,1
A180-69,5.2833,-17.0667,-5100,21,T. humilis,0
A180-69,5.2833,-17.0667,-5100,21,T. quinqueloba,0
A180-69,5.2833,-17.0667,-5100,21,N. pachyderma,3
A180-69,5.2833,-17.0667,-5100,21,N. incompta,1
A180-69,5.2833,-17.0667,-5100,21,N. dutertrei,27
A180-69,5.2833,-17.0667,-5100,21,G. conglomerata,0
A180-69,5.2833,-17.0667,-5100,21,G. hexagonus,0
A180-69,5.2833,-17.0667,-5100,21,P. obliquiloculata,25
A180-69,5.2833,-17.0667,-5100,21,G. inflata,2
A180-69,5.2833,-17.0667,-5100,21,T. truncatulinoides,2
A180-69,5.2833,-17.0667,-5100,21,G. crassaformis,6
A180-69,5.2833,-17.0667,-5100,21,G. hirsuta,1
A180-69,5.2833,-17.0667,-5100,21,G. scitula,1
A180-69,5.2833,-17.0667,-5100,21,D. anfracta,0
A180-69,5.2833,-17.0667,-5100,21,G. cultrata,7
A180-69,5.2833,-17.0667,-5100,21,G. tumida,191
A180-69,5.2833,-17.0667,-5100,21,C. nitida,0
A180-69,5.2833,-17.0667,-5100,21,G. glutinata,3
A180-69,5.2833,-17.0667,-5100,21,T. iota,0
A180-69,5.2833,-17.0667,-5100,21,G. uvula,0
A180-69,5.2833,-17.0667,-5100,21,B. pumilio,0
A180-69,5.2833,-17.0667,-5100,21,H. pelagica,0
A180-69,5.2833,-17.0667,-5100,21,H. digitata,0
A180-70,3.65,-18.3,-4846,22,O. universa,1
A180-70,3.65,-18.3,-4846,22,G. conglobatus,2
A180-70,3.65,-18.3,-4846,22,G. ruber ruber,0
A180-70,3.65,-18.3,-4846,22,G. ruber albus,10
A180-70,3.65,-18.3,-4846,22,G. tenellus,1
A180-70,3.65,-18.3,-4846,22,T. sacculifer,34
A180-70,3.65,-18.3,-4846,22,S. dehiscens,12
A180-70,3.65,-18.3,-4846,22,G. adamsi,0
A180-70,3.65,-18.3,-4846,22,G. aequilateralis,5
A180-70,3.65,-18.3,-4846,22,G. calida,0
A180-70,3.65,-18.3,-4846,22,G. bulloides,0
A180-70,3.65,-18.3,-4846,22,G. falconensis,0
A180-70,3.65,-18.3,-4846,22,G. digitata,4
A180-70,3.65,-18.3,-4846,22,G. rubescens,0
A180-70,3.65,-18.3,-4846,22,T. humilis,0
A180-70,3.65,-18.3,-4846,22,T. quinqueloba,1
A180-70,3.65,-18.3,-4846,22,N. pachyderma,1
A180-70,3.65,-18.3,-4846,22,N. incompta,0
A180-70,3.65,-18.3,-4846,22,N. dutertrei,65
A180-70,3.65,-18.3,-4846,22,G. conglomerata,0
A180-70,3.65,-18.3,-4846,22,G. hexagonus,0
A180-70,3.65,-18.3,-4846,22,P. obliquiloculata,52
A180-70,3.65,-18.3,-4846,22,G. inflata,0
A180-70,3.65,-18.3,-4846,22,T. truncatulinoides,0
A180-70,3.65,-18.3,-4846,22,G. crassaformis,12
A180-70,3.65,-18.3,-4846,22,G. hirsuta,0
A180-70,3.65,-18.3,-4846,22,G. scitula,0
A180-70,3.65,-18.3,-4846,22,D. anfracta,0
A180-70,3.65,-18.3,-4846,22,G. cultrata,86
A180-70,3.65,-18.3,-4846,22,G. tumida,173
A180-70,3.65,-18.3,-4846,22,C. nitida,0
A180-70,3.65,-18.3,-4846,22,G. glutinata,2
A180-70,3.65,-18.3,-4846,22,T. iota,0
A180-70,3.65,-18.3,-4846,22,G. uvula,0
A180-70,3.65,-18.3,-4846,22,B. pumilio,0
A180-70,3.65,-18.3,-4846,22,H. pelagica,0
A180-70,3.65,-18.3,-4846,22,H. digitata,0
A180-74,-0.05,-24.1667,-3329,23,O. universa,0
A180-74,-0.05,-24.1667,-3329,23,G. conglobatus,1
A180-74,-0.05,-24.1667,-3329,23,G. ruber ruber,53
A180-74,-0.05,-24.1667,-3329,23,G. ruber albus,0
A180-74,-0.05,-24.1667,-3329,23,G. tenellus,1
A180-74,-0.05,-24.1667,-3329,23,T. sacculifer,39
A180-74,-0.05,-24.1667,-3329,23,S. dehiscens,0
A180-74,-0.05,-24.1667,-3329,23,G. adamsi,0
A180-74,-0.05,-24.1667,-3329,23,G. aequilateralis,5
A180-74,-0.05,-24.1667,-3329,23,G. calida,0
A180-74,-0.05,-24.1667,-3329,23,G. bulloides,23
A180-74,-0.05,-24.1667,-3329,23,G. falconensis,0
A180-74,-0.05,-24.1667,-3329,23,G. digitata,0
A180-74,-0.05,-24.1667,-3329,23,G. rubescens,9
A180-74,-0.05,-24.1667,-3329,23,T. humilis,0
A180-74,-0.05,-24.1667,-3329,23,T. quinqueloba,0
A180-74,-0.05,-24.1667,-3329,23,N. pachyderma,59
A180-74,-0.05,-24.1667,-3329,23,N. incompta,40
A180-74,-0.05,-24.1667,-3329,23,N. dutertrei,125
A180-74,-0.05,-24.1667,-3329,23,G. conglomerata,0
A180-74,-0.05,-24.1667,-3329,23,G. hexagonus,0
A180-74,-0.05,-24.1667,-3329,23,P. obliquiloculata,0
A180-74,-0.05,-24.1667,-3329,23,G. inflata,42
A180-74,-0.05,-24.1667,-3329,23,T. truncatulinoides,56
A180-74,-0.05,-24.1667,-3329,23,G. crassaformis,6
A180-74,-0.05,-24.1667,-3329,23,G. hirsuta,0
A180-74,-0.05,-24.1667,-3329,23,G. scitula,1
A180-74,-0.05,-24.1667,-3329,23,D. anfracta,0
A180-74,-0.05,-24.1667,-3329,23,G. cultrata,0
A180-74,-0.05,-24.1667,-3329,23,G. tumida,0
A180-74,-0.05,-24.1667,-3329,23,C. nitida,0
A180-74,-0.05,-24.1667,-3329,23,G. glutinata,51
A180-74,-0.05,-24.1667,-3329,23,T. iota,0
A180-74,-0.05,-24.1667,-3329,23,G. uvula,0
A180-74,-0.05,-24.1667,-3329,23,B. pumilio,0
A180-74,-0.05,-24.1667,-3329,23,H. pelagica,0
A180-74,-0.05,-24.1667,-3329,23,H. digitata,0
A180-76,-0.7667,-26.0333,-3512,24,O. universa,0
A180-76,-0.7667,-26.0333,-3512,24,G. conglobatus,0
A180-76,-0.7667,-26.0333,-3512,24,G. ruber ruber,4
A180-76,-0.7667,-26.0333,-3512,24,G. ruber albus,85
A180-76,-0.7667,-26.0333,-3512,24,G. tenellus,0
A180-76,-0.7667,-26.0333,-3512,24,T. sacculifer,31
A180-76,-0.7667,-26.0333,-3512,24,S. dehiscens,0
A180-76,-0.7667,-26.0333,-3512,24,G. adamsi,0
A180-76,-0.7667,-26.0333,-3512,24,G. aequilateralis,10
A180-76,-0.7667,-26.0333,-3512,24,G. calida,0
A180-76,-0.7667,-26.0333,-3512,24,G. bulloides,16
A180-76,-0.7667,-26.0333,-3512,24,G. falconensis,1
A180-76,-0.7667,-26.0333,-3512,24,G. digitata,0
A180-76,-0.7667,-26.0333,-3512,24,G. rubescens,2
A180-76,-0.7667,-26.0333,-3512,24,T. humilis,0
A180-76,-0.7667,-26.0333,-3512,24,T. quinqueloba,0
A180-76,-0.7667,-26.0333,-3512,24,N. pachyderma,75
A180-76,-0.7667,-26.0333,-3512,24,N. incompta,12
A180-76,-0.7667,-26.0333,-3512,24,N. dutertrei,57
A180-76,-0.7667,-26.0333,-3512,24,G. conglomerata,0
A180-76,-0.7667,-26.0333,-3512,24,G. hexagonus,0
A180-76,-0.7667,-26.0333,-3512,24,P. obliquiloculata,6
A180-76,-0.7667,-26.0333,-3512,24,G. inflata,22
A180-76,-0.7667,-26.0333,-3512,24,T. truncatulinoides,33
A180-76,-0.7667,-26.0333,-3512,24,G. crassaformis,10
A180-76,-0.7667,-26.0333,-3512,24,G. hirsuta,0
A180-76,-0.7667,-26.0333,-3512,24,G. scitula,0
A180-76,-0.7667,-26.0333,-3512,24,D. anfracta,0
A180-76,-0.7667,-26.0333,-3512,24,G. cultrata,1
A180-76,-0.7667,-26.0333,-3512,24,G. tumida,2
A180-76,-0.7667,-26.0333,-3512,24,C. nitida,0
A180-76,-0.7667,-26.0333,-3512,24,G. glutinata,31
A180-76,-0.7667,-26.0333,-3512,24,T. iota,0
A180-76,-0.7667,-26.0333,-3512,24,G. uvula,0
A180-76,-0.7667,-26.0333,-3512,24,B. pumilio,0
A180-76,-0.7667,-26.0333,-3512,24,H. pelagica,0
A180-76,-0.7667,-26.0333,-3512,24,H. digitata,0
A181-7,10.55,-57.3167,-3766,25,O. universa,9
A181-7,10.55,-57.3167,-3766,25,G. conglobatus,6
A181-7,10.55,-57.3167,-3766,25,G. ruber ruber,110
A181-7,10.55,-57.3167,-3766,25,G. ruber albus,171
A181-7,10.55,-57.3167,-3766,25,G. tenellus,0
A181-7,10.55,-57.3167,-3766,25,T. sacculifer,92
A181-7,10.55,-57.3167,-3766,25,S. dehiscens,0
A181-7,10.55,-57.3167,-3766,25,G. adamsi,0
A181-7,10.55,-57.3167,-3766,25,G. aequilateralis,25
A181-7,10.55,-57.3167,-3766,25,G. calida,7
A181-7,10.55,-57.3167,-3766,25,G. bulloides,0
A181-7,10.55,-57.3167,-3766,25,G. falconensis,0
A181-7,10.55,-57.3167,-3766,25,G. digitata,3
A181-7,10.55,-57.3167,-3766,25,G. rubescens,0
A181-7,10.55,-57.3167,-3766,25,T. humilis,0
A181-7,10.55,-57.3167,-3766,25,T. quinqueloba,0
A181-7,10.55,-57.3167,-3766,25,N. pachyderma,0
A181-7,10.55,-57.3167,-3766,25,N. incompta,0
A181-7,10.55,-57.3167,-3766,25,N. dutertrei,33
A181-7,10.55,-57.3167,-3766,25,G. conglomerata,0
A181-7,10.55,-57.3167,-3766,25,G. hexagonus,0
A181-7,10.55,-57.3167,-3766,25,P. obliquiloculata,4
A181-7,10.55,-57.3167,-3766,25,G. inflata,0
A181-7,10.55,-57.3167,-3766,25,T. truncatulinoides,2
A181-7,10.55,-57.3167,-3766,25,G. crassaformis,4
