Latitude,Longitude,Event,Depth [m],Species,Absolute Abundance
-11.7705,11.6819,GeoB1016-3,0.78,P. obliquiloculata,0
-11.7705,11.6819,GeoB1016-3,0.78,D. anfracta,0
-11.7705,11.6819,GeoB1016-3,0.78,G. theyeri,6
-11.7705,11.6819,GeoB1016-3,0.78,T. iota,0
-11.7705,11.6819,GeoB1016-3,0.88,G. bulloides,31
-11.7705,11.6819,GeoB1016-3,0.88,G. crassaformis,4
-11.7705,11.6819,GeoB1016-3,0.88,N. dutertrei,17
-11.7705,11.6819,GeoB1016-3,0.88,G. inflata,93
-11.7705,11.6819,GeoB1016-3,0.88,N. incompta,85
-11.7705,11.6819,GeoB1016-3,0.88,N. pachyderma,1
-11.7705,11.6819,GeoB1016-3,0.88,G. ruber albus,19
-11.7705,11.6819,GeoB1016-3,0.88,G. scitula,6
-11.7705,11.6819,GeoB1016-3,0.88,O. universa,83
-11.7705,11.6819,GeoB1016-3,0.88,G. aequilateralis,2
-11.7705,11.6819,GeoB1016-3,0.88,G. calida,0
-11.7705,11.6819,GeoB1016-3,0.88,G. falconensis,0
-11.7705,11.6819,GeoB1016-3,0.88,G. glutinata,4
-11.7705,11.6819,GeoB1016-3,0.88,G. hirsuta,0
-11.7705,11.6819,GeoB1016-3,0.88,G. menardii,0
-11.7705,11.6819,GeoB1016-3,0.88,H. pelagica,0
-11.7705,11.6819,GeoB1016-3,0.88,T. quinqueloba,0
-11.7705,11.6819,GeoB1016-3,0.88,G. ruber ruber,19
-11.7705,11.6819,GeoB1016-3,0.88,T. sacculifer,3
-11.7705,11.6819,GeoB1016-3,0.88,G. tumida,0
-11.7705,11.6819,GeoB1016-3,0.88,G. tenellus,0
-11.7705,11.6819,GeoB1016-3,0.88,G. truncatulinoides,0
-11.7705,11.6819,GeoB1016-3,0.88,G. conglobatus,0
-11.7705,11.6819,GeoB1016-3,0.88,G. conglomerata,0
-11.7705,11.6819,GeoB1016-3,0.88,S. dehiscens,0
-11.7705,11.6819,GeoB1016-3,0.88,G. digitata,3
-11.7705,11.6819,GeoB1016-3,0.88,T. humilis,0
-11.7705,11.6819,GeoB1016-3,0.88,C. nitida,0
-11.7705,11.6819,GeoB1016-3,0.88,G. rubescens,0
-11.7705,11.6819,GeoB1016-3,0.88,G. hexagonus,0
-11.7705,11.6819,GeoB1016-3,0.88,G. uvula,0
-11.7705,11.6819,GeoB1016-3,0.88,P. obliquiloculata,0
-11.7705,11.6819,GeoB1016-3,0.88,D. anfracta,0
-11.7705,11.6819,GeoB1016-3,0.88,G. theyeri,11
-11.7705,11.6819,GeoB1016-3,0.88,T. iota,0
-20.104,9.1858,GeoB1028-5,0.93,G. bulloides,137
-20.104,9.1858,GeoB1028-5,0.93,G. crassaformis,2
-20.104,9.1858,GeoB1028-5,0.93,N. dutertrei,3
-20.104,9.1858,GeoB1028-5,0.93,G. inflata,54
-20.104,9.1858,GeoB1028-5,0.93,N. incompta,138
-20.104,9.1858,GeoB1028-5,0.93,N. pachyderma,76
-20.104,9.1858,GeoB1028-5,0.93,G. ruber albus,5
-20.104,9.1858,GeoB1028-5,0.93,G. scitula,4
-20.104,9.1858,GeoB1028-5,0.93,O. universa,3
-20.104,9.1858,GeoB1028-5,0.93,G. aequilateralis,0
-20.104,9.1858,GeoB1028-5,0.93,G. calida,0
-20.104,9.1858,GeoB1028-5,0.93,G. falconensis,0
-20.104,9.1858,GeoB1028-5,0.93,G. glutinata,18
-20.104,9.1858,GeoB1028-5,0.93,G. hirsuta,0
-20.104,9.1858,GeoB1028-5,0.93,G. menardii,0
-20.104,9.1858,GeoB1028-5,0.93,H. pelagica,0
-20.104,9.1858,GeoB1028-5,0.93,T. quinqueloba,18
-20.104,9.1858,GeoB1028-5,0.93,G. ruber ruber,0
-20.104,9.1858,GeoB1028-5,0.93,T. sacculifer,0
-20.104,9.1858,GeoB1028-5,0.93,G. tumida,0
-20.104,9.1858,GeoB1028-5,0.93,G. tenellus,0
-20.104,9.1858,GeoB1028-5,0.93,G. truncatulinoides,0
-20.104,9.1858,GeoB1028-5,0.93,G. conglobatus,0
-20.104,9.1858,GeoB1028-5,0.93,G. conglomerata,0
-20.104,9.1858,GeoB1028-5,0.93,S. dehiscens,0
-20.104,9.1858,GeoB1028-5,0.93,G. digitata,1
-20.104,9.1858,GeoB1028-5,0.93,T. humilis,0
-20.104,9.1858,GeoB1028-5,0.93,C. nitida,0
-20.104,9.1858,GeoB1028-5,0.93,G. rubescens,2
-20.104,9.1858,GeoB1028-5,0.93,G. hexagonus,0
-20.104,9.1858,GeoB1028-5,0.93,G. uvula,0
-20.104,9.1858,GeoB1028-5,0.93,P. obliquiloculata,0
-20.104,9.1858,GeoB1028-5,0.93,D. anfracta,0
-20.104,9.1858,GeoB1028-5,0.93,G. theyeri,0
-20.104,9.1858,GeoB1028-5,0.93,T. iota,0
-20.104,9.1858,GeoB1028-5,1.03,G. bulloides,187
-20.104,9.1858,GeoB1028-5,1.03,G. crassaformis,0
-20.104,9.1858,GeoB1028-5,1.03,N. dutertrei,6
-20.104,9.1858,GeoB1028-5,1.03,G. inflata,58
-20.104,9.1858,GeoB1028-5,1.03,N. incompta,208
-20.104,9.1858,GeoB1028-5,1.03,N. pachyderma,86
-20.104,9.1858,GeoB1028-5,1.03,G. ruber albus,3
-20.104,9.1858,GeoB1028-5,1.03,G. scitula,7
-20.104,9.1858,GeoB1028-5,1.03,O. universa,26
-20.104,9.1858,GeoB1028-5,1.03,G. aequilateralis,3
-20.104,9.1858,GeoB1028-5,1.03,G. calida,3
-20.104,9.1858,GeoB1028-5,1.03,G. falconensis,0
-20.104,9.1858,GeoB1028-5,1.03,G. glutinata,42
-20.104,9.1858,GeoB1028-5,1.03,G. hirsuta,0
-20.104,9.1858,GeoB1028-5,1.03,G. menardii,0
-20.104,9.1858,GeoB1028-5,1.03,H. pelagica,0
-20.104,9.1858,GeoB1028-5,1.03,T. quinqueloba,7
-20.104,9.1858,GeoB1028-5,1.03,G. ruber ruber,0
-20.104,9.1858,GeoB1028-5,1.03,T. sacculifer,0
-20.104,9.1858,GeoB1028-5,1.03,G. tumida,0
-20.104,9.1858,GeoB1028-5,1.03,G. tenellus,0
-20.104,9.1858,GeoB1028-5,1.03,G. truncatulinoides,2
-20.104,9.1858,GeoB1028-5,1.03,G. conglobatus,0
-20.104,9.1858,GeoB1028-5,1.03,G. conglomerata,0
-20.104,9.1858,GeoB1028-5,1.03,S. dehiscens,0
-20.104,9.1858,GeoB1028-5,1.03,G. digitata,0
-20.104,9.1858,GeoB1028-5,1.03,T. humilis,0
-20.104,9.1858,GeoB1028-5,1.03,C. nitida,0
-20.104,9.1858,GeoB1028-5,1.03,G. rubescens,0
-20.104,9.1858,GeoB1028-5,1.03,G. hexagonus,0
-20.104,9.1858,GeoB1028-5,1.03,G. uvula,0
-20.104,9.1858,GeoB1028-5,1.03,P. obliquiloculata,0
-20.104,9.1858,GeoB1028-5,1.03,D. anfracta,0
-20.104,9.1858,GeoB1028-5,1.03,G. theyeri,0
-20.104,9.1858,GeoB1028-5,1.03,T. iota,0
-21.88,7.1017,GeoB1031-4,0.28,G. bulloides,62
-21.88,7.1017,GeoB1031-4,0.28,G. crassaformis,0
-21.88,7.1017,GeoB1031-4,0.28,N. dutertrei,17
-21.88,7.1017,GeoB1031-4,0.28,G. inflata,76
-21.88,7.1017,GeoB1031-4,0.28,N. incompta,108
-21.88,7.1017,GeoB1031-4,0.28,N. pachyderma,26
-21.88,7.1017,GeoB1031-4,0.28,G. ruber albus,13
-21.88,7.1017,GeoB1031-4,0.28,G. scitula,0
-21.88,7.1017,GeoB1031-4,0.28,O. universa,14
-21.88,7.1017,GeoB1031-4,0.28,G. aequilateralis,1
-21.88,7.1017,GeoB1031-4,0.28,G. calida,4
-21.88,7.1017,GeoB1031-4,0.28,G. falconensis,4
-21.88,7.1017,GeoB1031-4,0.28,G. glutinata,33
-21.88,7.1017,GeoB1031-4,0.28,G. hirsuta,1
-21.88,7.1017,GeoB1031-4,0.28,G. menardii,0
-21.88,7.1017,GeoB1031-4,0.28,H. pelagica,0
-21.88,7.1017,GeoB1031-4,0.28,T. quinqueloba,16
-21.88,7.1017,GeoB1031-4,0.28,G. ruber ruber,4
-21.88,7.1017,GeoB1031-4,0.28,T. sacculifer,0
-21.88,7.1017,GeoB1031-4,0.28,G. tumida,0
-21.88,7.1017,GeoB1031-4,0.28,G. tenellus,0
-21.88,7.1017,GeoB1031-4,0.28,G. truncatulinoides,7
-21.88,7.1017,GeoB1031-4,0.28,G. conglobatus,1
-21.88,7.1017,GeoB1031-4,0.28,G. conglomerata,0
-21.88,7.1017,GeoB1031-4,0.28,S. dehiscens,0
-21.88,7.1017,GeoB1031-4,0.28,G. digitata,5
-21.88,7.1017,GeoB1031-4,0.28,T. humilis,0
-21.88,7.1017,GeoB1031-4,0.28,C. nitida,0
-21.88,7.1017,GeoB1031-4,0.28,G. rubescens,4
-21.88,7.1017,GeoB1031-4,0.28,G. hexagonus,0
-21.88,7.1017,GeoB1031-4,0.28,G. uvula,0
-21.88,7.1017,GeoB1031-4,0.28,P. obliquiloculata,0
-21.88,7.1017,GeoB1031-4,0.28,D. anfracta,0
-21.88,7.1017,GeoB1031-4,0.28,G. theyeri,0
-21.88,7.1017,GeoB1031-4,0.28,T. iota,0
-21.88,7.1017,GeoB1031-4,0.33,G. bulloides,116
-21.88,7.1017,GeoB1031-4,0.33,G. crassaformis,0
-21.88,7.1017,GeoB1031-4,0.33,N. dutertrei,4
-21.88,7.1017,GeoB1031-4,0.33,G. inflata,82
-21.88,7.1017,GeoB1031-4,0.33,N. incompta,193
-21.88,7.1017,GeoB1031-4,0.33,N. pachyderma,13
-21.88,7.1017,GeoB1031-4,0.33,G. ruber albus,6
-21.88,7.1017,GeoB1031-4,0.33,G. scitula,4
-21.88,7.1017,GeoB1031-4,0.33,O. universa,15
-21.88,7.1017,GeoB1031-4,0.33,G. aequilateralis,3
-21.88,7.1017,GeoB1031-4,0.33,G. calida,19
-21.88,7.1017,GeoB1031-4,0.33,G. falconensis,3
-21.88,7.1017,GeoB1031-4,0.33,G. glutinata,28
-21.88,7.1017,GeoB1031-4,0.33,G. hirsuta,5
-21.88,7.1017,GeoB1031-4,0.33,G. menardii,0
-21.88,7.1017,GeoB1031-4,0.33,H. pelagica,0
-21.88,7.1017,GeoB1031-4,0.33,T. quinqueloba,9
-21.88,7.1017,GeoB1031-4,0.33,G. ruber ruber,3
-21.88,7.1017,GeoB1031-4,0.33,T. sacculifer,0
-21.88,7.1017,GeoB1031-4,0.33,G. tumida,0
-21.88,7.1017,GeoB1031-4,0.33,G. tenellus,6
-21.88,7.1017,GeoB1031-4,0.33,G. truncatulinoides,15
-21.88,7.1017,GeoB1031-4,0.33,G. conglobatus,0
-21.88,7.1017,GeoB1031-4,0.33,G. conglomerata,0
-21.88,7.1017,GeoB1031-4,0.33,S. dehiscens,0
-21.88,7.1017,GeoB1031-4,0.33,G. digitata,0
-21.88,7.1017,GeoB1031-4,0.33,T. humilis,0
-21.88,7.1017,GeoB1031-4,0.33,C. nitida,0
-21.88,7.1017,GeoB1031-4,0.33,G. rubescens,0
-21.88,7.1017,GeoB1031-4,0.33,G. hexagonus,0
-21.88,7.1017,GeoB1031-4,0.33,G. uvula,0
-21.88,7.1017,GeoB1031-4,0.33,P. obliquiloculata,0
-21.88,7.1017,GeoB1031-4,0.33,D. anfracta,0
-21.88,7.1017,GeoB1031-4,0.33,G. theyeri,0
-21.88,7.1017,GeoB1031-4,0.33,T. iota,0
-22.915,6.0367,GeoB1032-3,0.38,G. bulloides,67
-22.915,6.0367,GeoB1032-3,0.38,G. crassaformis,0
-22.915,6.0367,GeoB1032-3,0.38,N. dutertrei,3
-22.915,6.0367,GeoB1032-3,0.38,G. inflata,87
-22.915,6.0367,GeoB1032-3,0.38,N. incompta,147
-22.915,6.0367,GeoB1032-3,0.38,N. pachyderma,9
-22.915,6.0367,GeoB1032-3,0.38,G. ruber albus,12
-22.915,6.0367,GeoB1032-3,0.38,G. scitula,2
-22.915,6.0367,GeoB1032-3,0.38,O. universa,12
-22.915,6.0367,GeoB1032-3,0.38,G. aequilateralis,4
-22.915,6.0367,GeoB1032-3,0.38,G. calida,1
-22.915,6.0367,GeoB1032-3,0.38,G. falconensis,7
-22.915,6.0367,GeoB1032-3,0.38,G. glutinata,23
-22.915,6.0367,GeoB1032-3,0.38,G. hirsuta,6
-22.915,6.0367,GeoB1032-3,0.38,G. menardii,0
-22.915,6.0367,GeoB1032-3,0.38,H. pelagica,0
-22.915,6.0367,GeoB1032-3,0.38,T. quinqueloba,2
-22.915,6.0367,GeoB1032-3,0.38,G. ruber ruber,3
-22.915,6.0367,GeoB1032-3,0.38,T. sacculifer,0
-22.915,6.0367,GeoB1032-3,0.38,G. tumida,0
-22.915,6.0367,GeoB1032-3,0.38,G. tenellus,3
-22.915,6.0367,GeoB1032-3,0.38,G. truncatulinoides,16
-22.915,6.0367,GeoB1032-3,0.38,G. conglobatus,0
-22.915,6.0367,GeoB1032-3,0.38,G. conglomerata,0
-22.915,6.0367,GeoB1032-3,0.38,S. dehiscens,0
-22.915,6.0367,GeoB1032-3,0.38,G. digitata,0
-22.915,6.0367,GeoB1032-3,0.38,T. humilis,0
-22.915,6.0367,GeoB1032-3,0.38,C. nitida,0
-22.915,6.0367,GeoB1032-3,0.38,G. rubescens,4
-22.915,6.0367,GeoB1032-3,0.38,G. hexagonus,0
-22.915,6.0367,GeoB1032-3,0.38,G. uvula,0
-22.915,6.0367,GeoB1032-3,0.38,P. obliquiloculata,0
-22.915,6.0367,GeoB1032-3,0.38,D. anfracta,0
-22.915,6.0367,GeoB1032-3,0.38,G. theyeri,0
-22.915,6.0367,GeoB1032-3,0.38,T. iota,0
-22.915,6.0367,GeoB1032-3,0.43,G. bulloides,82
-22.915,6.0367,GeoB1032-3,0.43,G. crassaformis,0
-22.915,6.0367,GeoB1032-3,0.43,N. dutertrei,5
-22.915,6.0367,GeoB1032-3,0.43,G. inflata,87
-22.915,6.0367,GeoB1032-3,0.43,N. incompta,204
-22.915,6.0367,GeoB1032-3,0.43,N. pachyderma,16
-22.915,6.0367,GeoB1032-3,0.43,G. ruber albus,26
-22.915,6.0367,GeoB1032-3,0.43,G. scitula,6
-22.915,6.0367,GeoB1032-3,0.43,O. universa,18
-22.915,6.0367,GeoB1032-3,0.43,G. aequilateralis,5
-22.915,6.0367,GeoB1032-3,0.43,G. calida,24
-22.915,6.0367,GeoB1032-3,0.43,G. falconensis,9
-22.915,6.0367,GeoB1032-3,0.43,G. glutinata,37
-22.915,6.0367,GeoB1032-3,0.43,G. hirsuta,4
-22.915,6.0367,GeoB1032-3,0.43,G. menardii,0
-22.915,6.0367,GeoB1032-3,0.43,H. pelagica,0
-22.915,6.0367,GeoB1032-3,0.43,T. quinqueloba,0
-22.915,6.0367,GeoB1032-3,0.43,G. ruber ruber,6
-22.915,6.0367,GeoB1032-3,0.43,T. sacculifer,1
-22.915,6.0367,GeoB1032-3,0.43,G. tumida,0
-22.915,6.0367,GeoB1032-3,0.43,G. tenellus,6
-22.915,6.0367,GeoB1032-3,0.43,G. truncatulinoides,22
-22.915,6.0367,GeoB1032-3,0.43,G. conglobatus,0
-22.915,6.0367,GeoB1032-3,0.43,G. conglomerata,0
-22.915,6.0367,GeoB1032-3,0.43,S. dehiscens,0
-22.915,6.0367,GeoB1032-3,0.43,G. digitata,0
-22.915,6.0367,GeoB1032-3,0.43,T. humilis,0
-22.915,6.0367,GeoB1032-3,0.43,C. nitida,0
-22.915,6.0367,GeoB1032-3,0.43,G. rubescens,3
-22.915,6.0367,GeoB1032-3,0.43,G. hexagonus,0
-22.915,6.0367,GeoB1032-3,0.43,G. uvula,0
-22.915,6.0367,GeoB1032-3,0.43,P. obliquiloculata,0
-22.915,6.0367,GeoB1032-3,0.43,D. anfracta,0
-22.915,6.0367,GeoB1032-3,0.43,G. theyeri,0
-22.915,6.0367,GeoB1032-3,0.43,T. iota,0
-21.735,5.4217,GeoB1034-3,0.23,G. bulloides,136
-21.735,5.4217,GeoB1034-3,0.23,G. crassaformis,0
-21.735,5.4217,GeoB1034-3,0.23,N. dutertrei,8
-21.735,5.4217,GeoB1034-3,0.23,G. inflata,170
-21.735,5.4217,GeoB1034-3,0.23,N. incompta,209
-21.735,5.4217,GeoB1034-3,0.23,N. pachyderma,13
-21.735,5.4217,GeoB1034-3,0.23,G. ruber albus,81
-21.735,5.4217,GeoB1034-3,0.23,G. scitula,11
-21.735,5.4217,GeoB1034-3,0.23,O. universa,23
-21.735,5.4217,GeoB1034-3,0.23,G. aequilateralis,8
-21.735,5.4217,GeoB1034-3,0.23,G. calida,0
-21.735,5.4217,GeoB1034-3,0.23,G. falconensis,4
-21.735,5.4217,GeoB1034-3,0.23,G. glutinata,38
-21.735,5.4217,GeoB1034-3,0.23,G. hirsuta,4
-21.735,5.4217,GeoB1034-3,0.23,G. menardii,0
-21.735,5.4217,GeoB1034-3,0.23,H. pelagica,0
-21.735,5.4217,GeoB1034-3,0.23,T. quinqueloba,13
-21.735,5.4217,GeoB1034-3,0.23,G. ruber ruber,0
-21.735,5.4217,GeoB1034-3,0.23,T. sacculifer,4
-21.735,5.4217,GeoB1034-3,0.23,G. tumida,0
-21.735,5.4217,GeoB1034-3,0.23,G. tenellus,0
-21.735,5.4217,GeoB1034-3,0.23,G. truncatulinoides,30
-21.735,5.4217,GeoB1034-3,0.23,G. conglobatus,0
-21.735,5.4217,GeoB1034-3,0.23,G. conglomerata,0
-21.735,5.4217,GeoB1034-3,0.23,S. dehiscens,0
-21.735,5.4217,GeoB1034-3,0.23,G. digitata,0
-21.735,5.4217,GeoB1034-3,0.23,T. humilis,0
-21.735,5.4217,GeoB1034-3,0.23,C. nitida,0
-21.735,5.4217,GeoB1034-3,0.23,G. rubescens,5
-21.735,5.4217,GeoB1034-3,0.23,G. hexagonus,0
-21.735,5.4217,GeoB1034-3,0.23,G. uvula,0
-21.735,5.4217,GeoB1034-3,0.23,P. obliquiloculata,0
-21.735,5.4217,GeoB1034-3,0.23,D. anfracta,0
-21.735,5.4217,GeoB1034-3,0.23,G. theyeri,0
-21.735,5.4217,GeoB1034-3,0.23,T. iota,0
-3.475,-7.6,GeoB1041-3,0.53,G. bulloides,101
-3.475,-7.6,GeoB1041-3,0.53,G. crassaformis,14
-3.475,-7.6,GeoB1041-3,0.53,N. dutertrei,54
-3.475,-7.6,GeoB1041-3,0.53,G. inflata,175
-3.475,-7.6,GeoB1041-3,0.53,N. incompta,79
-3.475,-7.6,GeoB1041-3,0.53,N. pachyderma,0
-3.475,-7.6,GeoB1041-3,0.53,G. ruber albus,64
-3.475,-7.6,GeoB1041-3,0.53,G. scitula,0
-3.475,-7.6,GeoB1041-3,0.53,O. universa,13
-3.475,-7.6,GeoB1041-3,0.53,G. aequilateralis,6
-3.475,-7.6,GeoB1041-3,0.53,G. calida,0
-3.475,-7.6,GeoB1041-3,0.53,G. falconensis,0
-3.475,-7.6,GeoB1041-3,0.53,G. glutinata,20
-3.475,-7.6,GeoB1041-3,0.53,G. hirsuta,0
-3.475,-7.6,GeoB1041-3,0.53,G. menardii,0
-3.475,-7.6,GeoB1041-3,0.53,H. pelagica,0
-3.475,-7.6,GeoB1041-3,0.53,T. quinqueloba,0
-3.475,-7.6,GeoB1041-3,0.53,G. ruber ruber,1
-3.475,-7.6,GeoB1041-3,0.53,T. sacculifer,14
-3.475,-7.6,GeoB1041-3,0.53,G. tumida,0
-3.475,-7.6,GeoB1041-3,0.53,G. tenellus,0
-3.475,-7.6,GeoB1041-3,0.53,G. truncatulinoides,1
-3.475,-7.6,GeoB1041-3,0.53,G. conglobatus,0
-3.475,-7.6,GeoB1041-3,0.53,G. conglomerata,0
-3.475,-7.6,GeoB1041-3,0.53,S. dehiscens,0
-3.475,-7.6,GeoB1041-3,0.53,G. digitata,0
-3.475,-7.6,GeoB1041-3,0.53,T. humilis,0
-3.475,-7.6,GeoB1041-3,0.53,C. nitida,0
-3.475,-7.6,GeoB1041-3,0.53,G. rubescens,0
-3.475,-7.6,GeoB1041-3,0.53,G. hexagonus,0
-3.475,-7.6,GeoB1041-3,0.53,G. uvula,0
-3.475,-7.6,GeoB1041-3,0.53,P. obliquiloculata,0
-3.475,-7.6,GeoB1041-3,0.53,D. anfracta,0
-3.475,-7.6,GeoB1041-3,0.53,G. theyeri,0
-3.475,-7.6,GeoB1041-3,0.53,T. iota,0
-3.475,-7.6,GeoB1041-3,0.58,G. bulloides,47
-3.475,-7.6,GeoB1041-3,0.58,G. crassaformis,11
-3.475,-7.6,GeoB1041-3,0.58,N. dutertrei,26
-3.475,-7.6,GeoB1041-3,0.58,G. inflata,141
-3.475,-7.6,GeoB1041-3,0.58,N. incompta,55
-3.475,-7.6,GeoB1041-3,0.58,N. pachyderma,2
-3.475,-7.6,GeoB1041-3,0.58,G. ruber albus,31
-3.475,-7.6,GeoB1041-3,0.58,G. scitula,8
-3.475,-7.6,GeoB1041-3,0.58,O. universa,14
-3.475,-7.6,GeoB1041-3,0.58,G. aequilateralis,2
-3.475,-7.6,GeoB1041-3,0.58,G. calida,0
-3.475,-7.6,GeoB1041-3,0.58,G. falconensis,0
-3.475,-7.6,GeoB1041-3,0.58,G. glutinata,15
-3.475,-7.6,GeoB1041-3,0.58,G. hirsuta,0
-3.475,-7.6,GeoB1041-3,0.58,G. menardii,0
-3.475,-7.6,GeoB1041-3,0.58,H. pelagica,0
-3.475,-7.6,GeoB1041-3,0.58,T. quinqueloba,2
-3.475,-7.6,GeoB1041-3,0.58,G. ruber ruber,1
-3.475,-7.6,GeoB1041-3,0.58,T. sacculifer,13
-3.475,-7.6,GeoB1041-3,0.58,G. tumida,0
-3.475,-7.6,GeoB1041-3,0.58,G. tenellus,0
-3.475,-7.6,GeoB1041-3,0.58,G. truncatulinoides,0
-3.475,-7.6,GeoB1041-3,0.58,G. conglobatus,0
-3.475,-7.6,GeoB1041-3,0.58,G. conglomerata,0
-3.475,-7.6,GeoB1041-3,0.58,S. dehiscens,0
-3.475,-7.6,GeoB1041-3,0.58,G. digitata,0
-3.475,-7.6,GeoB1041-3,0.58,T. humilis,0
-3.475,-7.6,GeoB1041-3,0.58,C. nitida,0
-3.475,-7.6,GeoB1041-3,0.58,G. rubescens,0
-3.475,-7.6,GeoB1041-3,0.58,G. hexagonus,0
-3.475,-7.6,GeoB1041-3,0.58,G. uvula,0
-3.475,-7.6,GeoB1041-3,0.58,P. obliquiloculata,0
-3.475,-7.6,GeoB1041-3,0.58,D. anfracta,0
-3.475,-7.6,GeoB1041-3,0.58,G. theyeri,0
-3.475,-7.6,GeoB1041-3,0.58,T. iota,0
1.6583,-10.98,GeoB1101-5,0.33,G. bulloides,16
1.6583,-10.98,GeoB1101-5,0.33,G. crassaformis,24
1.6583,-10.98,GeoB1101-5,0.33,N. dutertrei,246
1.6583,-10.98,GeoB1101-5,0.33,G. inflata,36
1.6583,-10.98,GeoB1101-5,0.33,N. incompta,88
1.6583,-10.98,GeoB1101-5,0.33,N. pachyderma,0
1.6583,-10.98,GeoB1101-5,0.33,G. ruber albus,60
1.6583,-10.98,GeoB1101-5,0.33,G. scitula,0
1.6583,-10.98,GeoB1101-5,0.33,O. universa,11
1.6583,-10.98,GeoB1101-5,0.33,G. aequilateralis,13
1.6583,-10.98,GeoB1101-5,0.33,G. calida,2
1.6583,-10.98,GeoB1101-5,0.33,G. falconensis,0
1.6583,-10.98,GeoB1101-5,0.33,G. glutinata,1
1.6583,-10.98,GeoB1101-5,0.33,G. hirsuta,0
1.6583,-10.98,GeoB1101-5,0.33,G. menardii,1
1.6583,-10.98,GeoB1101-5,0.33,H. pelagica,0
1.6583,-10.98,GeoB1101-5,0.33,T. quinqueloba,0
1.6583,-10.98,GeoB1101-5,0.33,G. ruber ruber,2
1.6583,-10.98,GeoB1101-5,0.33,T. sacculifer,92
1.6583,-10.98,GeoB1101-5,0.33,G. tumida,0
1.6583,-10.98,GeoB1101-5,0.33,G. tenellus,0
1.6583,-10.98,GeoB1101-5,0.33,G. truncatulinoides,3
1.6583,-10.98,GeoB1101-5,0.33,G. conglobatus,2
1.6583,-10.98,GeoB1101-5,0.33,G. conglomerata,0
1.6583,-10.98,GeoB1101-5,0.33,S. dehiscens,0
1.6583,-10.98,GeoB1101-5,0.33,G. digitata,3
1.6583,-10.98,GeoB1101-5,0.33,T. humilis,0
1.6583,-10.98,GeoB1101-5,0.33,C. nitida,0
1.6583,-10.98,GeoB1101-5,0.33,G. rubescens,0
1.6583,-10.98,GeoB1101-5,0.33,G. hexagonus,0
1.6583,-10.98,GeoB1101-5,0.33,G. uvula,0
1.6583,-10.98,GeoB1101-5,0.33,P. obliquiloculata,27
1.6583,-10.98,GeoB1101-5,0.33,D. anfracta,0
1.6583,-10.98,GeoB1101-5,0.33,G. theyeri,0
1.6583,-10.98,GeoB1101-5,0.33,T. iota,0
1.6583,-10.98,GeoB1101-5,0.38,G. bulloides,13
1.6583,-10.98,GeoB1101-5,0.38,G. crassaformis,5
1.6583,-10.98,GeoB1101-5,0.38,N. dutertrei,197
1.6583,-10.98,GeoB1101-5,0.38,G. inflata,107
1.6583,-10.98,GeoB1101-5,0.38,N. incompta,60
1.6583,-10.98,GeoB1101-5,0.38,N. pachyderma,0
1.6583,-10.98,GeoB1101-5,0.38,G. ruber albus,23
1.6583,-10.98,GeoB1101-5,0.38,G. scitula,0
1.6583,-10.98,GeoB1101-5,0.38,O. universa,13
1.6583,-10.98,GeoB1101-5,0.38,G. aequilateralis,10
1.6583,-10.98,GeoB1101-5,0.38,G. calida,0
1.6583,-10.98,GeoB1101-5,0.38,G. falconensis,0
1.6583,-10.98,GeoB1101-5,0.38,G. glutinata,0
1.6583,-10.98,GeoB1101-5,0.38,G. hirsuta,0
1.6583,-10.98,GeoB1101-5,0.38,G. menardii,0
1.6583,-10.98,GeoB1101-5,0.38,H. pelagica,0
1.6583,-10.98,GeoB1101-5,0.38,T. quinqueloba,0
1.6583,-10.98,GeoB1101-5,0.38,G. ruber ruber,0
1.6583,-10.98,GeoB1101-5,0.38,T. sacculifer,75
1.6583,-10.98,GeoB1101-5,0.38,G. tumida,0
1.6583,-10.98,GeoB1101-5,0.38,G. tenellus,0
1.6583,-10.98,GeoB1101-5,0.38,G. truncatulinoides,3
1.6583,-10.98,GeoB1101-5,0.38,G. conglobatus,4
1.6583,-10.98,GeoB1101-5,0.38,G. conglomerata,0
1.6583,-10.98,GeoB1101-5,0.38,S. dehiscens,0
1.6583,-10.98,GeoB1101-5,0.38,G. digitata,0
1.6583,-10.98,GeoB1101-5,0.38,T. humilis,0
1.6583,-10.98,GeoB1101-5,0.38,C. nitida,0
1.6583,-10.98,GeoB1101-5,0.38,G. rubescens,0
1.6583,-10.98,GeoB1101-5,0.38,G. hexagonus,0
1.6583,-10.98,GeoB1101-5,0.38,G. uvula,0
1.6583,-10.98,GeoB1101-5,0.38,P. obliquiloculata,32
1.6583,-10.98,GeoB1101-5,0.38,D. anfracta,0
1.6583,-10.98,GeoB1101-5,0.38,G. theyeri,7
1.6583,-10.98,GeoB1101-5,0.38,T. iota,0
-1.665,-12.4283,GeoB1105-4,0.78,G. bulloides,94
-1.665,-12.4283,GeoB1105-4,0.78,G. crassaformis,11
-1.665,-12.4283,GeoB1105-4,0.78,N. dutertrei,36
-1.665,-12.4283,GeoB1105-4,0.78,G. inflata,118
-1.665,-12.4283,GeoB1105-4,0.78,N. incompta,72
-1.665,-12.4283,GeoB1105-4,0.78,N. pachyderma,2
-1.665,-12.4283,GeoB1105-4,0.78,G. ruber albus,54
-1.665,-12.4283,GeoB1105-4,0.78,G. scitula,4
